82-Pb-204(n,&gamma;) ENDF/B-VII.1
14800.3,0.386269
14802.0,0.482175
14803.5,0.596869
14804.9,0.750872
14806.1,0.927034
14807.1,1.13333
14808.1,1.41242
14809.0,1.77137
14809.8,2.21855
14810.6,2.83564
14811.3,3.59542
14812.1,4.64123
14813.0,6.24296
14815.3,11.2576
14816.2,12.5073
14817.0,12.964
14817.8,12.557
14818.7,11.0688
14821.0,6.09189
14822.0,4.52382
14822.7,3.54077
14823.4,2.80764
14824.2,2.25663
14825.0,1.78469
14825.9,1.43728
14826.8,1.15852
14827.9,0.929101
14829.1,0.752215
14830.4,0.606049
14831.8,0.495891
14833.5,0.397428
14835.4,0.319322
14837.5,0.256032
14839.7,0.208801
14842.2,0.168629
14845.2,0.135538
14848.2,0.110122
14851.9,0.0887237
14855.8,0.0716913
14860.1,0.0584246
14865.4,0.0465217
14870.7,0.0379856
14877.1,0.030587
14884.3,0.024573
14891.6,0.0202358
14900.7,0.0163425
14909.8,0.0135182
14920.8,0.0110624
14933.5,0.00902359
14948.1,0.00738191
14962.6,0.00620664
14980.8,0.0051542
15001.5,0.00431642
15025.7,0.00362793
15056.1,0.00303952
15088.8,0.00260882
15137.4,0.00219204
15195.6,0.00188121
15256.3,0.00167677
15357.4,0.00146122
15478.8,0.00131631
15640.5,0.00120697
15741.7,0.00117888
15812.5,0.00121556
15842.8,0.0012824
15865.8,0.00140884
15877.3,0.00153663
15888.8,0.00175887
15896.5,0.00201767
15902.2,0.00232758
15907.3,0.00274604
15911.1,0.0032198
15914.6,0.00387776
15917.5,0.00464099
15919.9,0.00557825
15922.0,0.00673486
15923.8,0.00813941
15925.4,0.00992838
15926.8,0.0120942
15928.0,0.0146867
15929.1,0.0177667
15929.9,0.0213003
15930.6,0.0251605
15931.3,0.0300803
15931.8,0.0366108
15932.3,0.0443703
15932.7,0.0541133
15933.0,0.0665765
15933.3,0.0814717
15933.6,0.101865
15933.9,0.129791
15934.2,0.167828
15934.5,0.216393
15934.8,0.280297
15935.1,0.363218
15935.4,0.481119
15935.8,0.647552
15936.1,0.879117
15936.6,1.21891
15937.1,1.71592
15938.1,2.8871
15938.9,3.80559
15939.5,4.26072
15940.0,4.37341
15940.6,4.2143
15941.2,3.7721
15942.1,2.71599
15943.0,1.67249
15943.5,1.17379
15943.9,0.879079
15944.2,0.647518
15944.6,0.481131
15944.9,0.36329
15945.2,0.280375
15945.5,0.216469
15945.8,0.167899
15946.1,0.129843
15946.4,0.101911
15946.7,0.0815107
15947.0,0.066613
15947.3,0.0537159
15947.7,0.0442452
15948.2,0.0366266
15948.7,0.0306359
15949.3,0.0253575
15950.2,0.0206345
15951.2,0.016811
15952.3,0.0138576
15953.7,0.0111657
15955.3,0.00906475
15957.0,0.00745247
15959.0,0.00612456
15961.3,0.00506051
15964.2,0.00416146
15967.0,0.00352472
15970.8,0.00294597
15974.6,0.00254897
15979.9,0.00217753
15985.9,0.00190228
15993.9,0.0016639
16003.9,0.00148244
16018.5,0.00133137
16029.2,0.00126315
16061.2,0.00115283
16103.9,0.00108798
16231.9,0.00101741
16599.3,9.52875E-4
16855.0,9.38065E-4
17091.0,9.55455E-4
17215.4,0.00100804
17282.4,0.00109059
17315.8,0.00117896
17338.8,0.00128749
17357.3,0.0014397
17371.8,0.00163557
17382.6,0.00187464
17391.9,0.00220961
17399.0,0.00260459
17404.7,0.00307904
17409.5,0.00368116
17413.5,0.00439679
17417.1,0.0053318
17420.2,0.00648934
17422.9,0.0079054
17425.2,0.00965883
17427.3,0.0119606
17429.1,0.014736
17430.8,0.0182789
17432.1,0.0223632
17433.3,0.0278102
17434.4,0.0342026
17435.3,0.0420484
17435.9,0.0507633
17436.5,0.0600983
17437.0,0.0735302
17437.4,0.087964
17437.8,0.108829
17438.1,0.136462
17438.5,0.169943
17438.8,0.215391
17439.1,0.276733
17439.4,0.361498
17439.8,0.474245
17440.1,0.621665
17440.4,0.822456
17440.8,1.1072
17441.3,1.5069
17441.8,2.1261
17442.6,3.27096
17443.6,4.76112
17444.3,5.55544
17444.9,5.83697
17445.0,5.84153
17445.6,5.6602
17446.2,5.08144
17447.1,3.7759
17448.1,2.29694
17448.6,1.64143
17449.1,1.20163
17449.5,0.889057
17449.8,0.659851
17450.2,0.503871
17450.5,0.384027
17450.8,0.293599
17451.1,0.231219
17451.5,0.181661
17451.8,0.145113
17452.1,0.118186
17452.5,0.09496
17452.9,0.0785626
17453.3,0.0667186
17453.8,0.0547901
17454.5,0.0450634
17455.3,0.0367386
17456.3,0.0298173
17457.4,0.024614
17458.6,0.0200213
17460.0,0.0165298
17461.6,0.0136507
17463.4,0.0112293
17465.4,0.00931261
17467.9,0.00756238
17470.8,0.00621674
17473.9,0.00520846
17477.0,0.00448926
17481.3,0.0037898
17486.8,0.00321031
17493.3,0.00277987
17501.1,0.00247836
17512.4,0.00226464
17522.7,0.00220169
17534.2,0.00225581
17545.6,0.00241493
17557.7,0.00273357
17567.1,0.00313466
17575.6,0.0036818
17582.8,0.00436974
17589.2,0.00524352
17594.6,0.00631259
17599.5,0.00765069
17603.7,0.00929799
17607.5,0.0113612
17610.7,0.0137618
17613.8,0.0170216
17616.4,0.0209172
17618.7,0.02552
17620.8,0.0313153
17622.6,0.0384433
17624.3,0.0477735
17625.9,0.0598305
17627.3,0.0744846
17628.5,0.0929567
17629.6,0.116082
17630.4,0.140547
17631.0,0.167757
17631.6,0.205893
17632.2,0.25289
17632.7,0.310332
17633.1,0.381116
17633.5,0.476554
17633.9,0.604853
17634.3,0.779181
17634.7,1.01322
17635.2,1.335
17635.6,1.75305
17636.0,2.33246
17636.6,3.25529
17637.5,4.89517
17638.5,7.08721
17639.2,8.0431
17639.9,8.52054
17640.0,8.53156
17640.6,8.28026
17641.2,7.59211
17642.1,5.89574
17643.2,3.5551
17643.8,2.52885
17644.3,1.89201
17644.7,1.45821
17645.1,1.09636
17645.6,0.837665
17646.0,0.645236
17646.4,0.51063
17646.8,0.407586
17647.2,0.32494
17647.7,0.263309
17648.2,0.213739
17648.9,0.174793
17649.5,0.14424
17650.3,0.120202
17651.2,0.098774
17652.3,0.0801442
17653.6,0.0641867
17655.1,0.0513431
17656.7,0.0417255
17658.5,0.0338077
17660.5,0.0277102
17662.8,0.0222783
17665.3,0.0181923
17668.4,0.0146451
17671.8,0.0117728
17675.5,0.00960635
17679.5,0.00795046
17684.0,0.00657155
17689.3,0.00541698
17695.1,0.00452253
17702.5,0.00371667
17709.9,0.00315193
17720.5,0.00260061
17733.0,0.00217496
17746.4,0.00187548
17761.8,0.00164537
17782.3,0.00144642
17809.7,0.0012822
17843.9,0.00116245
17898.6,0.00106087
17980.8,9.94514E-4
18117.6,9.60005E-4
18257.9,9.91003E-4
18326.3,0.00106121
18360.5,0.00113466
18386.2,0.0012448
18403.3,0.00136084
18420.4,0.00156123
18433.2,0.00181717
18441.8,0.00207158
18450.2,0.00245508
18457.5,0.00296526
18463.3,0.00358587
18468.0,0.00430052
18471.9,0.00517164
18475.8,0.00639625
18478.8,0.00773609
18481.7,0.00960463
18484.0,0.0116965
18486.2,0.0144481
18488.2,0.0180204
18489.9,0.0223774
18491.4,0.0278752
18492.7,0.0347303
18493.7,0.042098
18494.6,0.0502749
18495.4,0.0617178
18496.0,0.0743919
18496.6,0.0914358
18497.1,0.111264
18497.5,0.138344
18497.9,0.170554
18498.3,0.215205
18498.6,0.268295
18499.0,0.347521
18499.3,0.450817
18499.7,0.587406
18500.1,0.764814
18500.5,1.02652
18500.9,1.38474
18501.4,1.9304
18502.1,2.7933
18503.5,5.03595
18504.3,5.84586
18505.0,6.11374
18505.0,6.11468
18505.6,5.89945
18506.4,5.15908
18508.3,2.35842
18508.8,1.66386
18509.3,1.22843
18509.7,0.926785
18510.1,0.699344
18510.4,0.542421
18510.8,0.421025
18511.1,0.327435
18511.4,0.259765
18511.8,0.208797
18512.1,0.165935
18512.5,0.134993
18512.9,0.111252
18513.4,0.0914193
18514.0,0.0743749
18514.6,0.0620931
18515.3,0.0519355
18516.3,0.0418796
18517.4,0.0342801
18518.6,0.0277587
18520.1,0.0223655
18521.8,0.0181124
18523.7,0.0146557
18525.9,0.0117918
18528.2,0.00967327
18531.1,0.00780969
18534.4,0.00632479
18538.1,0.0051736
18542.0,0.00430444
18546.7,0.00359193
18552.5,0.00297385
18559.8,0.00246665
18568.2,0.00208662
18578.9,0.00178415
18589.6,0.00158514
18606.7,0.00139241
18632.3,0.00124448
18666.5,0.00116464
18683.6,0.0011562
18708.1,0.00118689
18724.1,0.00124668
18735.8,0.00134432
18745.5,0.00149258
18751.4,0.00164667
18757.2,0.00189475
18762.1,0.00223282
18765.5,0.00259028
18768.3,0.0030441
18771.0,0.00368154
18773.1,0.00443058
18774.9,0.00536478
18776.5,0.00654163
18777.8,0.00801422
18778.9,0.00969326
18779.8,0.0117238
18780.6,0.0142496
18781.0,0.0164528
18781.5,0.0195809
18781.9,0.0234592
18782.2,0.0280032
18782.5,0.0343087
18782.8,0.0431237
18783.1,0.0545147
18783.4,0.0700594
18783.7,0.0911361
18784.0,0.119413
18784.4,0.156869
18784.7,0.208743
18785.0,0.272307
18785.3,0.363649
18785.7,0.493598
18786.1,0.683225
18786.6,0.970927
18787.3,1.42787
18788.6,2.35191
18789.3,2.73517
18789.9,2.88305
18790.0,2.88605
18790.6,2.77926
18791.2,2.48265
18792.2,1.78682
18793.1,1.10886
18793.7,0.771744
18794.1,0.563952
18794.5,0.415384
18794.9,0.30864
18795.2,0.230783
18795.5,0.176293
18795.8,0.134233
18796.1,0.102281
18796.4,0.0783397
18796.7,0.0611489
18797.0,0.0492004
18797.3,0.0401663
18797.6,0.0321929
18797.9,0.0264827
18798.3,0.021779
18798.7,0.0179384
18799.2,0.0153081
18799.8,0.0127398
18800.7,0.0104629
18801.7,0.00860734
18802.9,0.00709771
18804.4,0.00581851
18806.2,0.00473707
18808.1,0.00395855
18810.3,0.00333987
18812.9,0.00282557
18815.9,0.00241583
18820.2,0.00203571
18824.6,0.00178753
18830.4,0.00157444
18837.3,0.00141634
18846.6,0.00129144
18861.5,0.00118284
18885.7,0.00110614
18932.4,0.00105831
18969.8,0.00104824
19100.6,0.0010865
19212.7,0.0011788
19287.4,0.0012764
19362.2,0.0014438
19418.2,0.00165662
19455.6,0.00186903
19488.1,0.00211731
19522.9,0.00252995
19550.6,0.00302411
19571.4,0.00356211
19592.3,0.00433405
19610.5,0.00532528
19626.1,0.00655864
19639.1,0.00802634
19650.0,0.0097431
19660.8,0.012167
19669.5,0.0149065
19677.1,0.0182185
19684.0,0.0223982
19690.9,0.0281602
19696.6,0.0350423
19701.8,0.0438263
19706.2,0.0540353
19710.0,0.0662999
19713.8,0.0833879
19716.8,0.102418
19719.8,0.12886
19722.5,0.162023
19724.7,0.198506
19726.6,0.244395
19728.4,0.303669
19729.9,0.371736
19731.5,0.466384
19732.8,0.580946
19733.8,0.707788
19734.7,0.858648
19735.6,1.06714
19736.5,1.33702
19737.2,1.65989
19737.8,2.0602
19738.5,2.6328
19739.2,3.41237
19739.9,4.45057
19740.6,5.94902
19741.6,8.37476
19743.3,12.913
19744.2,14.63
19745.0,15.1058
19745.7,14.6705
19746.7,12.9919
19749.1,6.596
19749.9,4.92148
19750.6,3.7583
19751.2,2.87817
19751.9,2.2395
19752.6,1.77345
19753.3,1.43764
19754.0,1.17448
19754.9,0.939014
19755.8,0.773565
19756.8,0.628752
19757.9,0.514709
19759.2,0.418716
19760.8,0.337738
19762.5,0.269954
19764.4,0.219934
19766.6,0.175381
19769.2,0.139425
19771.9,0.112502
19774.9,0.0906994
19778.5,0.0723199
19782.3,0.0583911
19786.7,0.046951
19791.2,0.0382669
19796.4,0.031051
19802.3,0.025205
19809.2,0.0202263
19816.4,0.016538
19825.1,0.0133311
19834.8,0.0107795
19845.7,0.00877185
19858.7,0.00708209
19873.4,0.00576091
19889.0,0.00477543
19907.7,0.0039523
19929.0,0.00330531
19955.9,0.00275228
19988.0,0.00231905
20014.7,0.00207327
20053.1,0.00182884
20109.1,0.00161041
20165.2,0.00147461
20239.9,0.00137456
20351.9,0.00131483
20389.3,0.00130595
20501.3,0.00132896
20576.0,0.00137995
20626.9,0.00146912
20654.1,0.00156367
20674.4,0.00167491
20694.7,0.00188754
20707.5,0.00213376
20717.2,0.00245281
20724.6,0.00282645
20730.9,0.0033331
20736.2,0.00399052
20740.4,0.00478694
20744.1,0.00579287
20747.2,0.00708121
20749.9,0.00868037
20752.1,0.0105734
20754.0,0.0128682
20755.6,0.0155308
20757.0,0.0188428
20758.2,0.0226349
20759.3,0.0279367
20760.3,0.0340042
20761.1,0.0410718
20761.6,0.0482262
20762.2,0.0583827
20762.6,0.071325
20763.1,0.0872025
20763.4,0.106644
20763.8,0.131658
20764.1,0.165453
20764.5,0.210955
20764.8,0.275714
20765.2,0.35978
20765.5,0.469822
20765.9,0.629106
20766.3,0.834148
20766.8,1.14869
20767.3,1.59324
20768.0,2.3493
20769.5,4.00178
20770.2,4.64074
20770.9,4.86828
20771.0,4.8699
20771.7,4.67631
20772.4,4.11173
20773.8,2.49353
20774.6,1.69803
20775.1,1.2209
20775.6,0.898097
20776.0,0.664333
20776.4,0.498395
20776.7,0.381871
20777.1,0.292482
20777.4,0.226646
20777.8,0.177177
20778.1,0.140363
20778.5,0.113095
20778.9,0.0904828
20779.3,0.0736533
20779.7,0.0616447
20780.2,0.0518043
20780.8,0.0431607
20781.5,0.0359449
20782.4,0.0296385
20783.4,0.0243067
20784.8,0.0195402
20786.2,0.0161236
20787.9,0.0131291
20789.8,0.0107279
20791.9,0.00882957
20794.3,0.00735946
20797.1,0.00613987
20800.1,0.00517854
20804.2,0.00431211
20809.2,0.00359191
20815.5,0.00302431
20822.7,0.00261055
20830.7,0.0023255
20842.4,0.00206679
20855.3,0.00190035
20876.4,0.00175876
20895.1,0.00169658
20951.4,0.00164662
21045.1,0.00171303
21148.6,0.00187922
21262.9,0.00214015
21362.9,0.00248954
21434.3,0.00285996
21491.4,0.00327102
21527.1,0.00368154
21555.7,0.00417005
21577.1,0.00479474
21590.8,0.0054819
21599.9,0.00622008
21607.9,0.00723279
21613.6,0.00835058
21618.6,0.00983373
21623.0,0.0117574
21626.0,0.013701
21628.9,0.0164075
21631.4,0.0197511
21633.6,0.0239814
21635.4,0.028839
21637.1,0.0349727
21638.5,0.0428743
21639.8,0.0525585
21640.9,0.0648863
21641.8,0.0795138
21642.5,0.0966278
21643.1,0.117351
21643.7,0.144394
21644.1,0.178973
21644.6,0.221355
21645.0,0.28178
21645.4,0.355003
21645.8,0.452415
21646.2,0.582811
21646.6,0.767198
21647.0,1.00629
21647.4,1.33239
21648.0,1.82755
21648.6,2.58243
21650.5,5.01207
21651.2,5.72047
21651.9,6.00031
21652.0,6.00238
21652.7,5.76807
21653.4,5.14851
21654.7,3.51043
21655.6,2.29022
21656.2,1.6383
21656.7,1.22889
21657.1,0.921337
21657.6,0.697142
21658.0,0.540196
21658.4,0.41928
21658.7,0.33496
21659.1,0.261455
21659.6,0.208139
21660.0,0.169458
21660.5,0.136903
21661.0,0.111757
21661.6,0.0940871
21662.4,0.0765819
21663.3,0.0627211
21664.3,0.0520862
21665.5,0.0429953
21666.8,0.0359276
21668.4,0.0300259
21670.2,0.0249558
21672.4,0.0206228
21674.8,0.0173518
21677.3,0.015039
21680.6,0.0128183
21684.7,0.0109602
21688.9,0.00972909
21695.0,0.00858127
21704.0,0.00763687
21713.9,0.00711333
21733.6,0.00678956
21737.2,0.00678596
21773.1,0.00722242
21816.2,0.0084002
21859.3,0.0102272
21893.8,0.0123238
21928.2,0.0152702
21957.0,0.0187306
21982.8,0.0230328
22005.8,0.0283252
22025.9,0.0346383
22045.3,0.0430836
22062.5,0.0535086
22077.6,0.0661307
22090.5,0.0808601
22103.5,0.101074
22114.2,0.124202
22125.0,0.155973
22134.7,0.195632
22143.3,0.244095
22150.9,0.301386
22158.8,0.382813
22165.9,0.483328
22173.5,0.624922
22182.2,0.840875
22195.7,1.21466
22200.0,1.28879
22204.0,1.31287
22207.4,1.29455
22213.2,1.19373
22230.7,0.710767
22238.5,0.544144
22245.7,0.428101
22252.8,0.341474
22260.4,0.273837
22269.0,0.217174
22278.7,0.171343
22289.5,0.135107
22300.2,0.109027
22313.2,0.0864744
22326.1,0.0702062
22341.5,0.0561351
22359.1,0.0447399
22376.3,0.0366496
22397.9,0.0293355
22422.3,0.0234747
22445.3,0.0194667
22474.0,0.0158158
22502.7,0.0131489
22537.2,0.0108189
22577.4,0.00887757
22614.8,0.00758457
22663.6,0.00632774
22721.0,0.00531145
22792.8,0.00447513
22864.7,0.00393817
22950.8,0.00358213
23008.3,0.00349704
23065.7,0.00356823
23108.8,0.00381631
23137.5,0.00413375
23159.1,0.00458213
23177.0,0.00518899
23194.1,0.00615144
23204.9,0.00712542
23214.3,0.00841432
23222.4,0.0100522
23229.1,0.0120323
23234.5,0.0143257
23239.3,0.0172126
23243.6,0.0208711
23247.4,0.0252635
23251.0,0.0312151
23253.9,0.0381617
23256.5,0.046539
23258.9,0.0575205
23261.1,0.0710808
23262.8,0.0863531
23264.4,0.106892
23265.8,0.130382
23267.0,0.157932
23268.1,0.194556
23269.0,0.234482
23269.9,0.289542
23270.5,0.346864
23271.2,0.42711
23271.7,0.529649
23272.2,0.641413
23272.7,0.803793
23273.2,1.02558
23273.6,1.28531
23274.1,1.65609
23274.6,2.13772
23275.1,2.87848
23275.7,3.93124
23276.5,5.53939
23278.3,9.98307
23279.1,11.3478
23279.9,11.9098
23280.0,11.9155
23280.8,11.4798
23281.6,10.0645
23283.8,4.76782
23284.5,3.4321
23285.1,2.60971
23285.6,1.96366
23286.1,1.5092
23286.5,1.1769
23287.0,0.915201
23287.5,0.739597
23288.0,0.589568
23288.5,0.487936
23289.1,0.395549
23289.6,0.329263
23290.3,0.275983
23291.2,0.224107
23292.2,0.180804
23293.4,0.14791
23294.8,0.119555
23296.2,0.0979776
23297.9,0.0800989
23300.0,0.0640425
23302.2,0.0521739
23304.8,0.0420101
23307.5,0.034639
23310.7,0.0282946
23313.9,0.0237034
23317.7,0.0197209
23322.3,0.0163447
23327.3,0.0136947
23333.4,0.0114256
23340.7,0.0095673
23348.6,0.00820242
23360.7,0.00686018
23373.5,0.00598505
23384.4,0.00551315
23399.0,0.0050546
23418.5,0.0047023
23447.7,0.0044612
23476.9,0.00439415
23535.3,0.00457863
23593.6,0.0050607
23652.0,0.00580552
23706.5,0.00686223
23753.2,0.00816214
23799.9,0.0100244
23838.8,0.0122573
23873.9,0.0150813
23905.0,0.018603
23934.2,0.0233014
23957.6,0.0285644
23980.4,0.0357185
23999.9,0.0442421
24016.9,0.0544914
24031.5,0.0663919
24045.9,0.0822761
24059.2,0.10263
24071.9,0.129291
24082.8,0.160923
24093.8,0.204224
24103.5,0.256585
24113.1,0.325859
24123.6,0.424502
24144.8,0.674717
24152.6,0.7367
24157.9,0.750597
24164.2,0.731958
24172.0,0.665453
24194.0,0.406806
24204.2,0.313735
24213.9,0.246764
24223.7,0.196785
24234.6,0.155414
24245.6,0.12513
24257.7,0.100406
24269.9,0.0821406
24284.5,0.0659948
24301.5,0.0524643
24318.5,0.0426964
24338.0,0.0345593
24361.4,0.0275989
24381.8,0.0231598
24405.1,0.0193923
24430.4,0.0165225
24453.8,0.0148385
24465.5,0.0145604
24475.2,0.0150269
24482.5,0.016223
24486.4,0.0175699
24490.0,0.0196857
24493.0,0.0225324
24495.2,0.0258959
24497.2,0.0308076
24498.8,0.036352
24500.0,0.0429149
24501.0,0.0515487
24501.8,0.0609503
24502.4,0.072186
24503.0,0.0865709
24503.5,0.104283
24503.9,0.129547
24504.3,0.158859
24504.7,0.196705
24505.1,0.247022
24505.4,0.313408
24505.8,0.399868
24506.2,0.526617
24506.6,0.690766
24507.1,0.923895
24507.7,1.28147
24508.4,1.83344
24510.4,3.7836
24511.1,4.31661
24511.9,4.54287
24512.0,4.54565
24512.8,4.36432
24513.6,3.816
24515.7,1.77243
24516.3,1.26232
24516.9,0.915898
24517.4,0.689531
24517.8,0.513664
24518.2,0.387108
24518.6,0.300269
24519.0,0.234488
24519.4,0.185278
24519.8,0.150745
24520.2,0.120384
24520.7,0.0987437
24521.2,0.0810321
24521.8,0.0672234
24522.4,0.0566726
24523.3,0.0472308
24524.4,0.0393813
24525.6,0.0334028
24527.3,0.0276989
24529.4,0.0231692
24531.7,0.0197264
24534.6,0.0168789
24538.5,0.0144516
24543.9,0.01241
24551.4,0.0107306
24562.0,0.00936072
24576.8,0.00826132
24595.7,0.00732653
24626.9,0.0063244
24664.3,0.00544385
24722.4,0.00449632
24788.9,0.0037579
24855.4,0.00321835
24921.9,0.00281855
25005.0,0.00245153
25126.9,0.00207902
25237.7,0.00185194
25393.4,0.00164326
25547.9,0.0015329
25614.4,0.00151923
25680.9,0.00154317
25736.3,0.00163244
25769.6,0.00176461
25797.3,0.00200531
25813.9,0.00228299
25826.2,0.0026359
25835.8,0.00308102
25843.6,0.00363716
25850.2,0.00436473
25855.9,0.00530607
25860.4,0.00642681
25864.4,0.00787959
25867.6,0.00952964
25870.6,0.0116762
25872.9,0.0140794
25875.2,0.0174516
25877.1,0.0211231
25878.9,0.0262669
25880.4,0.0322529
25881.7,0.039999
25882.8,0.0489267
25883.8,0.060248
25884.6,0.0740958
25885.2,0.0893084
25885.8,0.109929
25886.4,0.136184
25886.8,0.168261
25887.2,0.21058
25887.7,0.268103
25888.1,0.345807
25888.6,0.449474
25889.0,0.58214
25889.5,0.769388
25889.9,1.0079
25890.5,1.3947
25891.3,1.98878
25893.2,3.91232
25894.1,4.54471
25894.9,4.77395
25895.0,4.77872
25895.8,4.60704
25896.5,4.17106
25897.6,3.08305
25898.8,1.9305
25899.5,1.35723
25900.1,0.993189
25900.6,0.757723
25901.0,0.573157
25901.5,0.43911
25901.9,0.337355
25902.4,0.261362
25902.8,0.205267
25903.3,0.163087
25903.7,0.132422
25904.2,0.107281
25904.8,0.0893417
25905.4,0.0741231
25906.2,0.0602699
25907.2,0.0489447
25908.3,0.0400143
25909.6,0.0322658
25911.1,0.026278
25912.9,0.0211325
25914.8,0.0174596
25917.0,0.0141645
25919.6,0.011513
25922.7,0.00933778
25925.9,0.00774307
25929.4,0.00648697
25933.7,0.00540108
25938.7,0.00451938
25945.0,0.0037686
25952.5,0.00318066
25961.4,0.00272359
25971.9,0.0023837
25986.3,0.00208809
26005.9,0.00185575
26029.6,0.00170877
26053.3,0.00161484
26100.6,0.00152957
26179.5,0.00148713
26337.3,0.001539
26495.1,0.00168929
26637.1,0.00193172
26763.3,0.0022821
26858.0,0.00268541
26936.9,0.00317055
27000.0,0.00371697
27063.1,0.00448077
27118.3,0.00543039
27165.6,0.00657196
27205.1,0.00787677
27244.5,0.00969457
27280.0,0.0119921
27311.6,0.0148828
27339.2,0.0184593
27361.3,0.022327
27382.6,0.0274716
27401.5,0.0337821
27418.1,0.0413443
27434.7,0.0518426
27448.9,0.0644647
27460.7,0.0788761
27472.5,0.0987779
27482.9,0.12319
27492.7,0.155451
27500.5,0.191765
27507.6,0.236371
27514.2,0.2921
27520.0,0.359898
27525.6,0.449566
27530.9,0.567456
27535.7,0.712523
27540.0,0.894307
27543.9,1.11728
27548.1,1.43242
27552.4,1.87517
27558.4,2.6631
27562.6,3.22411
27565.8,3.49425
27568.0,3.55433
27570.8,3.45495
27575.0,3.01945
27583.1,1.93146
27587.3,1.484
27591.3,1.16895
27595.6,0.911318
27600.0,0.725878
27604.5,0.581177
27609.4,0.469029
27614.7,0.377987
27621.0,0.301375
27627.9,0.240368
27635.0,0.194983
27643.4,0.155837
27653.2,0.123958
27662.7,0.101684
27672.1,0.085127
27685.9,0.0678124
27699.0,0.0563003
27715.5,0.046133
27732.1,0.0394076
27746.3,0.0357042
27760.5,0.0336855
27770.0,0.0333192
27784.2,0.0346904
27794.4,0.037751
27802.6,0.0422253
27809.4,0.048059
27816.1,0.0568894
27821.5,0.067638
27826.2,0.0817273
27830.4,0.0997477
27833.9,0.122002
27837.2,0.1513
27839.9,0.185339
27842.4,0.23129
27844.5,0.284311
27846.3,0.348858
27847.9,0.428759
27849.5,0.534418
27850.8,0.661762
27852.0,0.811242
27853.0,1.00235
27854.1,1.25008
27855.2,1.59814
27856.2,2.05194
27857.5,2.76231
27860.6,4.93006
27861.8,5.51032
27863.0,5.74095
27864.2,5.50965
27865.4,4.92887
27868.6,2.69489
27869.8,2.05064
27870.9,1.56552
27872.0,1.237
27873.0,0.992078
27874.2,0.787401
27875.3,0.643473
27876.7,0.520465
27878.3,0.415648
27880.0,0.332606
27881.9,0.270365
27884.0,0.220172
27886.5,0.176896
27889.0,0.145245
27892.0,0.118414
27895.4,0.096376
27899.5,0.0776466
27903.4,0.0646298
27908.2,0.0530773
27913.9,0.0435204
27920.2,0.0358481
27927.7,0.0295336
27935.9,0.0245757
27946.1,0.0203085
27958.8,0.0166732
27971.5,0.0141679
27989.3,0.0117639
28007.1,0.010142
28027.5,0.0089052
28042.8,0.00831219
28063.1,0.00798623
28077.9,0.00828989
28086.8,0.00889866
28093.3,0.00970693
28098.6,0.0108238
28104.0,0.012668
28107.9,0.0148217
28111.3,0.0176251
28114.0,0.0210467
28116.6,0.0256651
28118.4,0.0304024
28120.2,0.0371107
28121.6,0.0447657
28123.0,0.0551326
28124.0,0.0660483
28124.8,0.078213
28125.6,0.095558
28126.1,0.113557
28126.7,0.135102
28127.2,0.16453
28127.7,0.205212
28128.1,0.255574
28128.6,0.320508
28129.0,0.406128
28129.5,0.533676
28130.0,0.68383
28130.6,0.921633
28131.1,1.23494
28131.8,1.7151
28133.0,2.65323
28134.2,3.69652
28135.1,4.2694
28136.0,4.47022
28136.0,4.47082
28136.8,4.30922
28137.7,3.81528
28139.2,2.46827
28140.2,1.66692
28140.9,1.18684
28141.5,0.876139
28142.0,0.677742
28142.5,0.521983
28143.0,0.404192
28143.4,0.315683
28143.9,0.249412
28144.4,0.197688
28144.9,0.161072
28145.4,0.130236
28146.1,0.105623
28146.7,0.0883392
28147.5,0.073731
28148.5,0.0603393
28149.7,0.0492658
28151.0,0.0404894
28152.7,0.0329062
28154.6,0.0271027
28156.8,0.0221721
28159.5,0.0180751
28162.4,0.0150884
28165.8,0.0126623
28169.9,0.0106078
28174.7,0.00900623
28180.8,0.00765609
28187.2,0.00669916
28197.4,0.00570396
28210.2,0.00493825
28225.7,0.00435366
28246.4,0.00386927
28268.5,0.00348274
28301.2,0.00309349
28353.4,0.00267437
28418.8,0.0023154
28497.2,0.00201404
28601.7,0.00175857
28707.8,0.00162512
28734.8,0.00161692
28788.7,0.00166526
28822.4,0.00179417
28842.6,0.00197009
28857.7,0.00222007
28867.6,0.00250339
28874.8,0.00282541
28880.9,0.00323644
28886.0,0.0037614
28890.7,0.00449374
28894.6,0.00543109
28897.5,0.00645128
28900.0,0.00769931
28902.1,0.00920093
28904.1,0.0112683
28905.8,0.0138501
28907.3,0.0169786
28908.3,0.0201524
28909.3,0.0245435
28909.9,0.0287888
28910.6,0.0349308
28911.1,0.0415846
28911.6,0.0510167
28912.0,0.0620019
28912.4,0.0779148
28912.8,0.0964171
28913.2,0.120889
28913.6,0.153019
28913.9,0.19747
28914.4,0.258825
28914.8,0.338433
28915.2,0.454059
28915.7,0.61624
28916.3,0.845177
28917.0,1.1879
28918.0,1.84275
28919.4,2.69258
28920.2,3.03075
28921.0,3.14957
28921.7,3.0493
28922.5,2.75162
28923.6,2.06003
28924.9,1.2632
28925.6,0.885249
28926.2,0.635943
28926.7,0.474963
28927.1,0.357042
28927.6,0.273398
28928.0,0.2101
28928.4,0.160582
28928.8,0.123517
28929.2,0.0961128
28929.6,0.0760243
28930.0,0.0607386
