energy_eV,xs_barns
1.87940000E-01,1.80700100E+02
2.00000000E-01,1.78475000E+02
2.35070000E-01,1.82833500E+02
2.70140000E-01,1.95922600E+02
2.90687500E-01,1.96355800E+02
3.11235000E-01,1.86126800E+02
3.52330000E-01,1.50862500E+02
3.89247500E-01,1.23993500E+02
4.26165000E-01,1.05387000E+02
5.00000000E-01,8.29672400E+01
6.25000000E-01,6.43424400E+01
7.50000000E-01,5.60911500E+01
8.75000000E-01,5.52733200E+01
1.00000000E+00,6.85116200E+01
1.03450000E+00,7.82549000E+01
1.12230000E+00,1.15365200E+02
1.15505000E+00,1.03055600E+02
1.18780000E+00,6.82594300E+01
1.21020000E+00,4.78579200E+01
1.23605000E+00,3.41157800E+01
1.26190000E+00,2.83893600E+01
1.33590000E+00,2.22420600E+01
1.41891300E+00,1.78494900E+01
1.50192500E+00,1.57958700E+01
1.66795000E+00,1.39425200E+01
1.83397500E+00,1.31378500E+01
1.91698800E+00,1.34854600E+01
1.95849400E+00,1.47580500E+01
1.97924700E+00,1.65362200E+01
2.00000000E+00,2.06280800E+01
2.00300000E+00,2.15623200E+01
2.01022500E+00,2.42715500E+01
2.01745000E+00,2.75207900E+01
2.03190000E+00,3.24677400E+01
2.06090000E+00,2.21967600E+01
2.08001600E+00,1.68832300E+01
2.09913200E+00,1.44282600E+01
2.13736300E+00,1.24742500E+01
2.17559400E+00,1.17057000E+01
2.21382500E+00,1.12839500E+01
2.36675000E+00,1.03935400E+01
2.51967500E+00,9.59925900E+00
2.67260000E+00,7.84784200E+00
2.70880000E+00,7.57795900E+00
2.74500000E+00,9.32313100E+00
2.81740000E+00,1.71231300E+01
2.93975000E+00,2.02903800E+01
3.00092500E+00,2.43426400E+01
3.06210000E+00,3.40932900E+01
3.13770000E+00,5.82532000E+01
3.17550000E+00,5.18460700E+01
3.21330000E+00,3.38367800E+01
3.25587500E+00,2.22595900E+01
3.29845000E+00,1.79393700E+01
3.38360000E+00,1.78357600E+01
3.46875000E+00,2.58891500E+01
3.51132500E+00,3.70142200E+01
3.55390000E+00,6.28445400E+01
3.58210000E+00,9.55447800E+01
3.60530000E+00,1.18918800E+02
3.62620000E+00,1.05382500E+02
3.65670000E+00,5.44829400E+01
3.67030000E+00,3.86021200E+01
3.68828500E+00,2.50506500E+01
3.70626900E+00,1.69994200E+01
3.74223800E+00,9.04773900E+00
3.77820700E+00,5.74212700E+00
3.81417500E+00,4.21598100E+00
3.88611300E+00,3.07603200E+00
3.95805000E+00,2.78501800E+00
4.10192500E+00,2.78496000E+00
4.24580000E+00,2.94223000E+00
4.38967500E+00,3.15693000E+00
4.53355000E+00,3.52050300E+00
4.60548800E+00,3.86558200E+00
4.67742500E+00,4.54618100E+00
4.71339400E+00,5.21990600E+00
4.74936300E+00,6.51981400E+00
4.76734800E+00,7.71705900E+00
4.78533200E+00,9.74676300E+00
4.80331600E+00,1.35827700E+01
4.82130000E+00,2.15975000E+01
4.84780000E+00,3.91406300E+01
4.87430000E+00,1.91030300E+01
4.89001300E+00,1.12753100E+01
4.90572500E+00,7.75871700E+00
4.92143800E+00,6.08938700E+00
4.93715000E+00,5.24155700E+00
4.96857500E+00,4.56708100E+00
5.00000000E+00,4.44286700E+00
5.07630000E+00,4.91599000E+00
5.15497500E+00,6.01447000E+00
5.23365000E+00,7.72154600E+00
5.39100000E+00,1.28414900E+01
5.54835000E+00,1.61230000E+01
5.70570000E+00,1.53592500E+01
5.88410000E+00,1.59960400E+01
5.97330000E+00,1.92691900E+01
6.06250000E+00,2.83863500E+01
6.17240000E+00,5.62638400E+01
6.22740000E+00,5.66798700E+01
6.28240000E+00,4.71344800E+01
6.30122500E+00,4.85312500E+01
6.32005000E+00,5.57657100E+01
6.33887500E+00,7.44042500E+01
6.35770000E+00,1.17813000E+02
6.37200000E+00,1.76932800E+02
6.38630000E+00,2.22504600E+02
6.41490000E+00,1.15078000E+02
6.42827500E+00,7.37894800E+01
6.44165000E+00,5.02057000E+01
6.46840000E+00,2.78985300E+01
6.49346900E+00,1.89172000E+01
6.51853800E+00,1.42188500E+01
6.56867500E+00,9.73673400E+00
6.61881300E+00,7.81217600E+00
6.66895000E+00,6.94553500E+00
6.76922500E+00,6.92115400E+00
6.86950000E+00,9.47400700E+00
6.91220000E+00,1.23402900E+01
6.95490000E+00,1.80883600E+01
6.99760000E+00,3.17714500E+01
7.01895000E+00,4.65714100E+01
7.04030000E+00,7.41038200E+01
7.07870000E+00,1.54807600E+02
7.09790000E+00,1.30848100E+02
7.11710000E+00,7.85790100E+01
7.13628800E+00,4.51230900E+01
7.15547500E+00,2.76455400E+01
7.17466300E+00,1.83100800E+01
7.19385000E+00,1.30068100E+01
7.23222500E+00,7.79608800E+00
7.27060000E+00,5.59143800E+00
7.37040000E+00,3.99381500E+00
7.47020000E+00,4.04839900E+00
7.58050000E+00,3.09580100E+00
7.63570000E+00,2.22490000E+00
7.69090000E+00,2.04783900E+00
7.90862500E+00,3.68316300E+00
8.12635000E+00,7.60373300E+00
8.23521300E+00,1.16962800E+01
8.34407500E+00,1.93799100E+01
8.45293800E+00,3.59294300E+01
8.50736900E+00,5.21624400E+01
8.56180000E+00,8.08084200E+01
8.62450000E+00,1.50931900E+02
8.65585000E+00,2.21018500E+02
8.68720000E+00,3.42413000E+02
8.72190000E+00,5.80653800E+02
8.75660000E+00,8.80972700E+02
8.78310000E+00,9.14210000E+02
8.80960000E+00,7.23774300E+02
8.82600000E+00,5.86499500E+02
8.88387500E+00,2.87573400E+02
8.94175000E+00,1.73115500E+02
8.99962500E+00,1.19631500E+02
9.05750000E+00,8.95666000E+01
9.13570000E+00,6.91256200E+01
9.17480000E+00,6.83377700E+01
9.21390000E+00,8.17860700E+01
9.26920000E+00,1.48261100E+02
9.29685000E+00,1.48686400E+02
9.32450000E+00,1.13598600E+02
9.36431300E+00,7.53249500E+01
9.40412500E+00,5.61074700E+01
9.48375000E+00,3.92889900E+01
9.56337500E+00,3.24732800E+01
9.64300000E+00,3.04639200E+01
9.75130000E+00,3.32370400E+01
9.85960000E+00,2.21607200E+01
9.92980000E+00,1.66571800E+01
1.00000000E+01,1.44233500E+01
1.00510000E+01,1.49977800E+01
1.00765000E+01,1.70747600E+01
1.01020000E+01,2.23327500E+01
1.01520000E+01,5.12168500E+01
1.01770000E+01,5.54252100E+01
1.02020000E+01,4.45974200E+01
1.02296300E+01,3.35360500E+01
1.02572500E+01,2.67652300E+01
1.03125000E+01,1.99768600E+01
1.04230000E+01,1.49169800E+01
1.05335000E+01,1.27791600E+01
1.06440000E+01,1.19255700E+01
1.07070000E+01,1.40247200E+01
1.07710000E+01,1.49341800E+01
1.09874300E+01,1.21144300E+01
1.12038500E+01,1.23772700E+01
1.13120700E+01,1.32902200E+01
1.14202800E+01,1.54016400E+01
1.14743900E+01,1.76010900E+01
1.15284900E+01,2.20376800E+01
1.15555500E+01,2.63909300E+01
1.15826000E+01,3.44819900E+01
1.16096500E+01,5.27257000E+01
1.16231800E+01,7.17168200E+01
1.16367000E+01,1.05381300E+02
1.16490500E+01,1.52505200E+02
1.16614000E+01,1.81040800E+02
1.16737500E+01,1.37898300E+02
1.16861000E+01,8.09138500E+01
1.17009100E+01,4.38452900E+01
1.17157200E+01,2.75747300E+01
1.17305300E+01,2.00122100E+01
1.17453400E+01,1.62274000E+01
1.17749600E+01,1.31898100E+01
1.18045800E+01,1.24479700E+01
1.18638200E+01,1.30556200E+01
1.19230500E+01,1.47541200E+01
1.20415300E+01,2.09381900E+01
1.21007700E+01,2.65952000E+01
1.21600000E+01,3.62423800E+01
1.22037500E+01,4.88770500E+01
1.22475000E+01,7.26197500E+01
1.22912500E+01,1.26868100E+02
1.23131300E+01,1.84460300E+02
1.23350000E+01,2.92005200E+02
1.23465000E+01,3.84195800E+02
1.23570000E+01,4.97398500E+02
1.23780000E+01,7.51422500E+02
1.23995000E+01,7.10924300E+02
1.24210000E+01,4.29233100E+02
1.24437500E+01,2.33349600E+02
1.24665000E+01,1.36877700E+02
1.24892500E+01,8.73121500E+01
1.25120000E+01,5.96188900E+01
1.25452500E+01,3.75765500E+01
1.25785000E+01,2.60320400E+01
1.26450000E+01,1.62801000E+01
1.27115000E+01,1.52152300E+01
1.27780000E+01,2.27399800E+01
1.28500000E+01,4.05755300E+01
1.29220000E+01,2.44844500E+01
1.29662500E+01,1.61589000E+01
1.30105000E+01,1.26263000E+01
1.30990000E+01,1.25118400E+01
1.31670000E+01,1.74087800E+01
1.32730000E+01,3.15500600E+01
1.33780000E+01,2.11095100E+01
1.34500000E+01,1.79907400E+01
1.35057500E+01,2.06587500E+01
1.35615000E+01,2.82213300E+01
1.36730000E+01,5.52608400E+01
1.37070000E+01,6.15357800E+01
1.38010000E+01,7.08143000E+01
1.39140000E+01,8.76493800E+01
1.40115000E+01,9.93558600E+01
1.41090000E+01,8.35980900E+01
1.41550000E+01,7.18031500E+01
1.42635000E+01,5.03844600E+01
1.43720000E+01,4.01582300E+01
1.44415000E+01,3.97849400E+01
1.44762500E+01,4.34612200E+01
1.44936300E+01,4.75151700E+01
1.45110000E+01,5.40918600E+01
1.45222000E+01,5.97683100E+01
1.45425000E+01,6.62729300E+01
1.45628000E+01,4.58309300E+01
1.45831000E+01,2.22168500E+01
1.46034000E+01,1.37020000E+01
1.46333000E+01,1.07894800E+01
1.46632000E+01,1.02500300E+01
1.47230000E+01,9.80142000E+00
1.48105000E+01,8.96622600E+00
1.48980000E+01,8.40758200E+00
1.50730000E+01,8.96437600E+00
1.50935000E+01,9.11148800E+00
1.51080000E+01,9.21868800E+00
1.51370000E+01,9.46657500E+00
1.51950000E+01,1.09645900E+01
1.52530000E+01,1.77784400E+01
1.53110000E+01,3.53308100E+01
1.53610000E+01,7.11351900E+01
1.53895000E+01,1.03045000E+02
1.54180000E+01,1.12192300E+02
1.54750000E+01,4.35569900E+01
1.55109500E+01,2.14869300E+01
1.55469000E+01,1.19989100E+01
1.55828500E+01,7.62224400E+00
1.56188000E+01,5.45975700E+00
1.56907000E+01,3.85977800E+00
1.57626000E+01,3.85017000E+00
1.58345000E+01,4.95864100E+00
1.59064000E+01,8.08859500E+00
1.59423500E+01,1.15759400E+01
1.59783000E+01,1.85888400E+01
1.60142500E+01,3.57341000E+01
1.60322300E+01,5.47667600E+01
1.60502000E+01,9.07433100E+01
1.60662500E+01,1.45068400E+02
1.60823000E+01,1.91633900E+02
1.60983000E+01,1.59923100E+02
1.61143000E+01,9.72147400E+01
1.61282300E+01,6.06005700E+01
1.61421600E+01,3.92317100E+01
1.61700200E+01,1.89264400E+01
1.61978800E+01,1.06041700E+01
1.62257300E+01,6.63860800E+00
1.62535900E+01,4.57205900E+00
1.62814400E+01,3.47901000E+00
1.63371500E+01,2.87910100E+00
1.63928700E+01,3.84838500E+00
1.64485800E+01,7.00985000E+00
1.65042900E+01,1.51439500E+01
1.65321500E+01,2.34059600E+01
1.65600000E+01,3.71950000E+01
1.66360000E+01,1.10133100E+02
1.66745000E+01,1.10337000E+02
1.67130000E+01,7.86893800E+01
1.67548800E+01,5.11508000E+01
1.67967500E+01,3.51487800E+01
1.68805000E+01,2.00088500E+01
1.69642500E+01,1.35168500E+01
1.70480000E+01,1.01374100E+01
1.72155000E+01,6.89433500E+00
1.73830000E+01,5.62958700E+00
1.74780000E+01,5.52289800E+00
1.75230000E+01,5.65310600E+00
1.75730000E+01,5.87084500E+00
1.76622500E+01,6.95180500E+00
1.77515000E+01,9.83128400E+00
1.78407500E+01,1.78601000E+01
1.78853800E+01,2.72721700E+01
1.79300000E+01,4.58101000E+01
1.80220000E+01,1.27877200E+02
1.80847000E+01,1.02993200E+02
1.81130000E+01,8.02185500E+01
1.81294000E+01,6.97877600E+01
1.81740000E+01,4.68204100E+01
1.82197500E+01,3.30770400E+01
1.82655000E+01,2.56328300E+01
1.83570000E+01,1.86968700E+01
1.85400000E+01,1.61247300E+01
1.87549500E+01,2.28636600E+01
1.88624300E+01,3.37093100E+01
1.89161700E+01,4.52548700E+01
1.89430400E+01,5.51442200E+01
1.89699000E+01,7.00589900E+01
1.89997000E+01,7.33982500E+01
1.90295000E+01,5.07677500E+01
1.90781500E+01,7.39008900E+01
1.91268000E+01,1.26170500E+02
1.91754500E+01,2.37869800E+02
1.91997800E+01,3.46565100E+02
1.92241000E+01,5.26875800E+02
1.92528500E+01,8.74291300E+02
1.92816000E+01,1.20757800E+03
1.93103000E+01,1.06273700E+03
1.93390000E+01,6.81237600E+02
1.93759000E+01,3.67957500E+02
1.94128000E+01,2.20579100E+02
1.94497000E+01,1.48222100E+02
1.94866000E+01,1.11563500E+02
1.95203000E+01,8.70455600E+01
1.95540000E+01,6.00562600E+01
1.95708500E+01,5.29366800E+01
1.95846900E+01,4.86276700E+01
1.96123800E+01,4.21179700E+01
1.96677500E+01,3.34677400E+01
1.97785000E+01,2.44474000E+01
1.98892500E+01,2.06717100E+01
2.00000000E+01,2.00431900E+01
2.00756000E+01,2.20785900E+01
2.01134000E+01,2.50257400E+01
2.01512000E+01,3.10058600E+01
2.01839000E+01,2.89684200E+01
2.02089000E+01,2.25909200E+01
2.02333000E+01,2.24816900E+01
2.02501000E+01,2.01333200E+01
2.02707000E+01,1.20786200E+01
2.02913000E+01,7.17748800E+00
2.03110000E+01,6.66749900E+00
2.03306900E+01,7.52091100E+00
2.03700800E+01,9.85190400E+00
2.04488500E+01,1.48556200E+01
2.05276300E+01,2.36250200E+01
2.05670200E+01,3.35363800E+01
2.05867100E+01,4.22795700E+01
2.06064000E+01,5.54366000E+01
2.06441000E+01,7.17516100E+01
2.06819000E+01,2.26339600E+01
2.07091800E+01,9.73977400E+00
2.07364500E+01,7.21530200E+00
2.07910000E+01,9.48013400E+00
2.08392500E+01,1.44075900E+01
2.08875000E+01,2.32402600E+01
2.09357500E+01,4.26377000E+01
2.09598800E+01,6.24476900E+01
2.09840000E+01,9.82702200E+01
2.10155000E+01,2.02044500E+02
2.10363000E+01,3.38213500E+02
2.10571000E+01,4.75007700E+02
2.10779000E+01,4.18021200E+02
2.10987000E+01,2.61254600E+02
2.11185300E+01,1.59171900E+02
2.11383500E+01,1.01893500E+02
2.11780000E+01,4.95868900E+01
2.12320500E+01,2.42230500E+01
2.12860900E+01,1.43316800E+01
2.13401400E+01,9.61572300E+00
2.13941800E+01,7.06522800E+00
2.15022700E+01,4.62291100E+00
2.16103500E+01,3.59525400E+00
2.18265300E+01,2.88366900E+00
2.20427000E+01,2.91764300E+00
2.20836000E+01,3.13231900E+00
2.21245000E+01,2.95637500E+00
2.22187700E+01,2.88391800E+00
2.23130300E+01,3.04835200E+00
2.25015500E+01,3.87692700E+00
2.25958200E+01,4.90761200E+00
2.26900800E+01,7.28486300E+00
2.27372100E+01,9.84032800E+00
2.27843400E+01,1.48982400E+01
2.28314700E+01,2.69887100E+01
2.28550400E+01,4.01464300E+01
2.28786000E+01,6.50661400E+01
2.29016000E+01,1.11393900E+02
2.29246000E+01,1.73586200E+02
2.29476500E+01,1.71319500E+02
2.29707000E+01,1.09811400E+02
2.29964000E+01,6.22504600E+01
2.30220900E+01,3.89594000E+01
2.30734800E+01,2.08169500E+01
2.31248700E+01,1.50834900E+01
2.31762500E+01,1.35771200E+01
2.32276400E+01,1.45048000E+01
2.32790300E+01,1.81856300E+01
2.33047300E+01,2.19240900E+01
2.33304200E+01,2.86510700E+01
2.33561100E+01,4.38245600E+01
2.33818000E+01,9.45422900E+01
2.34125500E+01,1.61058900E+02
2.34374000E+01,8.57990900E+01
2.34676300E+01,7.37662300E+01
2.34832500E+01,7.86338700E+01
2.35145000E+01,9.87852200E+01
2.35770000E+01,1.58231000E+02
2.36390000E+01,1.67628900E+02
2.37010000E+01,1.18026000E+02
2.37603000E+01,7.78808500E+01
2.38196000E+01,5.35773200E+01
2.39382000E+01,2.89211300E+01
2.39975000E+01,2.16222700E+01
2.40568000E+01,1.55668000E+01
2.41161000E+01,1.10133300E+01
2.41457500E+01,1.16304900E+01
2.41754000E+01,2.19418400E+01
2.41979000E+01,4.95871700E+01
2.42204000E+01,1.00450900E+02
2.42429000E+01,1.26116000E+02
2.42654000E+01,1.10786700E+02
2.42867500E+01,9.09519000E+01
2.43081000E+01,7.60549700E+01
2.43508000E+01,5.83675400E+01
2.43935000E+01,4.90781600E+01
2.44362000E+01,4.36400900E+01
2.45216000E+01,3.79794400E+01
2.46070000E+01,3.55905400E+01
2.47880000E+01,3.54877400E+01
2.49690000E+01,4.00508200E+01
2.51820000E+01,5.24544700E+01
2.52150000E+01,5.52302900E+01
2.53310000E+01,6.68257800E+01
2.53600000E+01,6.99064800E+01
2.54495000E+01,7.80581100E+01
2.55390000E+01,8.29229100E+01
2.55720000E+01,8.34165700E+01
2.56612500E+01,7.86985300E+01
2.57505000E+01,6.39022300E+01
2.59290000E+01,2.52100600E+01
2.59970000E+01,1.49912700E+01
2.60650000E+01,8.74345500E+00
2.61330000E+01,6.88586800E+00
2.62010000E+01,1.04117400E+01
2.62690000E+01,2.11418700E+01
2.63370000E+01,4.13025200E+01
2.64430000E+01,9.04754400E+01
2.64530000E+01,9.41552600E+01
2.64820000E+01,9.90895700E+01
2.65110000E+01,9.42874000E+01
2.65690000E+01,7.10295800E+01
2.66270000E+01,5.18046600E+01
2.66850000E+01,3.97182400E+01
2.67863000E+01,2.76730400E+01
2.68876000E+01,2.10672800E+01
2.69889000E+01,1.76347300E+01
2.70395500E+01,1.74793500E+01
2.70902000E+01,2.01966200E+01
2.71446000E+01,2.67888200E+01
2.71991000E+01,1.79534100E+01
2.72275400E+01,1.43367600E+01
2.72559700E+01,1.22932400E+01
2.73128300E+01,1.02699600E+01
2.74265500E+01,9.17750500E+00
2.75402800E+01,1.14736800E+01
2.75971400E+01,1.60801000E+01
2.76540000E+01,2.84004500E+01
2.77000000E+01,5.48075700E+01
2.77460000E+01,1.16110100E+02
2.77920000E+01,1.66277400E+02
2.78380000E+01,1.16938000E+02
2.78703300E+01,8.14280300E+01
2.79026500E+01,5.89454000E+01
2.79673000E+01,3.53229600E+01
2.80180000E+01,2.33867200E+01
2.80557500E+01,1.78965600E+01
2.80852000E+01,1.77332700E+01
2.81841000E+01,1.87006400E+01
2.82335500E+01,2.07114300E+01
2.82830000E+01,2.62362600E+01
2.83104000E+01,3.19175100E+01
2.83289000E+01,3.68385600E+01
2.83659000E+01,4.44073600E+01
2.84028500E+01,3.59971000E+01
2.84398000E+01,2.07235200E+01
2.84666000E+01,1.39835500E+01
2.84934000E+01,1.07171100E+01
2.85470000E+01,9.87977000E+00
2.85810000E+01,1.11626300E+01
2.86570000E+01,1.36605500E+01
2.87330000E+01,1.08984300E+01
2.88610000E+01,4.73936000E+00
2.88860000E+01,4.12566300E+00
2.89605000E+01,3.01431700E+00
2.90350000E+01,2.48902500E+00
2.91840000E+01,2.07863200E+00
2.93450000E+01,2.42441700E+00
2.94255000E+01,3.20087200E+00
2.94657500E+01,3.93799700E+00
2.95060000E+01,5.19859900E+00
2.95327800E+01,6.63604700E+00
2.95595500E+01,9.11188500E+00
2.95863300E+01,1.39590600E+01
2.96131000E+01,2.47440900E+01
2.96466000E+01,4.45262600E+01
2.96802000E+01,1.94353300E+01
2.97068800E+01,7.74265100E+00
2.97335500E+01,3.79629400E+00
2.97602300E+01,2.30130500E+00
2.97869000E+01,1.67621100E+00
2.98402500E+01,1.31191500E+00
2.98936000E+01,1.33642000E+00
3.00003000E+01,1.70106000E+00
3.01070000E+01,2.27475700E+00
3.02137000E+01,3.14866800E+00
3.03204000E+01,4.74033700E+00
3.04271000E+01,8.76660000E+00
3.04804500E+01,1.41148300E+01
3.05338000E+01,2.74424400E+01
3.05915000E+01,4.59171500E+01
3.06493000E+01,2.35392500E+01
3.06945300E+01,1.57624700E+01
3.07397500E+01,1.64648600E+01
3.07849800E+01,2.58620700E+01
3.08075900E+01,3.80256300E+01
3.08481000E+01,9.79966000E+01
3.08839000E+01,1.05958300E+02
3.09246900E+01,2.85607300E+01
3.09475800E+01,1.47464500E+01
3.09704700E+01,8.39726700E+00
3.09933500E+01,5.15769900E+00
3.10162400E+01,3.36141100E+00
3.10391300E+01,2.30656300E+00
3.10849000E+01,1.26645600E+00
3.11306800E+01,8.79199500E-01
3.11764500E+01,7.81754000E-01
3.12680000E+01,9.90005500E-01
3.14090000E+01,1.89972800E+00
3.15500000E+01,3.60600600E+00
3.16910000E+01,7.37993900E+00
3.17615000E+01,1.15674100E+01
3.18320000E+01,2.00450100E+01
3.19009500E+01,3.99150900E+01
3.19354300E+01,6.13500700E+01
3.19699000E+01,1.01819700E+02
3.20037000E+01,1.79173800E+02
3.20375000E+01,3.00826800E+02
3.20592000E+01,3.63851100E+02
3.21050000E+01,3.38469800E+02
3.21275000E+01,2.12040900E+02
3.21524300E+01,1.25658500E+02
3.21773500E+01,8.14736400E+01
3.22271900E+01,4.16996900E+01
3.22770400E+01,2.50437000E+01
3.23268800E+01,1.65667300E+01
3.24265700E+01,8.63007800E+00
3.25262500E+01,5.18336200E+00
3.26259400E+01,3.42082800E+00
3.27256300E+01,2.45312200E+00
3.29250000E+01,1.78157400E+00
3.30167500E+01,1.94773300E+00
3.31085000E+01,2.55001600E+00
3.32002500E+01,3.96612100E+00
3.32920000E+01,7.47294700E+00
3.33397000E+01,1.17087000E+01
3.33874000E+01,2.13176700E+01
3.34351000E+01,5.09470300E+01
3.34828000E+01,2.03560600E+02
3.35285500E+01,4.06441600E+02
3.35770000E+01,1.08568300E+02
3.36102000E+01,6.45719100E+01
3.36580000E+01,4.46493100E+01
3.36898000E+01,2.82981700E+01
3.37293700E+01,1.89648900E+01
3.37689300E+01,1.52296200E+01
3.38480500E+01,1.25090900E+01
3.40063000E+01,1.34939200E+01
3.40854300E+01,1.66019400E+01
3.41645500E+01,2.36512100E+01
3.42041200E+01,3.10939300E+01
3.42436800E+01,4.63841300E+01
3.42832400E+01,8.81578000E+01
3.43228000E+01,2.60081700E+02
3.43682500E+01,4.47483600E+02
3.44021000E+01,1.99524000E+02
3.44208000E+01,1.46060500E+02
3.44582000E+01,1.03327800E+02
3.44956000E+01,8.95310800E+01
3.45330000E+01,8.42795300E+01
3.46250000E+01,8.35491600E+01
3.47170000E+01,1.11447900E+02
3.47681000E+01,1.51319600E+02
3.48724000E+01,2.58820100E+02
3.49245000E+01,2.03013100E+02
3.49766000E+01,1.25826900E+02
3.50179000E+01,1.12580800E+02
3.50488000E+01,1.39686900E+02
3.50797000E+01,2.11992400E+02
3.51261500E+01,4.72258600E+02
3.51716000E+01,7.97184000E+02
3.52021000E+01,7.22409500E+02
3.52469800E+01,4.68342400E+02
3.52829000E+01,3.30448700E+02
3.53308000E+01,2.22287600E+02
3.53787000E+01,1.60554200E+02
3.54266000E+01,1.22461600E+02
3.54547000E+01,1.06573100E+02
3.54828000E+01,9.38507700E+01
3.55478500E+01,7.25633900E+01
3.56129000E+01,5.84015400E+01
3.57430000E+01,4.10346700E+01
3.59025000E+01,2.90106600E+01
3.60620000E+01,2.13164400E+01
3.63800000E+01,1.36929900E+01
3.67385000E+01,1.04129400E+01
3.70970000E+01,7.92499900E+00
3.72500000E+01,8.24840300E+00
3.74030000E+01,9.80857500E+00
3.77885000E+01,1.11926000E+01
3.79812500E+01,1.41666700E+01
3.80776300E+01,1.75399300E+01
3.81740000E+01,2.36871900E+01
3.83340000E+01,3.48497400E+01
3.84940000E+01,1.60071000E+01
3.85691000E+01,1.06195800E+01
3.86442000E+01,8.04925500E+00
3.87944000E+01,6.61640100E+00
3.89446000E+01,7.66394700E+00
3.90197000E+01,9.16435500E+00
3.90572500E+01,1.03135400E+01
3.90948000E+01,1.24377100E+01
3.91285000E+01,1.97726900E+01
3.91622000E+01,2.70117000E+01
3.92089300E+01,3.50593400E+01
3.92556500E+01,5.35928800E+01
3.93023800E+01,9.87421700E+01
3.93491000E+01,2.28892700E+02
3.93988000E+01,5.00347400E+02
3.94485000E+01,2.71858400E+02
3.94887300E+01,1.28237800E+02
3.95289500E+01,7.17476000E+01
3.95691800E+01,4.67093100E+01
3.96094000E+01,3.42306400E+01
3.96898500E+01,2.47237200E+01
3.97703000E+01,2.63779900E+01
3.98849000E+01,4.32733700E+01
3.99422500E+01,3.88860000E+01
3.99996000E+01,2.60520400E+01
4.00877300E+01,1.36975700E+01
4.01758500E+01,8.58499900E+00
4.02639800E+01,7.23197300E+00
4.03080400E+01,8.30724300E+00
4.03521000E+01,1.18772700E+01
4.04034500E+01,2.27046900E+01
4.04548000E+01,4.33265400E+01
4.05061500E+01,5.52679500E+01
4.05575000E+01,4.71354300E+01
4.06319400E+01,3.28055600E+01
4.07063800E+01,2.51045000E+01
4.08552500E+01,1.95817900E+01
4.10041300E+01,2.03558100E+01
4.11530000E+01,2.81337200E+01
4.13000000E+01,4.19728700E+01
4.13980000E+01,3.90295700E+01
4.14470000E+01,4.14983900E+01
4.15350000E+01,5.50217200E+01
4.16035000E+01,4.91931500E+01
4.16720000E+01,3.16210400E+01
4.17126000E+01,2.33322500E+01
4.17532000E+01,1.83331100E+01
4.17938000E+01,2.08687500E+01
4.18478500E+01,1.26901300E+02
4.19044700E+01,9.05154000E+01
4.19529800E+01,4.15898800E+01
4.19853200E+01,3.09056900E+01
4.20176500E+01,2.52980700E+01
4.20823300E+01,2.14990000E+01
4.21146700E+01,2.34357800E+01
