energy_eV,xs_barns
1.87940000E-01,3.72076100E+01
2.00000000E-01,3.80090600E+01
2.35070000E-01,4.25030600E+01
2.70140000E-01,4.67740000E+01
2.90687500E-01,4.55607600E+01
3.11235000E-01,4.08887000E+01
3.52330000E-01,2.89664400E+01
3.89247500E-01,2.15084600E+01
4.26165000E-01,1.70279000E+01
5.00000000E-01,1.23967300E+01
6.25000000E-01,9.15799500E+00
7.50000000E-01,7.88229800E+00
8.75000000E-01,7.91174900E+00
1.00000000E+00,1.10993100E+01
1.03450000E+00,1.37543200E+01
1.12230000E+00,2.97078200E+01
1.15505000E+00,3.28090100E+01
1.18780000E+00,2.72580000E+01
1.21020000E+00,2.17526800E+01
1.23605000E+00,1.64081300E+01
1.26190000E+00,1.25700200E+01
1.33590000E+00,7.27235200E+00
1.41891300E+00,5.27143300E+00
1.50192500E+00,4.40049500E+00
1.66795000E+00,3.75605600E+00
1.83397500E+00,4.27943000E+00
1.91698800E+00,6.58466300E+00
1.95849400E+00,1.11569200E+01
1.97924700E+00,1.70809800E+01
2.00000000E+00,3.04775900E+01
2.00300000E+00,3.35319600E+01
2.01022500E+00,4.24057700E+01
2.01745000E+00,5.31076700E+01
2.03190000E+00,6.98855700E+01
2.06090000E+00,3.79553900E+01
2.08001600E+00,2.09253900E+01
2.09913200E+00,1.30960600E+01
2.13736300E+00,7.07188200E+00
2.17559400E+00,4.94815500E+00
2.21382500E+00,3.97507400E+00
2.36675000E+00,2.79607500E+00
2.51967500E+00,2.60081000E+00
2.67260000E+00,3.02924500E+00
2.70880000E+00,3.44836000E+00
2.74500000E+00,4.03167100E+00
2.81740000E+00,3.78487900E+00
2.93975000E+00,4.03999000E+00
3.00092500E+00,5.31910800E+00
3.06210000E+00,8.67482300E+00
3.13770000E+00,1.92168300E+01
3.17550000E+00,1.92072900E+01
3.21330000E+00,1.33384000E+01
3.25587500E+00,8.72064500E+00
3.29845000E+00,6.66701800E+00
3.38360000E+00,6.09733700E+00
3.46875000E+00,9.39547800E+00
3.51132500E+00,1.48143000E+01
3.55390000E+00,2.90932200E+01
3.58210000E+00,4.99320100E+01
3.60530000E+00,6.95604000E+01
3.62620000E+00,6.88061100E+01
3.65670000E+00,4.20529200E+01
3.67030000E+00,3.20712300E+01
3.68828500E+00,2.28590900E+01
3.70626900E+00,1.69278100E+01
3.74223800E+00,1.04106300E+01
3.77820700E+00,7.23837400E+00
3.81417500E+00,5.49960700E+00
3.88611300E+00,3.78690100E+00
3.95805000E+00,3.02071200E+00
4.10192500E+00,2.43135400E+00
4.24580000E+00,2.33798200E+00
4.38967500E+00,2.58799700E+00
4.53355000E+00,3.51801600E+00
4.60548800E+00,4.74519300E+00
4.67742500E+00,7.76873400E+00
4.71339400E+00,1.12675300E+01
4.74936300E+00,1.88422000E+01
4.76734800E+00,2.64026100E+01
4.78533200E+00,3.99884500E+01
4.80331600E+00,6.72686700E+01
4.82130000E+00,1.28297500E+02
4.84780000E+00,2.86029300E+02
4.87430000E+00,1.46880600E+02
4.89001300E+00,8.12588300E+01
4.90572500E+00,4.93391500E+01
4.92143800E+00,3.28165100E+01
4.93715000E+00,2.34542300E+01
4.96857500E+00,1.39867800E+01
5.00000000E+00,9.61996600E+00
5.07630000E+00,5.52165000E+00
5.15497500E+00,4.21558800E+00
5.23365000E+00,3.81218700E+00
5.39100000E+00,3.90660000E+00
5.54835000E+00,3.97734200E+00
5.70570000E+00,3.98782800E+00
5.88410000E+00,5.12222000E+00
5.97330000E+00,6.82514200E+00
6.06250000E+00,1.07089100E+01
6.17240000E+00,2.36689200E+01
6.22740000E+00,3.32507300E+01
6.28240000E+00,5.55588800E+01
6.30122500E+00,7.48965200E+01
6.32005000E+00,1.10273700E+02
6.33887500E+00,1.80798600E+02
6.35770000E+00,3.33107800E+02
6.37200000E+00,5.40042000E+02
6.38630000E+00,7.10745700E+02
6.41490000E+00,3.73493500E+02
6.42827500E+00,2.35283400E+02
6.44165000E+00,1.55580600E+02
6.46840000E+00,7.99541500E+01
6.49346900E+00,4.96939100E+01
6.51853800E+00,3.40634000E+01
6.56867500E+00,1.94129500E+01
6.61881300E+00,1.31216000E+01
6.66895000E+00,9.99325400E+00
6.76922500E+00,7.70059100E+00
6.86950000E+00,8.81586700E+00
6.91220000E+00,1.10191600E+01
6.95490000E+00,1.59903300E+01
6.99760000E+00,2.89094500E+01
7.01895000E+00,4.36882300E+01
7.04030000E+00,7.24277300E+01
7.07870000E+00,1.66679000E+02
7.09790000E+00,1.49052600E+02
7.11710000E+00,9.49350000E+01
7.13628800E+00,5.78024000E+01
7.15547500E+00,3.74305600E+01
7.17466300E+00,2.60442500E+01
7.19385000E+00,1.92683100E+01
7.23222500E+00,1.21164400E+01
7.27060000E+00,8.68766300E+00
7.37040000E+00,5.27771700E+00
7.47020000E+00,4.45827000E+00
7.58050000E+00,4.41168100E+00
7.63570000E+00,4.04490000E+00
7.69090000E+00,3.72755600E+00
7.90862500E+00,3.86448400E+00
8.12635000E+00,5.46026000E+00
8.23521300E+00,7.16887400E+00
8.34407500E+00,1.02689000E+01
8.45293800E+00,1.66819300E+01
8.50736900E+00,2.28139100E+01
8.56180000E+00,3.34705400E+01
8.62450000E+00,5.91878000E+01
8.65585000E+00,8.46337200E+01
8.68720000E+00,1.28322000E+02
8.72190000E+00,2.12872700E+02
8.75660000E+00,3.16033400E+02
8.78310000E+00,3.22084100E+02
8.80960000E+00,2.49748100E+02
8.82600000E+00,1.99445300E+02
8.88387500E+00,9.20073400E+01
8.94175000E+00,5.20444400E+01
8.99962500E+00,3.44834800E+01
9.05750000E+00,2.57313700E+01
9.13570000E+00,2.20224900E+01
9.17480000E+00,2.45473300E+01
9.21390000E+00,3.39170700E+01
9.26920000E+00,6.47779900E+01
9.29685000E+00,5.96136800E+01
9.32450000E+00,4.04070500E+01
9.36431300E+00,2.27440900E+01
9.40412500E+00,1.49730100E+01
9.48375000E+00,9.11267900E+00
9.56337500E+00,7.20263800E+00
9.64300000E+00,7.01823300E+00
9.75130000E+00,9.28390300E+00
9.85960000E+00,6.96831200E+00
9.92980000E+00,5.64534800E+00
1.00000000E+01,6.07243000E+00
1.00510000E+01,8.30138200E+00
1.00765000E+01,1.09681600E+01
1.01020000E+01,1.60166600E+01
1.01520000E+01,3.43326100E+01
1.01770000E+01,3.14528000E+01
1.02020000E+01,2.08687800E+01
1.02296300E+01,1.28620000E+01
1.02572500E+01,8.71120100E+00
1.03125000E+01,5.20532500E+00
1.04230000E+01,3.26362600E+00
1.05335000E+01,2.79384300E+00
1.06440000E+01,2.92626700E+00
1.07070000E+01,3.48423700E+00
1.07710000E+01,3.17803300E+00
1.09874300E+01,3.22863300E+00
1.12038500E+01,4.98925300E+00
1.13120700E+01,7.28518400E+00
1.14202800E+01,1.30633800E+01
1.14743900E+01,2.00899900E+01
1.15284900E+01,3.66412400E+01
1.15555500E+01,5.50048100E+01
1.15826000E+01,9.26694200E+01
1.16096500E+01,1.87471600E+02
1.16231800E+01,2.95013000E+02
1.16367000E+01,5.00957400E+02
1.16490500E+01,8.22187700E+02
1.16614000E+01,1.09252100E+03
1.16737500E+01,9.11492300E+02
1.16861000E+01,5.67976800E+02
1.17009100E+01,3.14252700E+02
1.17157200E+01,1.89955400E+02
1.17305300E+01,1.25450900E+02
1.17453400E+01,8.88714400E+01
1.17749600E+01,5.19169400E+01
1.18045800E+01,3.49554700E+01
1.18638200E+01,2.09145400E+01
1.19230500E+01,1.61574400E+01
1.20415300E+01,1.63260800E+01
1.21007700E+01,2.02437300E+01
1.21600000E+01,2.87415600E+01
1.22037500E+01,4.12453000E+01
1.22475000E+01,6.65101700E+01
1.22912500E+01,1.27439900E+02
1.23131300E+01,1.93950300E+02
1.23350000E+01,3.20284800E+02
1.23465000E+01,4.29987900E+02
1.23570000E+01,5.66195600E+02
1.23780000E+01,8.81025000E+02
1.23995000E+01,8.54776900E+02
1.24210000E+01,5.27649200E+02
1.24437500E+01,2.93534500E+02
1.24665000E+01,1.76481500E+02
1.24892500E+01,1.15630400E+02
1.25120000E+01,8.11776600E+01
1.25452500E+01,5.31120000E+01
1.25785000E+01,3.77030900E+01
1.26450000E+01,2.26457500E+01
1.27115000E+01,1.66044000E+01
1.27780000E+01,1.58085800E+01
1.28500000E+01,1.91938300E+01
1.29220000E+01,1.23720000E+01
1.29662500E+01,9.00901600E+00
1.30105000E+01,7.27442200E+00
1.30990000E+01,6.05711900E+00
1.31670000E+01,6.45402300E+00
1.32730000E+01,8.80133900E+00
1.33780000E+01,6.77965500E+00
1.34500000E+01,6.18148300E+00
1.35057500E+01,6.74016800E+00
1.35615000E+01,8.16718000E+00
1.36730000E+01,1.16829800E+01
1.37070000E+01,1.18133000E+01
1.38010000E+01,1.05716500E+01
1.39140000E+01,1.00950800E+01
1.40115000E+01,9.81936500E+00
1.41090000E+01,7.83225800E+00
1.41550000E+01,6.81633100E+00
1.42635000E+01,5.49759000E+00
1.43720000E+01,6.40221400E+00
1.44415000E+01,1.06682000E+01
1.44762500E+01,1.76685300E+01
1.44936300E+01,2.51507200E+01
1.45110000E+01,3.88974800E+01
1.45222000E+01,5.35406300E+01
1.45425000E+01,9.09924400E+01
1.45628000E+01,9.31860600E+01
1.45831000E+01,5.47971300E+01
1.46034000E+01,3.02656100E+01
1.46333000E+01,1.52913800E+01
1.46632000E+01,9.48162400E+00
1.47230000E+01,5.31579100E+00
1.48105000E+01,3.64443600E+00
1.48980000E+01,3.26026600E+00
1.50730000E+01,4.05859500E+00
1.50935000E+01,4.32666600E+00
1.51080000E+01,4.55292600E+00
1.51370000E+01,5.11649800E+00
1.51950000E+01,6.84703400E+00
1.52530000E+01,1.01010700E+01
1.53110000E+01,1.84424800E+01
1.53610000E+01,3.93016400E+01
1.53895000E+01,6.10939300E+01
1.54180000E+01,7.27501000E+01
1.54750000E+01,3.50577200E+01
1.55109500E+01,2.00424800E+01
1.55469000E+01,1.29101900E+01
1.55828500E+01,9.29992800E+00
1.56188000E+01,7.34540000E+00
1.56907000E+01,5.69855800E+00
1.57626000E+01,5.59877400E+00
1.58345000E+01,6.82975300E+00
1.59064000E+01,1.07071700E+01
1.59423500E+01,1.52566000E+01
1.59783000E+01,2.47355800E+01
1.60142500E+01,4.88014000E+01
1.60322300E+01,7.62950500E+01
1.60502000E+01,1.29592200E+02
1.60662500E+01,2.12761800E+02
1.60823000E+01,2.89898300E+02
1.60983000E+01,2.50637800E+02
1.61143000E+01,1.58568800E+02
1.61282300E+01,1.02728700E+02
1.61421600E+01,6.93526500E+01
1.61700200E+01,3.67285700E+01
1.61978800E+01,2.28050800E+01
1.62257300E+01,1.58524400E+01
1.62535900E+01,1.19797500E+01
1.62814400E+01,9.67375800E+00
1.63371500E+01,7.40925400E+00
1.63928700E+01,6.84408900E+00
1.64485800E+01,7.59866800E+00
1.65042900E+01,1.03213300E+01
1.65321500E+01,1.30672300E+01
1.65600000E+01,1.74397700E+01
1.66360000E+01,3.62619500E+01
1.66745000E+01,3.22788100E+01
1.67130000E+01,2.11540200E+01
1.67548800E+01,1.29458100E+01
1.67967500E+01,8.60050800E+00
1.68805000E+01,4.85016900E+00
1.69642500E+01,3.41736900E+00
1.70480000E+01,2.75760200E+00
1.72155000E+01,2.28007300E+00
1.73830000E+01,2.32278200E+00
1.74780000E+01,2.63832900E+00
1.75230000E+01,2.85991500E+00
1.75730000E+01,2.97129900E+00
1.76622500E+01,3.50937600E+00
1.77515000E+01,4.72769600E+00
1.78407500E+01,7.62508200E+00
1.78853800E+01,1.07250600E+01
1.79300000E+01,1.64586900E+01
1.80220000E+01,3.86032700E+01
1.80847000E+01,2.96571800E+01
1.81130000E+01,2.39590900E+01
1.81294000E+01,2.14202000E+01
1.81740000E+01,1.37959000E+01
1.82197500E+01,9.36259000E+00
1.82655000E+01,7.31533100E+00
1.83570000E+01,5.75711600E+00
1.85400000E+01,5.99067200E+00
1.87549500E+01,9.95433200E+00
1.88624300E+01,1.56626100E+01
1.89161700E+01,2.22465900E+01
1.89430400E+01,2.90257500E+01
1.89699000E+01,4.37199100E+01
1.89997000E+01,7.20520800E+01
1.90295000E+01,5.75878600E+01
1.90781500E+01,5.57807600E+01
1.91268000E+01,8.27514900E+01
1.91754500E+01,1.48454300E+02
1.91997800E+01,2.13440700E+02
1.92241000E+01,3.21290800E+02
1.92528500E+01,5.28048400E+02
1.92816000E+01,7.22866800E+02
1.93103000E+01,6.30263500E+02
1.93390000E+01,3.99814000E+02
1.93759000E+01,2.12595900E+02
1.94128000E+01,1.25260000E+02
1.94497000E+01,8.33110200E+01
1.94866000E+01,6.61722700E+01
1.95203000E+01,6.43312400E+01
1.95540000E+01,4.29073200E+01
1.95708500E+01,3.51889000E+01
1.95846900E+01,3.07668300E+01
1.96123800E+01,2.47368700E+01
1.96677500E+01,1.77618100E+01
1.97785000E+01,1.10931700E+01
1.98892500E+01,8.07396500E+00
2.00000000E+01,6.79692900E+00
2.00756000E+01,7.16434100E+00
2.01134000E+01,8.71826800E+00
2.01512000E+01,1.47410700E+01
2.01839000E+01,2.19305200E+01
2.02089000E+01,1.55825800E+01
2.02333000E+01,1.29730700E+01
2.02501000E+01,1.31605500E+01
2.02707000E+01,1.21918400E+01
2.02913000E+01,9.83132700E+00
2.03110000E+01,8.25163400E+00
2.03306900E+01,7.40788100E+00
2.03700800E+01,6.83492800E+00
2.04488500E+01,7.65534500E+00
2.05276300E+01,1.17609800E+01
2.05670200E+01,1.81765900E+01
2.05867100E+01,2.49827000E+01
2.06064000E+01,3.73090200E+01
2.06441000E+01,7.35338600E+01
2.06819000E+01,4.39360900E+01
2.07091800E+01,2.71702800E+01
2.07364500E+01,2.07974500E+01
2.07910000E+01,1.91556900E+01
2.08392500E+01,2.35560400E+01
2.08875000E+01,3.42897400E+01
2.09357500E+01,5.93565600E+01
2.09598800E+01,8.50132300E+01
2.09840000E+01,1.31354600E+02
2.10155000E+01,2.65717100E+02
2.10363000E+01,4.42427200E+02
2.10571000E+01,6.20671800E+02
2.10779000E+01,5.47663300E+02
2.10987000E+01,3.44270100E+02
2.11185300E+01,2.11391200E+02
2.11383500E+01,1.36592900E+02
2.11780000E+01,6.78862000E+01
2.12320500E+01,3.40906200E+01
2.12860900E+01,2.05714200E+01
2.13401400E+01,1.39048400E+01
2.13941800E+01,1.01488800E+01
2.15022700E+01,6.29975500E+00
2.16103500E+01,4.47914700E+00
2.18265300E+01,2.91743900E+00
2.20427000E+01,2.43929000E+00
2.20836000E+01,2.49274400E+00
2.21245000E+01,2.42424500E+00
2.22187700E+01,2.36055800E+00
2.23130300E+01,2.46263000E+00
2.25015500E+01,3.15382800E+00
2.25958200E+01,4.02628100E+00
2.26900800E+01,5.96251800E+00
2.27372100E+01,7.97707300E+00
2.27843400E+01,1.18728500E+01
2.28314700E+01,2.09912000E+01
2.28550400E+01,3.07887300E+01
2.28786000E+01,4.91875300E+01
2.29016000E+01,8.30985100E+01
2.29246000E+01,1.28050600E+02
2.29476500E+01,1.25422600E+02
2.29707000E+01,8.02059500E+01
2.29964000E+01,4.57158600E+01
2.30220900E+01,2.90543900E+01
2.30734800E+01,1.65192800E+01
2.31248700E+01,1.32076300E+01
2.31762500E+01,1.34876700E+01
2.32276400E+01,1.68861500E+01
2.32790300E+01,2.65037300E+01
2.33047300E+01,3.75059000E+01
2.33304200E+01,6.05445800E+01
2.33561100E+01,1.21453100E+02
2.33818000E+01,3.47500000E+02
2.34125500E+01,5.99463200E+02
2.34374000E+01,2.01323300E+02
2.34676300E+01,8.53257600E+01
2.34832500E+01,6.70716900E+01
2.35145000E+01,5.41839100E+01
2.35770000E+01,5.67347600E+01
2.36390000E+01,5.10243000E+01
2.37010000E+01,3.32461400E+01
2.37603000E+01,2.12652600E+01
2.38196000E+01,1.47975900E+01
2.39382000E+01,1.01403100E+01
2.39975000E+01,1.04590300E+01
2.40568000E+01,1.33771300E+01
2.41161000E+01,2.34881700E+01
2.41457500E+01,3.68676100E+01
2.41754000E+01,6.63648000E+01
2.41979000E+01,1.08254700E+02
2.42204000E+01,1.47751800E+02
2.42429000E+01,1.27956300E+02
2.42654000E+01,8.13375400E+01
2.42867500E+01,5.13377500E+01
2.43081000E+01,3.42572500E+01
2.43508000E+01,1.82855800E+01
2.43935000E+01,1.16591800E+01
2.44362000E+01,8.34787500E+00
2.45216000E+01,5.29328000E+00
2.46070000E+01,3.97934600E+00
2.47880000E+01,2.95178100E+00
2.49690000E+01,2.84238800E+00
2.51820000E+01,3.46565000E+00
2.52150000E+01,3.64850700E+00
2.53310000E+01,4.52327500E+00
2.53600000E+01,4.77329500E+00
2.54495000E+01,5.44183700E+00
2.55390000E+01,6.02511500E+00
2.55720000E+01,6.24177100E+00
2.56612500E+01,6.66837400E+00
2.57505000E+01,6.59441300E+00
2.59290000E+01,5.32090700E+00
2.59970000E+01,4.90747500E+00
2.60650000E+01,4.71247200E+00
2.61330000E+01,4.82465100E+00
2.62010000E+01,5.39092800E+00
2.62690000E+01,6.73445500E+00
2.63370000E+01,9.61805100E+00
2.64430000E+01,1.93325000E+01
2.64530000E+01,2.01435300E+01
2.64820000E+01,2.10978700E+01
2.65110000E+01,1.96015100E+01
2.65690000E+01,1.33315800E+01
2.66270000E+01,8.56585100E+00
2.66850000E+01,5.93041700E+00
2.67863000E+01,3.85308600E+00
2.68876000E+01,3.18686500E+00
2.69889000E+01,3.58627900E+00
2.70395500E+01,4.74264200E+00
2.70902000E+01,8.25671300E+00
2.71446000E+01,1.55057400E+01
2.71991000E+01,8.96677800E+00
2.72275400E+01,6.16057500E+00
2.72559700E+01,4.70695700E+00
2.73128300E+01,3.57617800E+00
2.74265500E+01,3.67944200E+00
2.75402800E+01,5.93419500E+00
2.75971400E+01,8.95505000E+00
2.76540000E+01,1.58043200E+01
2.77000000E+01,2.87992800E+01
2.77460000E+01,5.54164700E+01
2.77920000E+01,7.05213200E+01
2.78380000E+01,4.38400300E+01
2.78703300E+01,2.81287100E+01
2.79026500E+01,1.89589100E+01
2.79673000E+01,1.06746500E+01
2.80180000E+01,8.62937500E+00
2.80557500E+01,7.78199600E+00
2.80852000E+01,6.75791000E+00
2.81841000E+01,5.52733400E+00
2.82335500E+01,6.18923000E+00
2.82830000E+01,8.26734800E+00
2.83104000E+01,1.05351200E+01
2.83289000E+01,1.26649600E+01
2.83659000E+01,1.71158400E+01
2.84028500E+01,1.64162900E+01
2.84398000E+01,1.15686200E+01
2.84666000E+01,8.80671400E+00
2.84934000E+01,7.06807300E+00
2.85470000E+01,5.49944500E+00
2.85810000E+01,5.19437300E+00
2.86570000E+01,4.96166800E+00
2.87330000E+01,4.03465100E+00
2.88610000E+01,2.31105700E+00
2.88860000E+01,2.11342400E+00
2.89605000E+01,1.72093300E+00
2.90350000E+01,1.52225000E+00
2.91840000E+01,1.45117200E+00
2.93450000E+01,1.84018500E+00
2.94255000E+01,2.51838700E+00
2.94657500E+01,3.23716100E+00
2.95060000E+01,4.60711300E+00
2.95327800E+01,6.32511800E+00
2.95595500E+01,9.54542700E+00
2.95863300E+01,1.64623200E+01
2.96131000E+01,3.36691600E+01
2.96466000E+01,7.47235500E+01
2.96802000E+01,4.09800300E+01
2.97068800E+01,1.93536100E+01
2.97335500E+01,1.08139000E+01
2.97602300E+01,6.98997700E+00
2.97869000E+01,5.01938900E+00
2.98402500E+01,3.19243600E+00
2.98936000E+01,2.42946800E+00
3.00003000E+01,1.89528700E+00
3.01070000E+01,1.84740400E+00
3.02137000E+01,2.08556900E+00
3.03204000E+01,2.74163900E+00
3.04271000E+01,4.64125700E+00
3.04804500E+01,7.29155000E+00
3.05338000E+01,1.42281700E+01
3.05915000E+01,2.58479200E+01
3.06493000E+01,1.65911200E+01
3.06945300E+01,1.39751700E+01
3.07397500E+01,1.77803000E+01
3.07849800E+01,3.28696800E+01
3.08075900E+01,5.22947100E+01
3.08481000E+01,1.56736200E+02
3.08839000E+01,1.97281100E+02
3.09246900E+01,6.49306900E+01
3.09475800E+01,3.79750400E+01
3.09704700E+01,2.46883200E+01
3.09933500E+01,1.74085500E+01
3.10162400E+01,1.30490500E+01
3.10391300E+01,1.02561000E+01
3.10849000E+01,7.04562100E+00
3.11306800E+01,5.36922100E+00
3.11764500E+01,4.41396300E+00
3.12680000E+01,3.51246100E+00
3.14090000E+01,3.30835300E+00
3.15500000E+01,4.01849100E+00
3.16910000E+01,6.20939500E+00
3.17615000E+01,8.67048100E+00
3.18320000E+01,1.35696600E+01
3.19009500E+01,2.48380300E+01
3.19354300E+01,3.68401500E+01
3.19699000E+01,5.93821300E+01
3.20037000E+01,1.03038600E+02
3.20375000E+01,1.79666500E+02
3.20592000E+01,2.41171600E+02
3.21050000E+01,2.96395800E+02
3.21275000E+01,1.77571200E+02
3.21524300E+01,9.80528500E+01
3.21773500E+01,6.05808000E+01
3.22271900E+01,2.97897300E+01
3.22770400E+01,1.79551800E+01
3.23268800E+01,1.22342800E+01
3.24265700E+01,7.13660900E+00
3.25262500E+01,5.07458800E+00
3.26259400E+01,4.13415100E+00
3.27256300E+01,3.74204400E+00
3.29250000E+01,3.98880000E+00
3.30167500E+01,4.61717300E+00
3.31085000E+01,5.84490600E+00
3.32002500E+01,8.35692200E+00
3.32920000E+01,1.44879600E+01
3.33397000E+01,2.18930200E+01
3.33874000E+01,3.83986900E+01
3.34351000E+01,8.73981800E+01
3.34828000E+01,3.25098900E+02
3.35285500E+01,5.87890800E+02
3.35770000E+01,1.35017300E+02
3.36102000E+01,6.94951200E+01
3.36580000E+01,4.24481800E+01
3.36898000E+01,2.85250700E+01
3.37293700E+01,1.88921500E+01
3.37689300E+01,1.43581600E+01
3.38480500E+01,1.06157700E+01
3.40063000E+01,1.07157400E+01
3.40854300E+01,1.39121900E+01
3.41645500E+01,2.25252600E+01
3.42041200E+01,3.25685400E+01
3.42436800E+01,5.42142800E+01
3.42832400E+01,1.13988100E+02
3.43228000E+01,3.49308300E+02
3.43682500E+01,5.28966500E+02
3.44021000E+01,1.87915500E+02
3.44208000E+01,1.17865900E+02
3.44582000E+01,6.08538300E+01
3.44956000E+01,4.04163900E+01
3.45330000E+01,3.15538000E+01
3.46250000E+01,2.57009600E+01
3.47170000E+01,3.17879000E+01
3.47681000E+01,4.20545800E+01
3.48724000E+01,8.07631500E+01
3.49245000E+01,8.20259600E+01
3.49766000E+01,7.60776100E+01
3.50179000E+01,8.49251200E+01
3.50488000E+01,1.05703600E+02
3.50797000E+01,1.46336700E+02
3.51261500E+01,2.68369700E+02
3.51716000E+01,3.53909200E+02
3.52021000E+01,2.69577400E+02
3.52469800E+01,1.43602000E+02
3.52829000E+01,9.09386700E+01
3.53308000E+01,5.51731300E+01
3.53787000E+01,3.69435600E+01
3.54266000E+01,2.66449200E+01
3.54547000E+01,2.26304700E+01
3.54828000E+01,1.92554700E+01
3.55478500E+01,1.40205000E+01
3.56129000E+01,1.07835500E+01
3.57430000E+01,7.09248700E+00
3.59025000E+01,4.82347000E+00
3.60620000E+01,3.55519100E+00
3.63800000E+01,2.14238100E+00
3.67385000E+01,1.49674500E+00
3.70970000E+01,1.38019400E+00
3.72500000E+01,1.56770300E+00
3.74030000E+01,1.41721000E+00
3.77885000E+01,1.48183400E+00
3.79812500E+01,1.95563900E+00
3.80776300E+01,2.50777800E+00
3.81740000E+01,3.58174900E+00
3.83340000E+01,6.42632100E+00
3.84940000E+01,4.34945300E+00
3.85691000E+01,3.54651000E+00
3.86442000E+01,3.24446800E+00
3.87944000E+01,3.61667900E+00
3.89446000E+01,5.48649000E+00
3.90197000E+01,7.92890900E+00
3.90572500E+01,1.05253400E+01
3.90948000E+01,1.66872000E+01
3.91285000E+01,2.68505500E+01
3.91622000E+01,2.29838600E+01
3.92089300E+01,2.47692900E+01
3.92556500E+01,3.77945100E+01
3.93023800E+01,7.06456900E+01
3.93491000E+01,1.65049900E+02
3.93988000E+01,3.59842800E+02
3.94485000E+01,1.92700300E+02
3.94887300E+01,8.90299200E+01
3.95289500E+01,4.83625700E+01
3.95691800E+01,3.02657300E+01
3.96094000E+01,2.10697700E+01
3.96898500E+01,1.31301600E+01
3.97703000E+01,1.13931400E+01
3.98849000E+01,1.48167700E+01
3.99422500E+01,1.32543300E+01
3.99996000E+01,9.45468800E+00
4.00877300E+01,5.92160200E+00
4.01758500E+01,4.67370100E+00
4.02639800E+01,4.75475400E+00
4.03080400E+01,5.38868100E+00
4.03521000E+01,6.71005000E+00
4.04034500E+01,9.63527700E+00
4.04548000E+01,1.33582500E+01
4.05061500E+01,1.29983200E+01
4.05575000E+01,9.12416800E+00
4.06319400E+01,5.39475300E+00
4.07063800E+01,3.85659600E+00
4.08552500E+01,3.00967200E+00
4.10041300E+01,3.35364200E+00
4.11530000E+01,5.11526100E+00
4.13000000E+01,9.41745500E+00
4.13980000E+01,1.08907300E+01
4.14470000E+01,1.19464300E+01
4.15350000E+01,1.53723700E+01
4.16035000E+01,1.60025000E+01
4.16720000E+01,1.75478300E+01
4.17126000E+01,2.24189800E+01
4.17532000E+01,3.55354400E+01
4.17938000E+01,7.64500600E+01
4.18478500E+01,4.28058100E+02
4.19044700E+01,1.58846800E+02
4.19529800E+01,4.72141400E+01
4.19853200E+01,2.85460200E+01
4.20176500E+01,2.01995400E+01
4.20823300E+01,1.51600800E+01
4.21146700E+01,1.65555000E+01
