energy_eV,xs_barns
1.25390700E-05,1.20148200E+02
1.25781300E-05,1.19961500E+02
1.26171900E-05,1.19775700E+02
1.26562500E-05,1.19590700E+02
1.26953200E-05,1.19406600E+02
1.27343800E-05,1.19223300E+02
1.27734400E-05,1.19040800E+02
1.28125000E-05,1.18859200E+02
1.28515700E-05,1.18678400E+02
1.28906300E-05,1.18498500E+02
1.29296900E-05,1.18319400E+02
1.29687500E-05,1.18141100E+02
1.30078200E-05,1.17963500E+02
1.30468800E-05,1.17786800E+02
1.30859400E-05,1.17610900E+02
1.31250000E-05,1.17435700E+02
1.31640700E-05,1.17261300E+02
1.32031300E-05,1.17087800E+02
1.32421900E-05,1.16915000E+02
1.32812500E-05,1.16742900E+02
1.33203200E-05,1.16571600E+02
1.33593800E-05,1.16401100E+02
1.33984400E-05,1.16231300E+02
1.34375000E-05,1.16062200E+02
1.34765700E-05,1.15893800E+02
1.35156300E-05,1.15726200E+02
1.35546900E-05,1.15559400E+02
1.35937500E-05,1.15393200E+02
1.36328200E-05,1.15227800E+02
1.36718800E-05,1.15063100E+02
1.37109400E-05,1.14899000E+02
1.37500000E-05,1.14735700E+02
1.37890700E-05,1.14573100E+02
1.38281300E-05,1.14411100E+02
1.38671900E-05,1.14249900E+02
1.39062500E-05,1.14089300E+02
1.39453200E-05,1.13929400E+02
1.39843800E-05,1.13770200E+02
1.40234400E-05,1.13611600E+02
1.40625000E-05,1.13453700E+02
1.41015700E-05,1.13296400E+02
1.41406300E-05,1.13139800E+02
1.41796900E-05,1.12983900E+02
1.42187500E-05,1.12828600E+02
1.42578200E-05,1.12674000E+02
1.42968800E-05,1.12520000E+02
1.43359400E-05,1.12366600E+02
1.43750000E-05,1.12213800E+02
1.44140700E-05,1.12061600E+02
1.44531300E-05,1.11910100E+02
1.44921900E-05,1.11759100E+02
1.45312500E-05,1.11608800E+02
1.45703200E-05,1.11459100E+02
1.46093800E-05,1.11310000E+02
1.46484400E-05,1.11161500E+02
1.46875000E-05,1.11013600E+02
1.47265700E-05,1.10866200E+02
1.47656300E-05,1.10719500E+02
1.48046900E-05,1.10573300E+02
1.48437500E-05,1.10427700E+02
1.48828200E-05,1.10282700E+02
1.49218800E-05,1.10138300E+02
1.49609400E-05,1.09994400E+02
1.50000000E-05,1.09851100E+02
1.50390700E-05,1.09708300E+02
1.50781300E-05,1.09566100E+02
1.51171900E-05,1.09424500E+02
1.51562500E-05,1.09283400E+02
1.51953200E-05,1.09142800E+02
1.52343800E-05,1.09002800E+02
1.52734400E-05,1.08863400E+02
1.53125000E-05,1.08724400E+02
1.53515700E-05,1.08586000E+02
1.53906300E-05,1.08448100E+02
1.54296900E-05,1.08310800E+02
1.54687500E-05,1.08173900E+02
1.55078200E-05,1.08037600E+02
1.55468800E-05,1.07901800E+02
1.55859400E-05,1.07766500E+02
1.56250000E-05,1.07631700E+02
1.56640700E-05,1.07497400E+02
1.57031300E-05,1.07363600E+02
1.57421900E-05,1.07230300E+02
1.57812500E-05,1.07097500E+02
1.58203200E-05,1.06965200E+02
1.58593800E-05,1.06833400E+02
1.58984400E-05,1.06702100E+02
1.59375000E-05,1.06571300E+02
1.59765700E-05,1.06440900E+02
1.60156300E-05,1.06311000E+02
1.60546900E-05,1.06181600E+02
1.60937500E-05,1.06052700E+02
1.61328200E-05,1.05924200E+02
1.61718800E-05,1.05796100E+02
1.62109400E-05,1.05668600E+02
1.62500000E-05,1.05541500E+02
1.62890700E-05,1.05414900E+02
1.63281300E-05,1.05288800E+02
1.63671900E-05,1.05163100E+02
1.64062500E-05,1.05037800E+02
1.64453200E-05,1.04913000E+02
1.64843800E-05,1.04788600E+02
1.65234400E-05,1.04664600E+02
1.65625000E-05,1.04541200E+02
1.66015700E-05,1.04418100E+02
1.66406300E-05,1.04295400E+02
1.66796900E-05,1.04173300E+02
1.67187500E-05,1.04051500E+02
1.67578200E-05,1.03930100E+02
1.67968800E-05,1.03809200E+02
1.68359400E-05,1.03688700E+02
1.68750000E-05,1.03568700E+02
1.69140700E-05,1.03448900E+02
1.69531300E-05,1.03329700E+02
1.70312500E-05,1.03092500E+02
1.71093800E-05,1.02856800E+02
1.71875000E-05,1.02622800E+02
1.72656300E-05,1.02390300E+02
1.73046900E-05,1.02274700E+02
1.73437500E-05,1.02159500E+02
1.74218800E-05,1.01930200E+02
1.75000000E-05,1.01702400E+02
1.75781300E-05,1.01476100E+02
1.76562500E-05,1.01251400E+02
1.77343800E-05,1.01028100E+02
1.78125000E-05,1.00806300E+02
1.78906300E-05,1.00586000E+02
1.79687500E-05,1.00367100E+02
1.80468800E-05,1.00149600E+02
1.81250000E-05,9.99335300E+01
1.82031300E-05,9.97188300E+01
1.82812500E-05,9.95055500E+01
1.83593800E-05,9.92935800E+01
1.84375000E-05,9.90830200E+01
1.84765700E-05,9.89781800E+01
1.85156300E-05,9.88737800E+01
1.85937500E-05,9.86658400E+01
1.86718800E-05,9.84591900E+01
1.87500000E-05,9.82538800E+01
1.88281300E-05,9.80498100E+01
1.89062500E-05,9.78470200E+01
1.89843800E-05,9.76454800E+01
1.90625000E-05,9.74451800E+01
1.91406300E-05,9.72461000E+01
1.92187500E-05,9.70482600E+01
1.92968800E-05,9.68515900E+01
1.93750000E-05,9.66561300E+01
1.94531300E-05,9.64618300E+01
1.95312500E-05,9.62687400E+01
1.96093800E-05,9.60767900E+01
1.96875000E-05,9.58859700E+01
1.97656300E-05,9.56962800E+01
1.98437500E-05,9.55077200E+01
1.99218800E-05,9.53202700E+01
2.00000000E-05,9.51339200E+01
2.00586000E-05,9.49948500E+01
2.01171900E-05,9.48564200E+01
2.01757900E-05,9.47185800E+01
2.02343800E-05,9.45813300E+01
2.02929800E-05,9.44446700E+01
2.03515700E-05,9.43086300E+01
2.04101600E-05,9.41731900E+01
2.04687500E-05,9.40382700E+01
2.05273500E-05,9.39039500E+01
2.05859400E-05,9.37702300E+01
2.06445400E-05,9.36370400E+01
2.07031300E-05,9.35044700E+01
2.07617300E-05,9.33724200E+01
2.08203200E-05,9.32409700E+01
2.08789100E-05,9.31100400E+01
2.09375000E-05,9.29796600E+01
2.09961000E-05,9.28498100E+01
2.10546900E-05,9.27205500E+01
2.11132900E-05,9.25917800E+01
2.11718800E-05,9.24636000E+01
2.12304800E-05,9.23358900E+01
2.12890700E-05,9.22087300E+01
2.13476600E-05,9.20821300E+01
2.14062500E-05,9.19560100E+01
2.14648500E-05,9.18304300E+01
2.15234400E-05,9.17053300E+01
2.15820400E-05,9.15807500E+01
2.16406300E-05,9.14566800E+01
2.16992300E-05,9.13331300E+01
2.17578200E-05,9.12100400E+01
2.18164100E-05,9.10875100E+01
2.18750000E-05,9.09654300E+01
2.19336000E-05,9.08438400E+01
2.19921900E-05,9.07227700E+01
2.20507900E-05,9.06021100E+01
2.21093800E-05,9.04819900E+01
2.21679800E-05,9.03623200E+01
2.22265700E-05,9.02431500E+01
2.22851600E-05,9.01244300E+01
2.23437500E-05,9.00062100E+01
2.24023500E-05,8.98884000E+01
2.24609400E-05,8.97711000E+01
2.25195400E-05,8.96542300E+01
2.25781300E-05,8.95378200E+01
2.26367300E-05,8.94218500E+01
2.26953200E-05,8.93063400E+01
2.27539100E-05,8.91913000E+01
2.28125000E-05,8.90766800E+01
2.28711000E-05,8.89624900E+01
2.29296900E-05,8.88487500E+01
2.29882900E-05,8.87354600E+01
2.30468800E-05,8.86225700E+01
2.31054800E-05,8.85101500E+01
2.31640700E-05,8.83981500E+01
2.32226600E-05,8.82865400E+01
2.32812500E-05,8.81754000E+01
2.33398500E-05,8.80646200E+01
2.33984400E-05,8.79542900E+01
2.34570400E-05,8.78443500E+01
2.35156300E-05,8.77348700E+01
2.35742300E-05,8.76257500E+01
2.36328200E-05,8.75170600E+01
2.36914100E-05,8.74088000E+01
2.37500000E-05,8.73008900E+01
2.38086000E-05,8.71934200E+01
2.38671900E-05,8.70863200E+01
2.39257900E-05,8.69796000E+01
2.39843800E-05,8.68732800E+01
2.40429800E-05,8.67673700E+01
2.41015700E-05,8.66618100E+01
2.41601600E-05,8.65567000E+01
2.42187500E-05,8.64519200E+01
2.42773500E-05,8.63475200E+01
2.43359400E-05,8.62435400E+01
2.43945400E-05,8.61398800E+01
2.44531300E-05,8.60366300E+01
2.45117300E-05,8.59337200E+01
2.45703200E-05,8.58312100E+01
2.46289100E-05,8.57290300E+01
2.46875000E-05,8.56272600E+01
2.47461000E-05,8.55258000E+01
2.48046900E-05,8.54247400E+01
2.48632900E-05,8.53240000E+01
2.49218800E-05,8.52236700E+01
2.49804800E-05,8.51236600E+01
2.50390700E-05,8.50239900E+01
2.50976600E-05,8.49247000E+01
2.51562500E-05,8.48257300E+01
2.52148500E-05,8.47271100E+01
2.52734400E-05,8.46288300E+01
2.53320400E-05,8.45309200E+01
2.53906300E-05,8.44333100E+01
2.54492300E-05,8.43360500E+01
2.55078200E-05,8.42391500E+01
2.55664100E-05,8.41425700E+01
2.56250000E-05,8.40463300E+01
2.56836000E-05,8.39503900E+01
2.57421900E-05,8.38548000E+01
2.58007900E-05,8.37595000E+01
2.58593800E-05,8.36645700E+01
2.59765700E-05,8.34756400E+01
2.60351600E-05,8.33816400E+01
2.60937500E-05,8.32879900E+01
2.62109400E-05,8.31016000E+01
2.63281300E-05,8.29164300E+01
2.64453200E-05,8.27325100E+01
2.65625000E-05,8.25498200E+01
2.66796900E-05,8.23683100E+01
2.67968800E-05,8.21880500E+01
2.68554800E-05,8.20983000E+01
2.69140700E-05,8.20089200E+01
2.70312500E-05,8.18309600E+01
2.71484400E-05,8.16541600E+01
2.72070400E-05,8.15661500E+01
2.72656300E-05,8.14784800E+01
2.73828200E-05,8.13039400E+01
2.75000000E-05,8.11305400E+01
2.76171900E-05,8.09582200E+01
2.77343800E-05,8.07870000E+01
2.78515700E-05,8.06168600E+01
2.79687500E-05,8.04478000E+01
2.80859400E-05,8.02798100E+01
2.82031300E-05,8.01128500E+01
2.83203200E-05,7.99469100E+01
2.84375000E-05,7.97820300E+01
2.85546900E-05,7.96181400E+01
2.86718800E-05,7.94552700E+01
2.87890700E-05,7.92933800E+01
2.89062500E-05,7.91324900E+01
2.90234400E-05,7.89725700E+01
2.91406300E-05,7.88136100E+01
2.92578200E-05,7.86556100E+01
2.93750000E-05,7.84986000E+01
2.94921900E-05,7.83424900E+01
2.96093800E-05,7.81872900E+01
2.97265700E-05,7.80330300E+01
2.98437500E-05,7.78796800E+01
2.99609400E-05,7.77272100E+01
3.00781300E-05,7.75756600E+01
3.01953200E-05,7.74249700E+01
3.03125000E-05,7.72751700E+01
3.04296900E-05,7.71262200E+01
3.05468800E-05,7.69781500E+01
3.06640700E-05,7.68309100E+01
3.07812500E-05,7.66845300E+01
3.08984400E-05,7.65389800E+01
3.10156300E-05,7.63942400E+01
3.11328200E-05,7.62503100E+01
3.12500000E-05,7.61072300E+01
3.13671900E-05,7.59649300E+01
3.14843800E-05,7.58234000E+01
3.16015700E-05,7.56826900E+01
3.17187500E-05,7.55427600E+01
3.18359400E-05,7.54035900E+01
3.19531300E-05,7.52652000E+01
3.20703200E-05,7.51275700E+01
3.21875000E-05,7.49906900E+01
3.23046900E-05,7.48545500E+01
3.24218800E-05,7.47191300E+01
3.25390700E-05,7.45844600E+01
3.26562500E-05,7.44505300E+01
3.27734400E-05,7.43173000E+01
3.28906300E-05,7.41847800E+01
3.30078200E-05,7.40529700E+01
3.31250000E-05,7.39218800E+01
3.32421900E-05,7.37914900E+01
3.33593800E-05,7.36617500E+01
3.34765700E-05,7.35327000E+01
3.35937500E-05,7.34043600E+01
3.37109400E-05,7.32766500E+01
3.38281300E-05,7.31496100E+01
3.39453200E-05,7.30232300E+01
3.40625000E-05,7.28975100E+01
3.41796900E-05,7.27724500E+01
3.42968800E-05,7.26480000E+01
3.44140700E-05,7.25242100E+01
3.45312500E-05,7.24010700E+01
3.46484400E-05,7.22785200E+01
3.47656300E-05,7.21565900E+01
3.48828200E-05,7.20352800E+01
3.50000000E-05,7.19146100E+01
3.51171900E-05,7.17945000E+01
3.52343800E-05,7.16750100E+01
3.53515700E-05,7.15561200E+01
3.54687500E-05,7.14378100E+01
3.55859400E-05,7.13200900E+01
3.57031300E-05,7.12029400E+01
3.58203200E-05,7.10863600E+01
3.59375000E-05,7.09703900E+01
3.60546900E-05,7.08549600E+01
3.61718800E-05,7.07400900E+01
3.62890700E-05,7.06257800E+01
3.64062500E-05,7.05120300E+01
3.65234400E-05,7.03988200E+01
3.66406300E-05,7.02861300E+01
3.67578200E-05,7.01740100E+01
3.68750000E-05,7.00624300E+01
3.69921900E-05,6.99513600E+01
3.71093800E-05,6.98408000E+01
3.72265700E-05,6.97308100E+01
3.73437500E-05,6.96213100E+01
3.74609400E-05,6.95123300E+01
3.75781300E-05,6.94038600E+01
3.76953200E-05,6.92958900E+01
3.78125000E-05,6.91884400E+01
3.79296900E-05,6.90814700E+01
3.80468800E-05,6.89750000E+01
3.81640700E-05,6.88690100E+01
3.82812500E-05,6.87635300E+01
3.83984400E-05,6.86585100E+01
3.85156300E-05,6.85539900E+01
3.86328200E-05,6.84499500E+01
3.87500000E-05,6.83463600E+01
3.88671900E-05,6.82432500E+01
3.89843800E-05,6.81406000E+01
3.91015700E-05,6.80384100E+01
3.92187500E-05,6.79366900E+01
3.93359400E-05,6.78354200E+01
3.94531300E-05,6.77346000E+01
3.95703200E-05,6.76342200E+01
3.96875000E-05,6.75343000E+01
3.98046900E-05,6.74348100E+01
3.99218800E-05,6.73357600E+01
4.00390700E-05,6.72371600E+01
4.01562500E-05,6.71389800E+01
4.02734400E-05,6.70412300E+01
4.03906300E-05,6.69439000E+01
4.05078200E-05,6.68470000E+01
4.06250000E-05,6.67505300E+01
4.07421900E-05,6.66544600E+01
4.08593800E-05,6.65588000E+01
4.09765700E-05,6.64635600E+01
4.10937500E-05,6.63687200E+01
4.12109400E-05,6.62742900E+01
4.13281300E-05,6.61802500E+01
4.14453200E-05,6.60866400E+01
4.15625000E-05,6.59934100E+01
4.16796900E-05,6.59005700E+01
4.17968800E-05,6.58081200E+01
4.19140700E-05,6.57160500E+01
4.20312500E-05,6.56243900E+01
4.21484400E-05,6.55330900E+01
4.22656300E-05,6.54421800E+01
4.23828200E-05,6.53516400E+01
4.25000000E-05,6.52614900E+01
4.26171900E-05,6.51716900E+01
4.27343800E-05,6.50822700E+01
4.28515700E-05,6.49932300E+01
4.29687500E-05,6.49045500E+01
4.30859400E-05,6.48162200E+01
4.32031300E-05,6.47282500E+01
4.33203200E-05,6.46406400E+01
4.34375000E-05,6.45533900E+01
4.35546900E-05,6.44664900E+01
4.36718800E-05,6.43799400E+01
4.37890700E-05,6.42937300E+01
4.39062500E-05,6.42078800E+01
4.40234400E-05,6.41223600E+01
4.41406300E-05,6.40371800E+01
4.42578200E-05,6.39523500E+01
4.43750000E-05,6.38678600E+01
4.44921900E-05,6.37836900E+01
4.46093800E-05,6.36998500E+01
4.47265700E-05,6.36163500E+01
4.48437500E-05,6.35331700E+01
4.49609400E-05,6.34503300E+01
4.50781300E-05,6.33678000E+01
4.51953200E-05,6.32855900E+01
4.53125000E-05,6.32037100E+01
4.54296900E-05,6.31221300E+01
4.55468800E-05,6.30408800E+01
4.56640700E-05,6.29599400E+01
4.57812500E-05,6.28793100E+01
4.58984400E-05,6.27989900E+01
4.60156300E-05,6.27189800E+01
4.61328200E-05,6.26392600E+01
4.62500000E-05,6.25598500E+01
4.63671900E-05,6.24807500E+01
4.64843800E-05,6.24019400E+01
4.66015700E-05,6.23234300E+01
4.67187500E-05,6.22452100E+01
4.68359400E-05,6.21672900E+01
4.69531300E-05,6.20896700E+01
4.70703200E-05,6.20123200E+01
4.71875000E-05,6.19353000E+01
4.73046900E-05,6.18585400E+01
4.74218800E-05,6.17820500E+01
4.75390700E-05,6.17058500E+01
4.76562500E-05,6.16299400E+01
4.77734400E-05,6.15543100E+01
4.78906300E-05,6.14789500E+01
4.80078200E-05,6.14038700E+01
4.81250000E-05,6.13290600E+01
4.82421900E-05,6.12545200E+01
4.83593800E-05,6.11802600E+01
4.84765700E-05,6.11062700E+01
4.85937500E-05,6.10325500E+01
4.87109400E-05,6.09590900E+01
4.88281300E-05,6.08859000E+01
4.89453200E-05,6.08129600E+01
4.90625000E-05,6.07403000E+01
4.91796900E-05,6.06678900E+01
4.92968800E-05,6.05957400E+01
4.94140700E-05,6.05238400E+01
4.95312500E-05,6.04522000E+01
4.96484400E-05,6.03808200E+01
4.97656300E-05,6.03096800E+01
4.98828200E-05,6.02388000E+01
5.00000000E-05,6.01681600E+01
5.01953200E-05,6.00510000E+01
5.03906300E-05,5.99345000E+01
5.05859400E-05,5.98186900E+01
5.07812500E-05,5.97035500E+01
5.09765700E-05,5.95890600E+01
5.11718800E-05,5.94752300E+01
5.13671900E-05,5.93620600E+01
5.15625000E-05,5.92495300E+01
5.17578200E-05,5.91376300E+01
5.19531300E-05,5.90263600E+01
5.21484400E-05,5.89157300E+01
5.23437500E-05,5.88057100E+01
5.25390700E-05,5.86963000E+01
5.27343800E-05,5.85875000E+01
5.29296900E-05,5.84793100E+01
5.31250000E-05,5.83717200E+01
5.33203200E-05,5.82647100E+01
5.35156300E-05,5.81582900E+01
5.37109400E-05,5.80524600E+01
5.39062500E-05,5.79471900E+01
5.41015700E-05,5.78425000E+01
5.42968800E-05,5.77383700E+01
5.44921900E-05,5.76348100E+01
5.46875000E-05,5.75318100E+01
5.48828200E-05,5.74293400E+01
5.50781300E-05,5.73274300E+01
5.52734400E-05,5.72260600E+01
5.54687500E-05,5.71252100E+01
5.56640700E-05,5.70249100E+01
5.58593800E-05,5.69251200E+01
5.60546900E-05,5.68258700E+01
5.62500000E-05,5.67271300E+01
5.64453200E-05,5.66289000E+01
5.66406300E-05,5.65311800E+01
5.68359400E-05,5.64339700E+01
5.70312500E-05,5.63372500E+01
5.72265700E-05,5.62410300E+01
5.74218800E-05,5.61453000E+01
5.76171900E-05,5.60500600E+01
5.78125000E-05,5.59553200E+01
5.80078200E-05,5.58610300E+01
5.82031300E-05,5.57672200E+01
5.83984400E-05,5.56738900E+01
5.85937500E-05,5.55810300E+01
5.87890700E-05,5.54886100E+01
5.89843800E-05,5.53966800E+01
5.91796900E-05,5.53052000E+01
5.93750000E-05,5.52141600E+01
5.95703200E-05,5.51235700E+01
5.97656300E-05,5.50334200E+01
5.99609400E-05,5.49437200E+01
6.01562500E-05,5.48544500E+01
6.03515700E-05,5.47656200E+01
6.05468800E-05,5.46772200E+01
6.07421900E-05,5.45892500E+01
6.09375000E-05,5.45017000E+01
6.11328200E-05,5.44145600E+01
6.13281300E-05,5.43278400E+01
6.15234400E-05,5.42415500E+01
6.17187500E-05,5.41556500E+01
6.19140700E-05,5.40701600E+01
6.21093800E-05,5.39850800E+01
6.23046900E-05,5.39004100E+01
6.25000000E-05,5.38161200E+01
6.26953200E-05,5.37322300E+01
6.28906300E-05,5.36487300E+01
6.30859400E-05,5.35656200E+01
6.32812500E-05,5.34828900E+01
6.34765700E-05,5.34005500E+01
6.36718800E-05,5.33185900E+01
6.38671900E-05,5.32370100E+01
6.40625000E-05,5.31557900E+01
6.42578200E-05,5.30749400E+01
6.44531300E-05,5.29944600E+01
6.46484400E-05,5.29143500E+01
6.48437500E-05,5.28346100E+01
6.50390700E-05,5.27552100E+01
6.52343800E-05,5.26761800E+01
6.54296900E-05,5.25974900E+01
6.56250000E-05,5.25191800E+01
6.58203200E-05,5.24412000E+01
6.60156300E-05,5.23635600E+01
6.62109400E-05,5.22862700E+01
6.64062500E-05,5.22093300E+01
6.66015700E-05,5.21327200E+01
6.67968800E-05,5.20564500E+01
6.69921900E-05,5.19805100E+01
6.71875000E-05,5.19049100E+01
6.73828200E-05,5.18296200E+01
6.75781300E-05,5.17546700E+01
6.77734400E-05,5.16800500E+01
6.79687500E-05,5.16057400E+01
6.81640700E-05,5.15317500E+01
6.83593800E-05,5.14580900E+01
6.85546900E-05,5.13847300E+01
6.87500000E-05,5.13117000E+01
6.89453200E-05,5.12389600E+01
6.91406300E-05,5.11665400E+01
6.93359400E-05,5.10944300E+01
6.95312500E-05,5.10226100E+01
6.97265700E-05,5.09511000E+01
6.99218800E-05,5.08798900E+01
7.01171900E-05,5.08089800E+01
7.03125000E-05,5.07383700E+01
7.05078200E-05,5.06680500E+01
7.07031300E-05,5.05980200E+01
7.08984400E-05,5.05282800E+01
7.10937500E-05,5.04588200E+01
7.12890700E-05,5.03896500E+01
7.14843800E-05,5.03207700E+01
7.16796900E-05,5.02521700E+01
7.18750000E-05,5.01838500E+01
7.20703200E-05,5.01158000E+01
7.22656300E-05,5.00480300E+01
7.24609400E-05,4.99805400E+01
7.26562500E-05,4.99133200E+01
7.28515700E-05,4.98463600E+01
7.30468800E-05,4.97796800E+01
7.32421900E-05,4.97132600E+01
7.34375000E-05,4.96471100E+01
7.36328200E-05,4.95812300E+01
7.38281300E-05,4.95156000E+01
7.40234400E-05,4.94502300E+01
7.42187500E-05,4.93851300E+01
7.44140700E-05,4.93202700E+01
7.46093800E-05,4.92556800E+01
7.48046900E-05,4.91913300E+01
7.50000000E-05,4.91272400E+01
7.51953200E-05,4.90634000E+01
7.53906300E-05,4.89998000E+01
7.55859400E-05,4.89364600E+01
7.57812500E-05,4.88733500E+01
7.59765700E-05,4.88105000E+01
7.61718800E-05,4.87478800E+01
7.63671900E-05,4.86855000E+01
7.65625000E-05,4.86233600E+01
7.67578200E-05,4.85614700E+01
7.69531300E-05,4.84998000E+01
7.71484400E-05,4.84383700E+01
7.73437500E-05,4.83771700E+01
7.75390700E-05,4.83162100E+01
7.77343800E-05,4.82554700E+01
7.79296900E-05,4.81949700E+01
7.81250000E-05,4.81346800E+01
7.83203200E-05,4.80746200E+01
7.85156300E-05,4.80148000E+01
7.87109400E-05,4.79551900E+01
7.89062500E-05,4.78958100E+01
7.91015700E-05,4.78366400E+01
7.92968800E-05,4.77776900E+01
7.94921900E-05,4.77189600E+01
7.96875000E-05,4.76604500E+01
7.98828200E-05,4.76021400E+01
8.00781300E-05,4.75440700E+01
8.02734400E-05,4.74861900E+01
8.04687500E-05,4.74285300E+01
8.06640700E-05,4.73710700E+01
8.08593800E-05,4.73138300E+01
8.10546900E-05,4.72567900E+01
8.12500000E-05,4.71999600E+01
8.14453200E-05,4.71433300E+01
8.16406300E-05,4.70869000E+01
8.18359400E-05,4.70306900E+01
8.20312500E-05,4.69746600E+01
8.22265700E-05,4.69188400E+01
8.24218800E-05,4.68632100E+01
8.26171900E-05,4.68077900E+01
8.28125000E-05,4.67525600E+01
8.30078200E-05,4.66975300E+01
8.32031300E-05,4.66426800E+01
8.33984400E-05,4.65880400E+01
8.35937500E-05,4.65335900E+01
8.37890700E-05,4.64793200E+01
8.39843800E-05,4.64252400E+01
8.41796900E-05,4.63713600E+01
8.43750000E-05,4.63176500E+01
8.45703200E-05,4.62641400E+01
8.47656300E-05,4.62108100E+01
8.49609400E-05,4.61576600E+01
8.51562500E-05,4.61047000E+01
8.55468800E-05,4.59993200E+01
8.59375000E-05,4.58946600E+01
8.61328200E-05,4.58425900E+01
8.63281300E-05,4.57907100E+01
8.67187500E-05,4.56874700E+01
8.71093800E-05,4.55849100E+01
8.75000000E-05,4.54830500E+01
8.78906300E-05,4.53818600E+01
8.82812500E-05,4.52813500E+01
8.86718800E-05,4.51815100E+01
8.90625000E-05,4.50823200E+01
8.94531300E-05,4.49837700E+01
8.98437500E-05,4.48858800E+01
9.02343800E-05,4.47886300E+01
9.06250000E-05,4.46920000E+01
9.10156300E-05,4.45959900E+01
9.14062500E-05,4.45006000E+01
9.17968800E-05,4.44058100E+01
9.21875000E-05,4.43116400E+01
9.25781300E-05,4.42180600E+01
9.29687500E-05,4.41250700E+01
9.33593800E-05,4.40326600E+01
9.37500000E-05,4.39408300E+01
9.41406300E-05,4.38495800E+01
9.45312500E-05,4.37588900E+01
9.49218800E-05,4.36687500E+01
9.53125000E-05,4.35791800E+01
9.57031300E-05,4.34901600E+01
9.60937500E-05,4.34016700E+01
9.64843800E-05,4.33137200E+01
9.68750000E-05,4.32263100E+01
9.72656300E-05,4.31394300E+01
9.76562500E-05,4.30530600E+01
9.80468800E-05,4.29672100E+01
9.84375000E-05,4.28818800E+01
9.88281300E-05,4.27970500E+01
9.92187500E-05,4.27127300E+01
9.96093800E-05,4.26288900E+01
1.00000000E-04,4.25455500E+01
1.00390700E-04,4.24626800E+01
1.00781300E-04,4.23803300E+01
1.01171900E-04,4.22984400E+01
1.01562500E-04,4.22170200E+01
1.01953200E-04,4.21360500E+01
1.02343800E-04,4.20555800E+01
1.02734400E-04,4.19755500E+01
1.03125000E-04,4.18959800E+01
1.03515700E-04,4.18168500E+01
1.03906300E-04,4.17381700E+01
1.04296900E-04,4.16599500E+01
1.04687500E-04,4.15821600E+01
1.05078200E-04,4.15047800E+01
1.05468800E-04,4.14278600E+01
1.05859400E-04,4.13513600E+01
1.06250000E-04,4.12752800E+01
1.06640700E-04,4.11996000E+01
1.07031300E-04,4.11243600E+01
1.07421900E-04,4.10495300E+01
1.07812500E-04,4.09751100E+01
1.08203200E-04,4.09010600E+01
1.08593800E-04,4.08274300E+01
1.08984400E-04,4.07542100E+01
1.09375000E-04,4.06813700E+01
1.09765700E-04,4.06089100E+01
1.10156300E-04,4.05368500E+01
