82-Pb-208(n,&gamma;) ENDF/B-VII.1
354045.0,0.132149
354051.0,0.105509
354056.0,0.0862672
354063.0,0.0694802
354070.0,0.0559023
354079.0,0.044794
354088.0,0.0369098
354098.0,0.0302359
354109.0,0.0251536
354122.0,0.0208725
354137.0,0.0172616
354155.0,0.0143562
354173.0,0.0122232
354201.0,0.0100598
354234.0,0.00842743
354272.0,0.00723563
354312.0,0.00641543
354374.0,0.0056026
354449.0,0.00501256
354549.0,0.00455004
354749.0,0.00403609
355198.0,0.00337728
356046.0,0.00244465
356720.0,0.00187572
357344.0,0.00147591
357967.0,0.00118144
358591.0,9.60084E-4
359340.0,7.66819E-4
360088.0,6.26833E-4
360962.0,5.08856E-4
361960.0,4.12749E-4
363082.0,3.36632E-4
364330.0,2.77505E-4
365827.0,2.28413E-4
367574.0,1.89574E-4
369570.0,1.59743E-4
372065.0,1.35235E-4
375059.0,1.16505E-4
379051.0,1.01363E-4
384541.0,8.99245E-5
391527.0,8.30152E-5
396517.0,8.14287E-5
400260.0,8.2942E-5
402443.0,8.75827E-5
403691.0,9.49264E-5
404421.0,1.0476E-4
404914.0,1.17491E-4
405266.0,1.33341E-4
405544.0,1.53696E-4
405766.0,1.79701E-4
405944.0,2.11743E-4
406100.0,2.54293E-4
406211.0,2.98414E-4
406322.0,3.61843E-4
406411.0,4.33856E-4
406497.0,5.34035E-4
406565.0,6.46008E-4
406633.0,8.0482E-4
406692.0,9.99759E-4
406740.0,0.00122764
406784.0,0.00151133
406823.0,0.00185833
406857.0,0.00227148
406892.0,0.00285077
406921.0,0.00351926
406951.0,0.00445833
406978.0,0.00566585
407006.0,0.00727633
407033.0,0.00951712
407071.0,0.0135137
407105.0,0.0169763
407126.0,0.0180368
407131.0,0.0180947
407148.0,0.0176601
407173.0,0.0155628
407225.0,0.00993065
407253.0,0.007609
407278.0,0.00601911
407303.0,0.00482663
407331.0,0.00384552
407361.0,0.00306044
407395.0,0.0024427
407431.0,0.00196074
407470.0,0.0015858
407508.0,0.00131057
407557.0,0.00105945
407606.0,8.7715E-4
407664.0,7.18156E-4
407734.0,5.83332E-4
407811.0,4.7723E-4
407900.0,3.92627E-4
408011.0,3.2E-4
408123.0,2.69923E-4
408256.0,2.2828E-4
408434.0,1.91319E-4
408612.0,1.66875E-4
408878.0,1.4333E-4
409212.0,1.25805E-4
409656.0,1.12675E-4
410327.0,1.03193E-4
411277.0,9.80974E-5
411705.0,9.76571E-5
412988.0,1.01016E-4
414090.0,1.1033E-4
414851.0,1.23403E-4
415459.0,1.41823E-4
415915.0,1.64672E-4
416295.0,1.94802E-4
416599.0,2.31862E-4
416865.0,2.80753E-4
417055.0,3.31239E-4
417246.0,4.02689E-4
417417.0,4.95482E-4
417569.0,6.14221E-4
417702.0,7.6241E-4
417816.0,9.40554E-4
417911.0,0.00114289
418006.0,0.00141525
418101.0,0.00178831
418186.0,0.00223799
418281.0,0.00290181
418501.0,0.00480252
418572.0,0.00512979
418599.0,0.00515566
418656.0,0.00502189
418738.0,0.00446871
418918.0,0.00286828
419013.0,0.00221317
419108.0,0.00172487
419203.0,0.00136941
419298.0,0.00110832
419412.0,8.82066E-4
419526.0,7.19773E-4
419659.0,5.83742E-4
419812.0,4.7388E-4
419983.0,3.87352E-4
420173.0,3.20227E-4
420363.0,2.72481E-4
420629.0,2.25949E-4
420933.0,1.90389E-4
421313.0,1.61424E-4
421769.0,1.39035E-4
422377.0,1.20732E-4
423214.0,1.06319E-4
424392.0,9.57177E-5
426293.0,8.78378E-5
429524.0,8.33466E-5
431425.0,8.29132E-5
434086.0,8.54956E-5
435226.0,8.97591E-5
435987.0,9.71203E-5
436462.0,1.07271E-4
436747.0,1.1797E-4
436984.0,1.33031E-4
437175.0,1.52575E-4
437317.0,1.74901E-4
437436.0,2.03413E-4
437537.0,2.37784E-4
437626.0,2.81907E-4
437700.0,3.35589E-4
437766.0,4.04414E-4
437822.0,4.81974E-4
437878.0,5.95185E-4
437922.0,7.23993E-4
437962.0,8.85406E-4
437996.0,0.00107811
438029.0,0.00133017
438056.0,0.00162637
438082.0,0.00202787
438104.0,0.00248694
438125.0,0.00310441
438144.0,0.00387989
438160.0,0.00486073
438174.0,0.00597168
438186.0,0.00736828
438197.0,0.00904569
438208.0,0.0112821
438217.0,0.0140671
438225.0,0.0174804
438233.0,0.0218704
438239.0,0.0272984
438245.0,0.0338433
438250.0,0.0414305
438254.0,0.051324
438258.0,0.0632624
438261.0,0.0770452
438264.0,0.0939241
438266.0,0.116927
438269.0,0.148552
438272.0,0.18644
438274.0,0.241435
438277.0,0.318279
438280.0,0.425674
438285.0,0.60884
438293.0,0.991018
438296.0,1.11646
438300.0,1.16276
438304.0,1.11776
438307.0,0.99332
438318.0,0.491193
438321.0,0.359997
438324.0,0.269502
438327.0,0.206117
438330.0,0.164685
438332.0,0.131236
438335.0,0.103715
438338.0,0.0842651
438341.0,0.0685237
438345.0,0.0550541
438349.0,0.0450541
438353.0,0.0364484
438358.0,0.0300149
438364.0,0.0245391
438370.0,0.0198996
438377.0,0.0162134
438385.0,0.0132314
438395.0,0.0106491
438406.0,0.00852866
438418.0,0.00680482
438432.0,0.00546336
438447.0,0.00437123
438463.0,0.0035649
438482.0,0.0028805
438503.0,0.00233691
438527.0,0.0018861
438554.0,0.00151041
438585.0,0.00121871
438618.0,9.93388E-4
438656.0,8.11797E-4
438694.0,6.76091E-4
438744.0,5.49432E-4
438795.0,4.57296E-4
438856.0,3.79107E-4
438917.0,3.226E-4
439004.0,2.66918E-4
439100.0,2.24899E-4
439202.0,1.94236E-4
439324.0,1.68381E-4
439487.0,1.45945E-4
439650.0,1.31141E-4
439894.0,1.17041E-4
440220.0,1.05679E-4
440627.0,9.78685E-5
441302.0,9.10369E-5
442612.0,8.58836E-5
445604.0,8.33447E-5
447101.0,8.32344E-5
459072.0,8.76431E-5
469098.0,9.67101E-5
474635.0,1.07112E-4
478226.0,1.2048E-4
480471.0,1.36165E-4
482117.0,1.56299E-4
483314.0,1.80844E-4
484286.0,2.1301E-4
485035.0,2.51471E-4
485633.0,2.97186E-4
486157.0,3.54897E-4
486606.0,4.25362E-4
487055.0,5.25506E-4
487429.0,6.42931E-4
487803.0,8.0094E-4
488222.0,0.00103939
488940.0,0.00151582
489254.0,0.00162736
489359.0,0.00163424
489628.0,0.00157715
490018.0,0.0013558
490646.0,9.38354E-4
491020.0,7.47932E-4
491394.0,6.04925E-4
491843.0,4.83732E-4
492292.0,3.99903E-4
492816.0,3.3285E-4
493414.0,2.81318E-4
494163.0,2.39682E-4
495060.0,2.0887E-4
496258.0,1.85331E-4
497829.0,1.70068E-4
499924.0,1.63624E-4
500073.0,1.63565E-4
501869.0,1.67947E-4
502767.0,1.7499E-4
503515.0,1.88517E-4
503964.0,2.04499E-4
504338.0,2.31216E-4
504563.0,2.59484E-4
504725.0,2.92561E-4
504855.0,3.33313E-4
504971.0,3.88517E-4
505073.0,4.618E-4
505158.0,5.54424E-4
505228.0,6.65464E-4
505282.0,7.90226E-4
505337.0,9.67428E-4
505386.0,0.00119873
505424.0,0.0014535
505461.0,0.00179822
505495.0,0.00224631
505525.0,0.00279839
505552.0,0.0035063
505576.0,0.00435535
505599.0,0.00546746
505621.0,0.0069232
505644.0,0.00894478
505676.0,0.0124961
505701.0,0.0153948
505717.0,0.0165524
505732.0,0.0168899
505747.0,0.0163187
505767.0,0.014449
505815.0,0.00898257
505838.0,0.00697796
505859.0,0.00553174
505883.0,0.00438054
505906.0,0.00353698
505931.0,0.0028797
505961.0,0.00231296
505993.0,0.0018608
506028.0,0.00151352
506069.0,0.00123136
506114.0,0.00100714
506164.0,8.32962E-4
506228.0,6.8026E-4
506295.0,5.698E-4
506375.0,4.78079E-4
506456.0,4.15674E-4
506569.0,3.55749E-4
506703.0,3.1091E-4
506871.0,2.75063E-4
507072.0,2.48258E-4
507340.0,2.28173E-4
507742.0,2.13318E-4
508412.0,2.03933E-4
508813.0,2.02826E-4
510555.0,2.12292E-4
512699.0,2.4064E-4
514574.0,2.81098E-4
516182.0,3.34127E-4
517522.0,3.99852E-4
518594.0,4.74123E-4
519666.0,5.79184E-4
520603.0,7.10054E-4
521273.0,8.38595E-4
521943.0,0.0010071
522613.0,0.00123194
523283.0,0.00155337
523819.0,0.00189537
524288.0,0.00227597
524891.0,0.00292531
525573.0,0.00386041
526545.0,0.00529952
527049.0,0.00568443
527193.0,0.00570506
527655.0,0.0054867
528257.0,0.00472098
529321.0,0.00313102
529876.0,0.00248614
530454.0,0.00197513
531033.0,0.00158993
531727.0,0.00125528
532421.0,0.00101525
533230.0,8.15292E-4
534156.0,6.54486E-4
535197.0,5.28766E-4
536353.0,4.3228E-4
537742.0,3.53057E-4
539361.0,2.91183E-4
541212.0,2.43832E-4
543294.0,2.08532E-4
545607.0,1.81879E-4
548846.0,1.58279E-4
553010.0,1.40516E-4
557174.0,1.32185E-4
557868.0,1.31843E-4
560110.0,1.35709E-4
561190.0,1.45395E-4
561828.0,1.59892E-4
562253.0,1.79631E-4
562519.0,2.01456E-4
562731.0,2.29368E-4
562917.0,2.67942E-4
563050.0,3.09643E-4
563183.0,3.71654E-4
563289.0,4.45464E-4
563382.0,5.38939E-4
563462.0,6.52696E-4
563528.0,7.83081E-4
563602.0,9.85507E-4
563666.0,0.0012244
563730.0,0.00154339
563823.0,0.00214708
563902.0,0.00264231
563945.0,0.00278547
563964.0,0.00280254
564018.0,0.00268781
564091.0,0.0022604
564189.0,0.00161346
564259.0,0.00125274
564325.0,9.98559E-4
564391.0,8.12849E-4
564471.0,6.53978E-4
564551.0,5.42356E-4
564644.0,4.50959E-4
564750.0,3.7924E-4
564883.0,3.19706E-4
565042.0,2.7439E-4
565202.0,2.45884E-4
565441.0,2.215E-4
565733.0,2.09986E-4
565813.0,2.09346E-4
566078.0,2.1564E-4
566291.0,2.31457E-4
566450.0,2.52633E-4
566610.0,2.88799E-4
566716.0,3.25509E-4
566822.0,3.76744E-4
566915.0,4.45701E-4
566995.0,5.32573E-4
567061.0,6.37253E-4
567114.0,7.54037E-4
567167.0,9.11634E-4
567214.0,0.00111117
567254.0,0.00135064
567287.0,0.0016247
567322.0,0.00202404
567352.0,0.00251039
567378.0,0.00309792
567401.0,0.00384292
567421.0,0.00475321
567439.0,0.0058302
567456.0,0.00732376
567471.0,0.00909826
567484.0,0.0111981
567495.0,0.0137921
567506.0,0.0172815
567515.0,0.0213463
567523.0,0.0262503
567530.0,0.0319935
567536.0,0.0396392
567542.0,0.0483878
567547.0,0.0594245
567552.0,0.0741864
567556.0,0.0919349
567559.0,0.112876
567563.0,0.14025
567566.0,0.175743
567570.0,0.228441
567573.0,0.297421
567577.0,0.396642
567583.0,0.566563
567591.0,0.858826
567596.0,0.9738
567600.0,1.00787
567604.0,0.982224
567609.0,0.875255
567622.0,0.432262
567626.0,0.320276
567630.0,0.246014
567633.0,0.190332
567637.0,0.148333
567641.0,0.116392
567644.0,0.0951457
567648.0,0.0764951
567653.0,0.061675
567657.0,0.0509236
567663.0,0.0414881
567669.0,0.0337931
567676.0,0.0275722
567683.0,0.0223057
567693.0,0.0177915
567702.0,0.0145424
567713.0,0.0119253
567726.0,0.00948874
567741.0,0.007666
567756.0,0.00619096
567775.0,0.00494821
567795.0,0.00400682
567818.0,0.00323392
567842.0,0.00264735
567869.0,0.00216005
567899.0,0.00176527
567936.0,0.00142906
567979.0,0.00114854
568024.0,9.41027E-4
568081.0,7.59825E-4
568137.0,6.32986E-4
568206.0,5.25386E-4
568285.0,4.38364E-4
568380.0,3.66664E-4
568498.0,3.07576E-4
568643.0,2.60805E-4
568797.0,2.28621E-4
568997.0,2.02334E-4
569233.0,1.84241E-4
569523.0,1.73075E-4
569683.0,1.71128E-4
569946.0,1.77179E-4
570121.0,1.92424E-4
570244.0,2.1583E-4
570318.0,2.403E-4
570384.0,2.74693E-4
570439.0,3.19204E-4
570482.0,3.73161E-4
570522.0,4.46215E-4
570556.0,5.3819E-4
570584.0,6.50877E-4
570608.0,7.89349E-4
570630.0,9.70847E-4
570649.0,0.00120052
570665.0,0.00147627
570678.0,0.00180591
570690.0,0.00220671
570701.0,0.00271639
570711.0,0.00333703
570720.0,0.00415825
570728.0,0.00514151
570735.0,0.00640865
570740.0,0.00788293
570745.0,0.0095946
570749.0,0.0116241
570753.0,0.0139398
570756.0,0.0171361
570760.0,0.0214751
570762.0,0.0264987
570765.0,0.0333284
570767.0,0.0412889
570770.0,0.0516122
570773.0,0.0678327
570776.0,0.0907051
570779.0,0.124097
570784.0,0.180568
570792.0,0.279371
570796.0,0.316699
570800.0,0.329979
570804.0,0.318301
570808.0,0.283998
570816.0,0.179853
570821.0,0.122787
570824.0,0.0914068
570827.0,0.0706413
570830.0,0.0547852
570832.0,0.0426624
570835.0,0.0334694
570838.0,0.0265276
570841.0,0.0209705
570844.0,0.017003
570847.0,0.0138439
570851.0,0.0111714
570856.0,0.00921101
570860.0,0.00756549
570866.0,0.00618063
570873.0,0.0050406
570880.0,0.00411466
570889.0,0.00332651
570899.0,0.00270821
570910.0,0.00220015
570922.0,0.00180036
570935.0,0.00147137
570951.0,0.00119598
570970.0,9.66406E-4
570992.0,7.84793E-4
571016.0,6.46049E-4
571044.0,5.32921E-4
571078.0,4.40342E-4
571118.0,3.66503E-4
571161.0,3.11631E-4
571216.0,2.65929E-4
571282.0,2.3005E-4
571356.0,2.0384E-4
571479.0,1.77349E-4
571610.0,1.6104E-4
571854.0,1.45061E-4
572188.0,1.3431E-4
572722.0,1.26629E-4
573789.0,1.20651E-4
576417.0,1.17475E-4
578607.0,1.20717E-4
579921.0,1.27525E-4
580796.0,1.3921E-4
581372.0,1.55624E-4
581749.0,1.75848E-4
582019.0,1.99754E-4
582234.0,2.30102E-4
582432.0,2.73859E-4
582567.0,3.19217E-4
582701.0,3.86502E-4
582809.0,4.66933E-4
582904.0,5.70198E-4
582984.0,6.99026E-4
583047.0,8.39812E-4
583104.0,0.00101422
583160.0,0.00125964
583205.0,0.00153593
583244.0,0.00186853
583283.0,0.00233284
583317.0,0.00290365
583348.0,0.00362014
583374.0,0.00449056
583396.0,0.00549071
583417.0,0.00674579
583436.0,0.008361
583453.0,0.0103909
583467.0,0.0127417
583481.0,0.0158785
583494.0,0.0198429
583504.0,0.0245138
583514.0,0.0305001
583523.0,0.0377545
583531.0,0.0471731
583538.0,0.0586267
583544.0,0.0732181
583550.0,0.0900287
583556.0,0.113302
583561.0,0.1437
583566.0,0.183461
583572.0,0.244855
583581.0,0.357119
583590.0,0.474215
583596.0,0.523281
583600.0,0.53299
583606.0,0.512775
583612.0,0.458082
583627.0,0.255739
583634.0,0.191817
583639.0,0.15006
583644.0,0.118021
583650.0,0.0943249
583655.0,0.0764174
583661.0,0.062079
583668.0,0.0495014
583676.0,0.0394191
583685.0,0.0314527
583695.0,0.0252003
583706.0,0.0203004
583718.0,0.016519
583732.0,0.0131564
583746.0,0.0106966
583762.0,0.00872484
583780.0,0.0070785
583801.0,0.00565863
583823.0,0.00463299
583847.0,0.00378843
583875.0,0.00307242
583906.0,0.00251575
583941.0,0.00203481
583982.0,0.00164817
584027.0,0.00134113
584072.0,0.00111776
584128.0,9.14851E-4
584193.0,7.48864E-4
584260.0,6.25263E-4
584341.0,5.19212E-4
584436.0,4.32313E-4
584544.0,3.63217E-4
584678.0,3.04304E-4
584840.0,2.57595E-4
585038.0,2.20281E-4
585253.0,1.93956E-4
585559.0,1.70652E-4
585972.0,1.52245E-4
586404.0,1.41243E-4
587250.0,1.30272E-4
588545.0,1.24462E-4
589551.0,1.23153E-4
591676.0,1.27268E-4
593119.0,1.37203E-4
594107.0,1.5266E-4
594714.0,1.70982E-4
595170.0,1.94518E-4
595550.0,2.27171E-4
595815.0,2.63455E-4
596043.0,3.10328E-4
596233.0,3.68264E-4
596385.0,4.35467E-4
596527.0,5.26015E-4
596656.0,6.4495E-4
596755.0,7.77172E-4
596841.0,9.34172E-4
596926.0,0.00115465
596997.0,0.00141396
597061.0,0.00173951
597114.0,0.00210588
597165.0,0.00259955
597211.0,0.00321034
597251.0,0.00394989
597289.0,0.00493042
597322.0,0.00613139
597353.0,0.0077177
597380.0,0.00961556
597403.0,0.0118649
597422.0,0.0145476
597442.0,0.0182536
597460.0,0.0226718
597475.0,0.028068
597488.0,0.0344887
597502.0,0.0434683
597513.0,0.0541214
597524.0,0.0670828
597534.0,0.0837178
597544.0,0.107316
597555.0,0.139946
597566.0,0.185806
597585.0,0.268321
597592.0,0.292139
597601.0,0.302247
597609.0,0.292672
597619.0,0.259422
597643.0,0.156066
597653.0,0.120237
597663.0,0.0953725
597672.0,0.0765667
597682.0,0.0617511
597694.0,0.0492529
597707.0,0.0389217
597720.0,0.0313311
597735.0,0.0251251
597752.0,0.0200243
597771.0,0.0159737
597790.0,0.0130363
597813.0,0.0104676
597835.0,0.00858968
597861.0,0.00703042
597891.0,0.00569698
597923.0,0.0046586
597961.0,0.00375768
598002.0,0.00304446
598048.0,0.00248147
598096.0,0.00205207
598157.0,0.00165136
598226.0,0.00133132
598298.0,0.00109664
598383.0,8.95241E-4
598483.0,7.30136E-4
598597.0,5.98849E-4
598739.0,4.86932E-4
598891.0,4.06294E-4
599081.0,3.3838E-4
599309.0,2.8482E-4
599574.0,2.44466E-4
599878.0,2.14955E-4
600334.0,1.8843E-4
600941.0,1.69697E-4
601739.0,1.58789E-4
602690.0,1.55691E-4
603900.0,1.62249E-4
604867.0,1.77252E-4
605593.0,1.98488E-4
606197.0,2.29564E-4
606621.0,2.65558E-4
606923.0,3.04112E-4
607225.0,3.62007E-4
607467.0,4.32383E-4
607679.0,5.24834E-4
607830.0,6.1987E-4
607981.0,7.55798E-4
608117.0,9.33745E-4
608223.0,0.00113312
608314.0,0.00136686
608399.0,0.00167335
608471.0,0.00203889
608532.0,0.00245444
608592.0,0.00302397
608646.0,0.00373855
608695.0,0.00461899
608737.0,0.00568648
608778.0,0.00712354
608814.0,0.00887417
608844.0,0.0109365
608873.0,0.0137251
608897.0,0.0168839
608921.0,0.0211622
608942.0,0.0264342
608961.0,0.0327468
608979.0,0.0412081
608995.0,0.0512876
609010.0,0.0645307
609026.0,0.0818046
609042.0,0.107318
609082.0,0.182371
609092.0,0.193035
609101.0,0.197197
609113.0,0.190798
609130.0,0.165399
609160.0,0.107654
609176.0,0.0825676
609191.0,0.0651146
609207.0,0.0520127
609224.0,0.0411331
609242.0,0.0325537
609262.0,0.0257621
609284.0,0.0205306
609309.0,0.0163845
609335.0,0.0131665
609365.0,0.0104636
609397.0,0.00845773
609430.0,0.00692431
609469.0,0.00562279
609511.0,0.00458747
609560.0,0.00373034
609608.0,0.00310158
609668.0,0.0025288
609741.0,0.00204366
609826.0,0.00165216
609910.0,0.0013791
610013.0,0.00114683
610128.0,9.67969E-4
610249.0,8.3933E-4
610400.0,7.33736E-4
610551.0,6.67863E-4
610733.0,6.25526E-4
610906.0,6.13067E-4
611155.0,6.3729E-4
611368.0,7.00278E-4
611545.0,7.92936E-4
611722.0,9.38466E-4
611864.0,0.00111552
611989.0,0.00134103
612092.0,0.00160102
612191.0,0.00195693
612276.0,0.00238605
612347.0,0.00287849
612418.0,0.00355974
612473.0,0.00428391
612535.0,0.00541487
612583.0,0.0066452
612629.0,0.00828717
612670.0,0.0103108
612706.0,0.0127502
612737.0,0.0157662
612766.0,0.0194303
612792.0,0.0241274
612817.0,0.0301652
612840.0,0.0379209
612862.0,0.0478247
612881.0,0.0603024
612899.0,0.0756459
612917.0,0.096695
612938.0,0.128294
612979.0,0.205499
612993.0,0.222035
613002.0,0.225382
613017.0,0.217086
613037.0,0.185916
613072.0,0.12046
613090.0,0.0938289
613107.0,0.0739334
613125.0,0.0590289
613145.0,0.046664
613167.0,0.0369163
613191.0,0.0292003
613216.0,0.0232564
613245.0,0.0185454
613275.0,0.0148885
613311.0,0.0118167
613349.0,0.00953662
613393.0,0.00760977
613440.0,0.00612062
613490.0,0.00499634
613546.0,0.00405794
613610.0,0.00329416
613681.0,0.00268222
613766.0,0.00215903
613866.0,0.00173237
613965.0,0.00143095
614100.0,0.00114783
614242.0,9.43283E-4
614384.0,8.01344E-4
614561.0,6.80764E-4
614774.0,5.94212E-4
614969.0,5.6002E-4
615023.0,5.58203E-4
615165.0,5.77702E-4
615271.0,6.22287E-4
615352.0,6.88806E-4
615417.0,7.72204E-4
615481.0,9.02585E-4
615527.0,0.00104798
615574.0,0.00126387
615613.0,0.0015329
615647.0,0.00187959
615676.0,0.00231532
615700.0,0.0028351
615721.0,0.0034515
615740.0,0.00424918
615757.0,0.00523053
615772.0,0.00651547
615785.0,0.00799649
615798.0,0.010005
615808.0,0.0123883
615817.0,0.0153394
615826.0,0.0189195
615833.0,0.0236838
615840.0,0.0295467
615846.0,0.0362486
615851.0,0.0450974
615856.0,0.05635
615861.0,0.0707016
615866.0,0.0916694
615871.0,0.120164
615878.0,0.163683
615891.0,0.26815
615896.0,0.296437
615901.0,0.303531
615905.0,0.294869
615911.0,0.267176
615927.0,0.139519
615933.0,0.103537
615938.0,0.0803054
615942.0,0.0638157
615948.0,0.0501295
615953.0,0.0398902
615959.0,0.0320965
615965.0,0.0260535
615972.0,0.0210438
615980.0,0.0168577
615988.0,0.0137051
615998.0,0.0111975
616009.0,0.00907242
616022.0,0.00727915
616035.0,0.00591579
616050.0,0.00484127
616066.0,0.00397506
616087.0,0.00319252
616110.0,0.00257682
616133.0,0.0021369
616162.0,0.00173744
616196.0,0.00141202
616234.0,0.00115977
616280.0,9.46137E-4
616327.0,7.979E-4
616385.0,6.68445E-4
616455.0,5.62779E-4
616537.0,4.79083E-4
616630.0,4.14285E-4
616769.0,3.51285E-4
616950.0,3.01883E-4
617176.0,2.64447E-4
617480.0,2.34047E-4
617870.0,2.10171E-4
618495.0,1.88325E-4
619276.0,1.73683E-4
620526.0,1.63004E-4
621932.0,1.599E-4
623964.0,1.65847E-4
625838.0,1.82295E-4
627244.0,2.06145E-4
628338.0,2.36705E-4
629276.0,2.7833E-4
630057.0,3.32855E-4
630650.0,3.93612E-4
631213.0,4.7952E-4
631650.0,5.76794E-4
632025.0,6.95412E-4
632400.0,8.66854E-4
632650.0,0.00102766
632900.0,0.00124651
633119.0,0.00151166
633322.0,0.00185186
633510.0,0.00229081
633674.0,0.0028307
633814.0,0.00347274
633931.0,0.00419952
634048.0,0.00518866
634154.0,0.00641419
634248.0,0.00790161
634341.0,0.00994395
634424.0,0.0123903
634506.0,0.0157039
634588.0,0.0201526
634688.0,0.0272994
634806.0,0.0365261
634866.0,0.0394937
634906.0,0.0401423
634944.0,0.0396323
635006.0,0.0367368
635188.0,0.0239509
635275.0,0.0194205
635345.0,0.0169205
635416.0,0.0153325
635490.0,0.0145476
635517.0,0.0144825
635593.0,0.0150161
635666.0,0.016696
635724.0,0.0191947
635770.0,0.0222817
635816.0,0.0267383
635860.0,0.0329802
635902.0,0.0414703
635942.0,0.0526777
635986.0,0.0694692
636053.0,0.0990528
636082.0,0.107917
636103.0,0.109992
636127.0,0.107488
636156.0,0.0981513
636241.0,0.0602887
636281.0,0.0465828
636318.0,0.0369687
636358.0,0.0291626
636402.0,0.0230237
636450.0,0.0182761
636502.0,0.0146272
636554.0,0.0119812
636618.0,0.00959462
636682.0,0.00787863
636760.0,0.00638902
636852.0,0.00513532
636955.0,0.00414594
637073.0,0.00334989
637202.0,0.00273586
637339.0,0.00226439
637516.0,0.00182909
637722.0,0.0014761
637929.0,0.0012251
638157.0,0.00102315
638460.0,8.32998E-4
638754.0,7.00756E-4
639123.0,5.82449E-4
639566.0,4.82474E-4
640082.0,4.01753E-4
640745.0,3.32196E-4
641409.0,2.85028E-4
642294.0,2.42653E-4
643474.0,2.06752E-4
644948.0,1.79492E-4
647013.0,1.57697E-4
649667.0,1.42532E-4
653944.0,1.31181E-4
659106.0,1.25967E-4
662928.0,1.24948E-4
672136.0,1.29231E-4
677153.0,1.38816E-4
679854.0,1.52135E-4
681398.0,1.68557E-4
682459.0,1.90285E-4
683231.0,2.18782E-4
683761.0,2.51369E-4
684195.0,2.9374E-4
684533.0,3.44673E-4
684822.0,4.10189E-4
685064.0,4.90842E-4
685256.0,5.84366E-4
685425.0,7.00769E-4
685570.0,8.38405E-4
685700.0,0.00101251
685816.0,0.00122781
685917.0,0.00148848
686019.0,0.00185503
686105.0,0.00230166
686178.0,0.00281772
686238.0,0.00340514
686298.0,0.00420659
686353.0,0.00520281
686400.0,0.00640961
686444.0,0.00791853
686486.0,0.00995619
686524.0,0.0125287
686556.0,0.0155844
686585.0,0.0192863
686613.0,0.0241109
686640.0,0.0305882
686664.0,0.0384123
686688.0,0.0488583
686716.0,0.0644202
686765.0,0.0995697
686785.0,0.109461
686802.0,0.112581
686814.0,0.111017
686833.0,0.102655
686895.0,0.0595695
686922.0,0.0454734
686947.0,0.0354629
686971.0,0.0283904
686998.0,0.0226295
687027.0,0.0180388
687058.0,0.0144257
687092.0,0.0115979
687128.0,0.00938635
687167.0,0.00765286
687210.0,0.00621949
687258.0,0.00505523
687319.0,0.00401493
687379.0,0.00327008
687451.0,0.00262885
687524.0,0.00216718
687610.0,0.00176354
687712.0,0.00142933
687827.0,0.00116078
687958.0,9.49255E-4
688102.0,7.84896E-4
688247.0,6.67507E-4
688440.0,5.5682E-4
688681.0,4.64711E-4
688922.0,4.02768E-4
689260.0,3.47301E-4
689646.0,3.09889E-4
690080.0,2.88366E-4
690466.0,2.82686E-4
690948.0,2.93643E-4
691315.0,3.20107E-4
691605.0,3.6054E-4
691833.0,4.15717E-4
692013.0,4.85232E-4
692156.0,5.68536E-4
692270.0,6.65062E-4
692384.0,8.05251E-4
692483.0,9.86945E-4
692554.0,0.0011716
692626.0,0.00142929
692682.0,0.00170843
692735.0,0.00207289
692786.0,0.00256573
692832.0,0.00318619
692871.0,0.00393061
692904.0,0.00480897
692937.0,0.00603277
692965.0,0.00748051
692988.0,0.00913666
693011.0,0.0113098
693032.0,0.0141401
693050.0,0.0175405
693067.0,0.0220234
693081.0,0.0271875
693094.0,0.0337801
693106.0,0.0418149
693117.0,0.0523408
693129.0,0.0665392
693139.0,0.0852706
693150.0,0.110756
693161.0,0.146286
693185.0,0.232831
693192.0,0.251121
693200.0,0.257612
693209.0,0.247879
693219.0,0.21906
693243.0,0.132226
693253.0,0.102092
693264.0,0.0788655
693274.0,0.0631723
693285.0,0.0496682
693297.0,0.0396897
693310.0,0.0314569
693323.0,0.0253988
693339.0,0.0204426
693357.0,0.0162215
693376.0,0.0130465
693396.0,0.0106247
693418.0,0.00860384
693444.0,0.00695691
693474.0,0.00558254
693508.0,0.00445114
693546.0,0.00357549
693586.0,0.00291745
693633.0,0.00236621
693686.0,0.0019189
693747.0,0.00156065
693808.0,0.00130151
693879.0,0.00108196
693964.0,8.95233E-4
694064.0,7.43755E-4
694178.0,6.24418E-4
694320.0,5.23868E-4
694468.0,4.54541E-4
694619.0,4.04701E-4
694848.0,3.55985E-4
695153.0,3.17553E-4
695534.0,2.93852E-4
695992.0,2.86406E-4
696526.0,2.98677E-4
696983.0,3.29256E-4
697365.0,3.7676E-4
697670.0,4.41018E-4
697914.0,5.2227E-4
698097.0,6.12945E-4
698280.0,7.46531E-4
698432.0,9.12829E-4
698554.0,0.0011029
698659.0,0.00133384
698753.0,0.00161974
698833.0,0.00195806
698913.0,0.0024287
698980.0,0.00297572
699046.0,0.00374169
699100.0,0.00459509
699153.0,0.00577617
699197.0,0.00711153
699237.0,0.00875229
699276.0,0.0109076
699314.0,0.013747
699351.0,0.0174476
699393.0,0.022986
699476.0,0.036099
699507.0,0.0390089
699521.0,0.0393901
699549.0,0.0381828
699587.0,0.0332856
699659.0,0.0217516
699700.0,0.016598
699737.0,0.0130728
