Sc051, 2143
Sc052, 2146
Sc053, 2149
Ti044, 2219
Ti045, 2222
Ti046, 2225
Ti047, 2228
Ti048, 2231
Ti048m, 2232
Ti049, 2234
Ti050, 2237
Ti051, 2240
Ti052, 2243
Ti053, 2246
Ti054, 2249
Ti055, 2252
V047, 2316
V048, 2319
V049, 2322
V050, 2325
V051, 2328
V052, 2331
V053, 2334
V054, 2337
V055, 2340
Cr048, 2419
Cr049, 2422
Cr050, 2425
Cr051, 2428
Cr052, 2431
Cr053, 2434
Cr054, 2437
Cr055, 2440
Cr056, 2443
Cr057, 2446
Cr058, 2449
Cr059, 2452
Mn050m, 2511
Mn051, 2513
Mn052, 2516
Mn052m, 2517
Mn053, 2519
Mn054, 2522
Mn055, 2525
Mn056, 2528
Mn057, 2531
Mn058, 2534
Mn058m, 2535
Mn059, 2537
Mn060m, 2541
Fe052, 2619
Fe052m, 2620
Fe053, 2622
Fe053m, 2623
Fe054, 2625
Fe055, 2628
Fe056, 2631
Fe057, 2634
Fe058, 2637
Fe059, 2640
Fe060, 2643
Fe061, 2646
Fe062, 2649
Fe063, 2652
Fe064, 2655
Fe065m, 2659
Co054m, 2711
Co055, 2713
Co056, 2716
Co057, 2719
Co058, 2722
Co058m, 2723
Co059, 2725
Co060, 2728
Co060m, 2729
Co061, 2731
Co062, 2734
Co062m, 2735
Co063, 2737
Co065, 2743
Co068m, 2753
Ni056, 2819
Ni057, 2822
Ni058, 2825
Ni059, 2828
Ni060, 2831
Ni061, 2834
Ni062, 2837
Ni063, 2840
Ni064, 2843
Ni065, 2846
Ni066, 2849
Ni067, 2852
Ni068, 2855
Ni069, 2858
Ni070, 2861
Ni071, 2864
Ni071m, 2865
Ni072, 2867
Cu058, 2910
Cu059, 2913
Cu060, 2916
Cu061, 2919
Cu062, 2922
Cu063, 2925
Cu064, 2928
Cu065, 2931
Cu066, 2934
Cu067, 2937
Cu068, 2940
Cu068m, 2941
Cu069, 2943
Cu070, 2946
Cu070m, 2947
Cu070n, 2948
Cu071, 2949
Cu072, 2952
Cu073, 2955
Cu074, 2958
Cu075, 2961
Cu076m, 2965
Zn060, 3013
Zn061, 3016
Zn062, 3019
Zn063, 3022
Zn064, 3025
Zn065, 3028
Zn066, 3031
Zn067, 3034
Zn068, 3037
Zn069, 3040
Zn069m, 3041
Zn070, 3043
Zn071, 3046
Zn071m, 3047
Zn072, 3049
Zn073, 3052
Zn073m, 3053
Zn074, 3055
Zn075, 3058
Zn076, 3061
Zn077, 3064
Zn077m, 3065
Zn078, 3067
Ga063, 3107
Ga064, 3110
Ga065, 3113
Ga066, 3116
Ga067, 3119
Ga068, 3122
Ga069, 3125
Ga070, 3128
Ga071, 3131
Ga072, 3134
Ga073, 3137
Ga074, 3140
Ga074m, 3141
Ga075, 3143
Ga076, 3146
Ga077, 3149
Ga078, 3152
Ga079, 3155
Ga080, 3158
Ga081, 3161
Ge064, 3207
Ge065, 3210
Ge066, 3213
Ge067, 3216
Ge068, 3219
Ge069, 3222
Ge070, 3225
Ge071, 3228
Ge072, 3231
Ge073, 3234
Ge074, 3237
Ge075, 3240
Ge075m, 3241
Ge076, 3243
Ge077, 3246
Ge077m, 3247
Ge078, 3249
Ge079, 3252
Ge079m, 3253
Ge080, 3255
Ge081, 3258
Ge081m, 3259
Ge082, 3261
Ge083, 3264
As067, 3301
As068, 3304
As069, 3307
As070, 3310
As071, 3313
As072, 3316
As073, 3319
As074, 3322
As075, 3325
As076, 3328
As077, 3331
As078, 3334
As079, 3337
As080, 3340
As081, 3343
As082, 3346
As082m, 3347
As083, 3349
As084, 3352
As085, 3355
Se068, 3407
Se069, 3410
Se070, 3413
Se071, 3416
Se072, 3419
Se073, 3422
Se073m, 3423
Se074, 3425
Se075, 3428
Se076, 3431
Se077, 3434
Se077m, 3435
Se078, 3437
Se079, 3440
Se079m, 3441
Se080, 3443
Se081, 3446
Se081m, 3447
Se082, 3449
Se083, 3452
Se083m, 3453
Se084, 3455
Se085, 3458
Se086, 3461
Se087, 3464
Se088, 3467
Br070m, 3499
Br071, 3501
Br072, 3504
Br072m, 3505
Br073, 3507
Br074, 3510
Br074m, 3511
Br075, 3513
Br076, 3516
Br076m, 3517
Br077, 3519
Br077m, 3520
Br078, 3522
Br079, 3525
Br079m, 3526
Br080, 3528
Br080m, 3529
Br081, 3531
Br082, 3534
Br082m, 3535
Br083, 3537
Br084, 3540
Br084m, 3541
Br085, 3543
Br086, 3546
Br087, 3549
Br088, 3552
Br089, 3555
Br090, 3558
Kr072, 3607
Kr073, 3610
Kr074, 3613
Kr075, 3616
Kr076, 3619
Kr077, 3622
Kr078, 3625
Kr079, 3628
Kr079m, 3629
Kr080, 3631
Kr081, 3634
Kr081m, 3635
Kr082, 3637
Kr083, 3640
Kr083m, 3641
Kr084, 3643
Kr085, 3646
Kr085m, 3647
Kr086, 3649
Kr087, 3652
Kr088, 3655
Kr089, 3658
Kr090, 3661
Kr091, 3664
Kr092, 3667
Kr093, 3670
Rb075, 3695
Rb076, 3698
Rb077, 3701
Rb078, 3704
Rb078m, 3705
Rb079, 3707
Rb080, 3710
Rb081, 3713
Rb081m, 3714
Rb082, 3716
Rb082m, 3717
Rb083, 3719
Rb084, 3722
Rb084m, 3723
Rb085, 3725
Rb086, 3728
Rb086m, 3729
Rb087, 3731
Rb088, 3734
Rb089, 3737
Rb090, 3740
Rb090m, 3741
Rb091, 3743
Rb092, 3746
Rb093, 3749
Rb094, 3752
Sr076, 3801
Sr077, 3804
Sr078, 3807
Sr079, 3810
Sr080, 3813
Sr081, 3816
Sr082, 3819
Sr083, 3822
Sr083m, 3823
Sr084, 3825
Sr085, 3828
Sr085m, 3829
Sr086, 3831
Sr087, 3834
Sr087m, 3835
Sr088, 3837
Sr089, 3840
Sr090, 3843
Sr091, 3846
Sr092, 3849
Sr093, 3852
Sr094, 3855
Sr095, 3858
Sr096, 3861
Y078m, 3893
Y079, 3895
Y080, 3898
Y080m, 3899
Y081, 3901
Y082, 3904
Y083, 3907
Y083m, 3908
Y084, 3910
Y084m, 3911
Y085, 3913
Y085m, 3914
Y086, 3916
Y086m, 3917
Y087, 3919
Y087m, 3920
Y088, 3922
Y089, 3925
Y089m, 3926
Y090, 3928
Y090m, 3929
Y091, 3931
Y091m, 3932
Y092, 3934
Y093, 3937
Y094, 3940
Y095, 3943
Y096, 3946
Y096m, 3947
Y097, 3949
Y097m, 3950
Y098m, 3953
Y099, 3955
Zr080, 3995
Zr081, 3998
Zr082, 4001
Zr083, 4004
Zr084, 4007
Zr085, 4010
Zr085m, 4011
Zr086, 4013
Zr087, 4016
Zr087m, 4017
Zr088, 4019
Zr089, 4022
Zr089m, 4023
Zr090, 4025
Zr091, 4028
Zr092, 4031
Zr093, 4034
Zr094, 4037
Zr095, 4040
Zr096, 4043
Zr097, 4046
Zr098, 4049
Zr099, 4052
Zr100, 4055
Zr101, 4058
Zr102, 4061
Zr103, 4064
Nb083, 4095
Nb084, 4098
Nb085, 4101
Nb086, 4104
Nb086m, 4105
Nb087, 4107
Nb087m, 4108
Nb088, 4110
Nb088m, 4111
Nb089, 4113
Nb089m, 4114
Nb090, 4116
Nb090m, 4117
Nb091, 4119
Nb091m, 4120
Nb092, 4122
Nb092m, 4123
Nb093, 4125
Nb093m, 4126
Nb094, 4128
Nb094m, 4129
Nb095, 4131
Nb095m, 4132
Nb096, 4134
Nb097, 4137
Nb097m, 4138
Nb098, 4140
Nb098m, 4141
Nb099, 4143
Nb099m, 4144
Nb100, 4146
Nb100m, 4147
Nb101, 4149
Nb102, 4152
Nb102m, 4153
Nb103, 4155
Nb104, 4158
Nb105, 4161
Nb106, 4164
Mo084, 4201
Mo085, 4204
Mo086, 4207
Mo087, 4210
Mo088, 4213
Mo089, 4216
Mo090, 4219
Mo091, 4222
Mo091m, 4223
Mo092, 4225
Mo093, 4228
Mo093m, 4229
Mo094, 4231
Mo095, 4234
Mo096, 4237
Mo097, 4240
Mo098, 4243
Mo099, 4246
Mo100, 4249
Mo101, 4252
Mo102, 4255
Mo103, 4258
Mo104, 4261
Mo105, 4264
Mo106, 4267
Mo107, 4270
Mo108, 4273
Tc087, 4289
Tc088, 4292
Tc088m, 4293
Tc089, 4295
Tc089m, 4296
Tc090, 4298
Tc090m, 4299
Tc090n, 4300
Tc091, 4301
Tc091m, 4302
Tc092, 4304
Tc093, 4307
Tc093m, 4308
Tc094, 4310
Tc094m, 4311
Tc095, 4313
Tc095m, 4314
Tc096, 4316
Tc096m, 4317
Tc097, 4319
Tc097m, 4320
Tc098, 4322
Tc099, 4325
Tc099m, 4326
Tc100, 4328
Tc101, 4331
Tc102, 4334
Tc102m, 4335
Tc103, 4337
Tc104, 4340
Tc105, 4343
Tc106, 4346
Tc107, 4349
Tc108, 4352
Tc109, 4355
Ru088, 4401
Ru089, 4404
Ru090, 4407
Ru091, 4410
Ru092, 4413
Ru093, 4416
Ru093m, 4417
Ru094, 4419
Ru095, 4422
Ru096, 4425
Ru097, 4428
Ru098, 4431
Ru099, 4434
Ru100, 4437
Ru101, 4440
Ru102, 4443
Ru103, 4446
Ru104, 4449
Ru105, 4452
Ru106, 4455
Ru107, 4458
Ru108, 4461
Ru109, 4464
Ru110, 4467
Ru111, 4470
Ru112, 4473
Rh091, 4489
Rh091m, 4490
Rh092, 4492
Rh093, 4495
Rh094, 4498
Rh094m, 4499
Rh095, 4501
Rh095m, 4502
Rh096, 4504
Rh096m, 4505
Rh097, 4507
Rh097m, 4508
Rh098, 4510
Rh098m, 4511
Rh099, 4513
Rh099m, 4514
Rh100, 4516
Rh100m, 4517
Rh101, 4519
Rh101m, 4520
Rh102, 4522
Rh102m, 4523
Rh103, 4525
Rh103m, 4526
Rh104, 4528
Rh104m, 4529
Rh105, 4531
Rh105m, 4532
Rh106, 4534
Rh106m, 4535
Rh107, 4537
Rh108, 4540
Rh108m, 4541
Rh109, 4543
Rh110, 4546
Rh110m, 4547
Rh111, 4549
Rh112, 4552
Rh112m, 4553
Rh113, 4555
Rh114, 4558
Rh114m, 4559
Pd092, 4595
Pd093, 4598
Pd094, 4601
Pd095, 4604
Pd095m, 4605
Pd096, 4607
Pd097, 4610
Pd098, 4613
Pd099, 4616
Pd100, 4619
Pd101, 4622
Pd102, 4625
Pd103, 4628
Pd104, 4631
Pd105, 4634
Pd106, 4637
Pd107, 4640
Pd107m, 4641
Pd108, 4643
Pd109, 4646
Pd109m, 4647
Pd110, 4649
Pd111, 4652
Pd111m, 4653
Pd112, 4655
Pd113, 4658
Pd114, 4661
Pd115, 4664
Pd115m, 4665
Pd116, 4667
Pd117, 4670
Pd118, 4673
Ag095, 4689
Ag096, 4692
Ag096m, 4693
Ag097, 4695
Ag098, 4698
Ag099, 4701
Ag099m, 4702
Ag100, 4704
Ag100m, 4705
Ag101, 4707
Ag101m, 4708
Ag102, 4710
Ag102m, 4711
Ag103, 4713
Ag103m, 4714
Ag104, 4716
Ag104m, 4717
Ag105, 4719
Ag105m, 4720
Ag106, 4722
Ag106m, 4723
Ag107, 4725
Ag107m, 4726
Ag108, 4728
Ag108m, 4729
Ag109, 4731
Ag109m, 4732
Ag110, 4734
Ag110m, 4735
Ag111, 4737
Ag111m, 4738
Ag112, 4740
Ag113, 4743
Ag113m, 4744
Ag114, 4746
Ag115, 4749
Ag115m, 4750
Ag116, 4752
Ag116m, 4753
Ag116n, 4754
Ag117, 4755
Ag117m, 4756
Ag118, 4758
Ag118m, 4759
Ag119, 4761
Ag119m, 4762
Ag120, 4764
Cd097, 4798
Cd098, 4801
Cd099, 4804
Cd100, 4807
Cd101, 4810
Cd102, 4813
Cd103, 4816
Cd104, 4819
Cd105, 4822
Cd106, 4825
Cd107, 4828
Cd108, 4831
Cd109, 4834
Cd110, 4837
Cd111, 4840
Cd111m, 4841
Cd112, 4843
Cd113, 4846
Cd113m, 4847
Cd114, 4849
Cd115, 4852
Cd115m, 4853
Cd116, 4855
Cd117, 4858
Cd117m, 4859
Cd118, 4861
Cd119, 4864
Cd119m, 4865
Cd120, 4867
Cd121, 4870
Cd121m, 4871
Cd122, 4873
Cd123, 4876
Cd123m, 4877
Cd124, 4879
In098m, 4881
In099, 4883
In100, 4886
In101, 4889
In102, 4892
In103, 4895
In103m, 4896
In104, 4898
In104m, 4899
In105, 4901
In105m, 4902
In106, 4904
In106m, 4905
In107, 4907
In107m, 4908
In108, 4910
In108m, 4911
In109, 4913
In109m, 4914
In110, 4916
In110m, 4917
In111, 4919
In111m, 4920
In112, 4922
In112m, 4923
In113, 4925
In113m, 4926
In114, 4928
In114m, 4929
In115, 4931
In115m, 4932
In116, 4934
In116m, 4935
In116n, 4936
In117, 4937
In117m, 4938
In118, 4940
In118m, 4941
In118n, 4942
In119, 4943
In119m, 4944
In120, 4946
In120m, 4947
In120n, 4948
In121, 4949
In121m, 4950
In122, 4952
In122m, 4953
In122n, 4954
In123, 4955
In123m, 4956
In124, 4958
In124m, 4959
In125, 4961
In125m, 4962
In126, 4964
In126m, 4965
In127, 4967
In127m, 4968
In127n, 4969
In129m, 4974
Sn100, 4989
Sn101, 4992
Sn102, 4995
Sn103, 4998
Sn104, 5001
Sn105, 5004
Sn106, 5007
Sn107, 5010
Sn108, 5013
Sn109, 5016
Sn110, 5019
Sn111, 5022
Sn112, 5025
Sn113, 5028
Sn113m, 5029
Sn114, 5031
Sn115, 5034
Sn116, 5037
Sn117, 5040
Sn117m, 5041
Sn118, 5043
Sn119, 5046
Sn119m, 5047
Sn120, 5049
Sn121, 5052
Sn121m, 5053
Sn122, 5055
Sn123, 5058
Sn123m, 5059
Sn124, 5061
Sn125, 5064
Sn125m, 5065
Sn126, 5067
Sn127, 5070
Sn127m, 5071
Sn128, 5073
Sn128m, 5074
Sn129, 5076
Sb105, 5077
Sn129m, 5077
Sn130, 5079
Sn130m, 5080
Sn131, 5082
Sb107, 5083
Sn131m, 5083
Sn132, 5085
Sb108, 5086
Sn133, 5088
Sb109, 5089
Sn134, 5091
Sb110, 5092
Sb111, 5095
Sb112, 5098
Sb113, 5101
Sb114, 5104
Sb115, 5107
Sb116, 5110
Sb116m, 5111
Sb117, 5113
Sb118, 5116
Sb118m, 5117
Sb119, 5119
Sb120, 5122
Sb120m, 5123
Sb121, 5125
Sb122, 5128
Sb122m, 5129
Sb123, 5131
Sb124, 5134
Sb124m, 5135
Sb124n, 5136
Sb125, 5137
Sb126, 5140
Sb126m, 5141
Sb126n, 5142
Sb127, 5143
Sb128, 5146
Sb128m, 5147
Sb129, 5149
Sb129m, 5150
Sb130, 5152
Sb130m, 5153
Sb131, 5155
Sb132, 5158
Sb132m, 5159
Sb133, 5161
Sb134m, 5165
Sb135, 5167
Te108, 5189
Te109, 5192
Te110, 5195
Te111, 5198
Te112, 5201
Te113, 5204
Te114, 5207
Te115, 5210
Te115m, 5211
Te116, 5213
Te117, 5216
Te118, 5219
Te119, 5222
Te119m, 5223
Te120, 5225
Te121, 5228
Te121m, 5229
Te122, 5231
Te123, 5234
Te123m, 5235
Te124, 5237
Te125, 5240
Te125m, 5241
Te126, 5243
Te127, 5246
Te127m, 5247
Te128, 5249
Te129, 5252
Te129m, 5253
Te130, 5255
Te131, 5258
Te131m, 5259
Te132, 5261
Te133, 5264
Te133m, 5265
Te134, 5267
Te135, 5270
Te136, 5273
Te137, 5276
I111, 5277
Te138, 5279
I112, 5280
I113, 5283
I114, 5286
I114m, 5287
I115, 5289
I116, 5292
I117, 5295
I118, 5298
I118m, 5299
I119, 5301
I120, 5304
I120m, 5305
I121, 5307
I122, 5310
I123, 5313
I124, 5316
I125, 5319
I126, 5322
I127, 5325
I128, 5328
I129, 5331
I130, 5334
I130m, 5335
I131, 5337
I132, 5340
I132m, 5341
I133, 5343
I133m, 5344
I134, 5346
I134m, 5347
I135, 5349
I136, 5352
I136m, 5353
I137, 5355
I138, 5358
I139, 5361
Xe112, 5389
Xe113, 5392
Xe114, 5395
Xe115, 5398
Xe116, 5401
Xe117, 5404
Xe118, 5407
Xe119, 5410
Xe120, 5413
Xe121, 5416
Xe122, 5419
Xe123, 5422
Xe124, 5425
Xe125, 5428
Xe125m, 5429
Xe126, 5431
Xe127, 5434
Xe127m, 5435
Xe128, 5437
Xe129, 5440
Xe129m, 5441
Xe130, 5443
Xe131, 5446
Xe131m, 5447
Xe132, 5449
Xe133, 5452
Xe133m, 5453
Xe134, 5455
Xe135, 5458
Xe135m, 5459
Xe136, 5461
Xe137, 5464
Xe138, 5467
Xe139, 5470
Cs115, 5471
Xe140, 5473
Cs116m, 5475
Xe141, 5476
Cs117, 5477
Cs117m, 5478
Xe142, 5479
Cs118, 5480
Cs118m, 5481
Cs119, 5483
Cs119m, 5484
Cs120, 5486
Cs120m, 5487
Cs121, 5489
Cs121m, 5490
Cs122, 5492
Cs122m, 5493
Cs123, 5495
Cs123m, 5496
Cs124, 5498
Cs124m, 5499
Cs125, 5501
Cs126, 5504
Cs127, 5507
Cs128, 5510
Cs129, 5513
Cs130, 5516
Cs130m, 5517
Cs131, 5519
Cs132, 5522
Cs133, 5525
Cs134, 5528
Cs134m, 5529
Cs135, 5531
Cs135m, 5532
Cs136, 5534
Cs136m, 5535
Cs137, 5537
Cs138, 5540
Cs138m, 5541
Cs139, 5543
Cs140, 5546
Cs141, 5549
Cs142, 5552
Cs143, 5555
Cs144m, 5559
Ba116, 5583
Ba117, 5586
Ba118, 5589
Ba119, 5592
Ba120, 5595
Ba121, 5598
Ba122, 5601
Ba123, 5604
Ba124, 5607
Ba125, 5610
Ba126, 5613
Ba127, 5616
Ba127m, 5617
Ba128, 5619
Ba129, 5622
Ba129m, 5623
Ba130, 5625
Ba131, 5628
Ba131m, 5629
Ba132, 5631
Ba133, 5634
Ba133m, 5635
Ba134, 5637
Ba135, 5640
Ba135m, 5641
Ba136, 5643
Ba137, 5646
Ba137m, 5647
Ba138, 5649
Ba139, 5652
Ba140, 5655
Ba141, 5658
Ba142, 5661
Ba143, 5664
Ba144, 5667
La119, 5668
Ba145, 5670
La120, 5671
Ba146, 5673
La121, 5674
La122, 5677
La123, 5680
La124, 5683
La124m, 5684
La125, 5686
La126, 5689
La126m, 5690
La127, 5692
La127m, 5693
La128, 5695
La128m, 5696
La129, 5698
La130, 5701
La131, 5704
La132, 5707
La132m, 5708
La133, 5710
La134, 5713
La135, 5716
La136, 5719
La137, 5722
La138, 5725
La139, 5728
La140, 5731
La141, 5734
La142, 5737
La143, 5740
La144, 5743
La145, 5746
La146, 5749
La146m, 5750
La147, 5752
La148, 5755
La149, 5758
Ce121, 5780
Ce122, 5783
Ce123, 5786
Ce124, 5789
Ce125, 5792
Ce126, 5795
Ce127, 5798
Ce127m, 5799
Ce128, 5801
Ce129, 5804
Ce130, 5807
Ce131, 5810
Ce131m, 5811
Ce132, 5813
Ce133, 5816
Ce133m, 5817
Ce134, 5819
Ce135, 5822
Ce135m, 5823
Ce136, 5825
Ce137, 5828
Ce137m, 5829
Ce138, 5831
Ce139, 5834
Ce139m, 5835
Ce140, 5837
Ce141, 5840
Ce142, 5843
Ce143, 5846
Ce144, 5849
Ce145, 5852
Ce146, 5855
Ce147, 5858
Ce148, 5861
Ce149, 5864
Ce150, 5867
Ce151, 5870
Ce152, 5873
Pr124, 5874
Pr125, 5877
Pr126, 5880
Pr127, 5883
Pr128, 5886
Pr129, 5889
Pr130, 5892
Pr131, 5895
Pr131m, 5896
Pr132, 5898
Pr133, 5901
Pr133m, 5902
Pr134, 5904
Pr134m, 5905
Pr135, 5907
Pr136, 5910
Pr137, 5913
Pr138, 5916
Pr138m, 5917
Pr139, 5919
Pr140, 5922
Pr141, 5925
Pr142, 5928
Pr142m, 5929
Pr143, 5931
Pr144, 5934
Pr144m, 5935
Pr145, 5937
Pr146, 5940
Pr147, 5943
Pr148, 5946
Pr148m, 5947
Pr149, 5949
Pr150, 5952
Pr151, 5955
Pr152, 5958
Pr153, 5961
Pr154, 5964
Pr155, 5967
Nd126, 5977
Nd127, 5980
Nd128, 5983
Nd129, 5986
Nd130, 5989
Nd131, 5992
Nd132, 5995
Nd133, 5998
Nd133m, 5999
Nd134, 6001
Nd135, 6004
Nd136, 6007
Nd137, 6010
Nd137m, 6011
Nd138, 6013
Nd139, 6016
Nd139m, 6017
Nd140, 6019
Nd141, 6022
Nd141m, 6023
Nd142, 6025
Nd143, 6028
Nd144, 6031
Nd145, 6034
Nd146, 6037
Nd147, 6040
Nd148, 6043
Nd149, 6046
Nd150, 6049
Nd151, 6052
Nd152, 6055
Nd153, 6058
Nd154, 6061
Nd155, 6064
Nd156, 6067
Nd157, 6070
Pm127, 6089
Pm128, 6092
Pm129, 6095
Pm130, 6098
Pm131, 6101
Pm132, 6104
Pm133, 6107
Pm133m, 6108
Pm134, 6110
Pm134m, 6111
Pm135, 6113
Pm135m, 6114
Pm136, 6116
Pm136m, 6117
Pm137, 6119
Pm138, 6122
Pm138m, 6123
Pm139, 6125
Pm140, 6128
Pm140m, 6129
Pm141, 6131
Pm142, 6134
Pm143, 6137
Pm144, 6140
Pm145, 6143
Pm146, 6146
Pm147, 6149
Pm148, 6152
Pm148m, 6153
Pm149, 6155
Pm150, 6158
Pm151, 6161
Pm152, 6164
Pm152m, 6165
Pm152n, 6166
Pm153, 6167
Pm154, 6170
Pm154m, 6171
Pm155, 6173
Pm156, 6176
Pm156m, 6177
Pm157, 6179
Pm158, 6182
Sm130, 6183
Pm159, 6185
Sm131, 6186
Pm160, 6188
Sm132, 6189
Sm133, 6192
Sm133m, 6193
Sm134, 6195
Sm135, 6198
Sm136, 6201
Sm137, 6204
Sm138, 6207
Sm139, 6210
Sm139m, 6211
Sm140, 6213
Sm141, 6216
Sm141m, 6217
Sm142, 6219
Sm143, 6222
Sm143m, 6223
Sm144, 6225
Sm145, 6228
Sm146, 6231
Sm147, 6234
Sm148, 6237
Sm149, 6240
Sm150, 6243
Sm151, 6246
Sm152, 6249
Sm153, 6252
Sm154, 6255
Sm155, 6258
Sm156, 6261
Sm157, 6264
Sm158, 6267
Sm159, 6270
Sm160, 6273
Sm161, 6276
Eu135, 6277
Sm162, 6279
Eu136, 6280
Eu136m, 6281
Sm163, 6282
Eu137, 6283
Eu138, 6286
Eu139, 6289
Eu140, 6292
Eu141, 6295
Eu141m, 6296
Eu142, 6298
Eu142m, 6299
Eu143, 6301
Eu144, 6304
Eu145, 6307
Eu146, 6310
Eu147, 6313
Eu148, 6316
Eu149, 6319
Eu150, 6322
Eu150m, 6323
Eu151, 6325
Eu152, 6328
Eu152m, 6329
Eu152n, 6330
Eu153, 6331
Eu154, 6334
Eu154m, 6335
Eu155, 6337
Eu156, 6340
Eu157, 6343
Eu158, 6346
Eu159, 6349
Eu160, 6352
Eu161, 6355
Eu162, 6358
Eu163, 6361
Eu164, 6364
Eu165, 6367
Eu166, 6370
Gd135, 6374
Gd136, 6377
Gd137, 6380
Gd138, 6383
Gd139, 6386
Gd139m, 6387
Gd140, 6389
Gd141, 6392
Gd141m, 6393
Gd142, 6395
Gd143, 6398
Gd143m, 6399
Gd144, 6401
Gd145, 6404
Gd145m, 6405
Gd146, 6407
Gd147, 6410
Gd148, 6413
Gd149, 6416
Gd150, 6419
Gd151, 6422
Gd152, 6425
Gd153, 6428
Gd154, 6431
Gd155, 6434
Gd156, 6437
Gd157, 6440
Gd158, 6443
Gd159, 6446
Gd160, 6449
Gd161, 6452
Gd162, 6455
Gd163, 6458
Gd164, 6461
Gd165, 6464
Tb139, 6465
Gd166, 6467
Tb140, 6468
Gd167, 6470
Tb141, 6471
Tb141m, 6472
Gd169, 6476
Tb143, 6477
Tb143m, 6478
Tb144, 6480
Tb144m, 6481
Tb145, 6483
Tb146, 6486
Tb146m, 6487
Tb147, 6489
Tb147m, 6490
Tb148, 6492
Tb148m, 6493
Tb149, 6495
Tb149m, 6496
Tb150, 6498
Tb150m, 6499
Tb151, 6501
Tb151m, 6502
Tb152, 6504
Tb152m, 6505
Tb153, 6507
Tb154, 6510
Tb154m, 6511
Tb154n, 6512
Tb155, 6513
Tb156, 6516
Tb156m, 6517
Tb156n, 6518
Tb157, 6519
Tb158, 6522
Tb158m, 6523
