82-Pb-206(n,elastic) ENDF/B-VII.1
198348.0,11.6453
198373.0,13.9542
198396.0,17.1263
198421.0,22.0286
198448.0,28.0141
198466.0,30.2002
198471.0,30.3318
198485.0,29.3198
198505.0,25.2892
198535.0,18.4636
198555.0,15.0218
198575.0,12.564
198599.0,10.6275
198626.0,9.14635
198660.0,7.98789
198700.0,7.15204
198768.0,6.40035
198876.0,5.85976
199093.0,5.47054
199790.0,5.1322
200554.0,4.91928
200630.0,5.03044
200646.0,5.19895
200656.0,5.4901
200662.0,5.92529
200667.0,6.59552
200671.0,7.62992
200675.0,8.96112
200678.0,11.127
200686.0,16.7268
200689.0,18.318
200691.0,18.7436
200694.0,18.3077
200698.0,16.3358
200705.0,11.0112
200708.0,9.25791
200712.0,8.01601
200716.0,7.02629
200720.0,6.34727
200729.0,5.77705
200743.0,5.3731
200768.0,5.12814
200862.0,4.92021
203032.0,4.20108
203173.0,4.19204
203468.0,4.30301
203633.0,4.57139
203750.0,5.02415
203839.0,5.70117
203898.0,6.48395
203949.0,7.57515
203993.0,9.02911
204030.0,10.8351
204064.0,13.2415
204097.0,16.396
204144.0,22.5516
204182.0,27.3083
204201.0,28.6136
204211.0,28.8024
204236.0,27.7571
204271.0,23.6566
204318.0,17.4303
204354.0,13.8265
204390.0,11.1786
204427.0,9.26697
204471.0,7.68729
204522.0,6.45768
204571.0,5.66063
204630.0,4.9908
204712.0,4.3684
204820.0,3.81778
204983.0,3.28923
205282.0,2.66127
206396.0,0.881897
206613.0,0.57691
206722.0,0.449971
206825.0,0.352493
206890.0,0.309575
206956.0,0.284949
206999.0,0.278708
207064.0,0.291218
207119.0,0.323225
207162.0,0.364556
207216.0,0.43935
207271.0,0.541437
207341.0,0.721185
207406.0,0.942285
207480.0,1.26027
207561.0,1.70786
207659.0,2.38469
207765.0,3.29111
207926.0,4.9731
208303.0,9.29652
208498.0,11.0168
208716.0,12.2011
209009.0,12.7783
209085.0,12.8055
209683.0,12.1432
211095.0,10.0266
212671.0,8.58702
213635.0,7.99378
213744.0,8.19153
213769.0,8.53275
213783.0,9.03242
213791.0,9.6511
213800.0,10.8673
213805.0,12.3754
213810.0,14.4903
213816.0,17.826
213824.0,24.3215
213829.0,26.0748
213830.0,26.1896
213834.0,25.4215
213839.0,22.5451
213848.0,16.4367
213853.0,13.7467
213858.0,11.867
213865.0,10.5016
213874.0,9.60986
213885.0,8.98291
213906.0,8.44532
213951.0,8.06274
214150.0,7.72456
216768.0,6.01829
217210.0,5.63321
217252.0,5.72572
217268.0,6.0192
217275.0,6.51558
217279.0,7.16565
217283.0,8.25325
217286.0,9.69058
217290.0,12.102
217296.0,16.123
217299.0,17.7557
217301.0,18.0432
217304.0,17.5701
217307.0,15.7971
217315.0,10.4865
217319.0,8.66266
217322.0,7.6708
217325.0,7.01757
217331.0,6.38502
217340.0,6.00489
217358.0,5.70254
217415.0,5.45251
217599.0,5.11994
217624.0,5.24365
217635.0,5.53219
217642.0,5.98918
217648.0,6.71751
217653.0,7.81218
217658.0,9.69419
217667.0,13.0635
217671.0,14.0521
217673.0,14.1371
217676.0,13.8924
217682.0,12.4112
217691.0,9.54943
217698.0,8.10928
217705.0,7.25657
217714.0,6.66188
217725.0,6.2134
217746.0,5.78674
217791.0,5.41772
217932.0,4.99079
218114.0,4.52193
218132.0,4.4417
218139.0,4.516
218143.0,4.753
218146.0,5.20193
218150.0,6.14092
218158.0,8.33015
218161.0,8.86194
218162.0,8.8936
218165.0,8.68003
218172.0,7.28149
218176.0,6.33148
218180.0,5.71093
218186.0,5.3136
218197.0,4.98055
218213.0,4.8085
218292.0,4.50165
218881.0,3.18217
219216.0,2.22754
219656.0,0.776735
219747.0,0.51864
219804.0,0.390591
219846.0,0.316399
219881.0,0.272633
219906.0,0.25327
219937.0,0.243092
219964.0,0.251897
219990.0,0.27497
220015.0,0.311625
220043.0,0.373441
220075.0,0.468884
220110.0,0.613513
220148.0,0.821503
220191.0,1.11084
220240.0,1.53466
220296.0,2.13379
220374.0,3.14388
220500.0,5.13163
220697.0,8.28131
220852.0,10.1455
221021.0,11.372
221240.0,12.0133
221380.0,12.1037
222225.0,11.184
223562.0,9.86485
225498.0,8.90283
228652.0,8.1589
228876.0,8.28601
228941.0,8.7024
228962.0,9.15075
228979.0,9.98802
228990.0,11.0649
228999.0,12.6284
229005.0,14.5539
229012.0,17.6725
229026.0,25.6616
229030.0,27.4482
229034.0,27.8891
229037.0,27.4893
229043.0,24.975
229055.0,17.7893
229062.0,14.9959
229069.0,13.1041
229077.0,11.5296
229090.0,10.249
229104.0,9.57223
229125.0,9.00853
229170.0,8.52564
229293.0,8.20905
229848.0,8.03737
230145.0,8.19875
230229.0,8.59251
230271.0,9.24208
230294.0,10.1271
230309.0,11.2701
230319.0,12.577
230326.0,14.0859
230334.0,16.3489
230341.0,19.7746
230348.0,24.2498
230362.0,34.9586
230368.0,37.9216
230370.0,38.2766
230376.0,36.8198
230384.0,31.3015
230395.0,22.5435
230402.0,18.3939
230410.0,15.4597
230417.0,13.5173
230427.0,11.8658
230442.0,10.4585
230462.0,9.49569
230494.0,8.7873
230555.0,8.29722
230731.0,7.97082
233195.0,7.58706
234414.0,7.50581
234993.0,7.65236
235156.0,7.9688
235248.0,8.53177
235302.0,9.3357
235336.0,10.3201
235363.0,11.6929
235387.0,13.7137
235404.0,15.9418
235423.0,19.59
235455.0,27.1333
235469.0,28.7247
235471.0,28.7472
235483.0,27.8294
235503.0,23.5448
235525.0,18.4558
235544.0,15.2683
235560.0,13.4194
235580.0,11.8566
235600.0,10.7647
235641.0,9.48279
235681.0,8.80069
235765.0,8.12899
235925.0,7.68548
236445.0,7.38156
240964.0,6.95963
241253.0,7.10072
241322.0,7.49027
241345.0,7.9045
241359.0,8.44042
241374.0,9.49249
241384.0,10.8286
241392.0,12.4826
241399.0,14.7579
241407.0,18.8977
241416.0,23.2862
241420.0,24.9471
241424.0,25.4268
241428.0,24.9734
241434.0,22.8367
241448.0,15.962
241456.0,13.3351
241463.0,11.5753
241473.0,10.1181
241485.0,9.07967
241505.0,8.23253
241531.0,7.72204
241587.0,7.30102
241757.0,7.019
244764.0,6.66586
250280.0,6.06694
250578.0,6.17468
250671.0,6.3992
250727.0,6.78675
250765.0,7.42245
250785.0,8.069
250801.0,8.97731
250814.0,10.1661
250826.0,11.8232
250836.0,14.1229
250845.0,17.2716
250853.0,21.1713
250870.0,31.8
250877.0,34.5371
250881.0,34.8265
250886.0,33.868
250895.0,29.7463
250909.0,20.7493
250918.0,16.8727
250927.0,13.9141
250935.0,12.0795
250945.0,10.5602
250958.0,9.24658
250974.0,8.24553
251000.0,7.36485
251042.0,6.70921
251099.0,6.32607
251235.0,6.01411
251922.0,5.6851
253636.0,5.01517
254601.0,4.34877
255244.0,3.63129
255673.0,2.93333
255994.0,2.24097
256316.0,1.38702
256566.0,0.688294
256658.0,0.468288
256716.0,0.36034
256758.0,0.299084
256794.0,0.264229
256832.0,0.246142
256844.0,0.245184
256876.0,0.256426
256908.0,0.286439
256937.0,0.331897
256969.0,0.406951
257005.0,0.522205
257044.0,0.69121
257087.0,0.929919
257137.0,1.28402
257194.0,1.79012
257265.0,2.55792
257380.0,4.06382
257594.0,7.00958
257737.0,8.52968
257909.0,9.67574
258137.0,10.3155
258316.0,10.412
260352.0,8.72234
262281.0,7.95501
262455.0,7.93318
262676.0,8.06313
262753.0,8.43043
262793.0,9.10432
262814.0,9.90818
262827.0,10.8926
262840.0,12.4274
262848.0,14.0582
262858.0,16.8253
262879.0,24.94
262885.0,26.0852
262886.0,26.1229
262891.0,25.7724
262898.0,23.7086
262916.0,16.9792
262926.0,14.1834
262936.0,12.3527
262950.0,10.8651
262967.0,9.82249
262994.0,8.98547
263026.0,8.51489
263118.0,8.0437
263448.0,7.73779
265141.0,7.42831
265418.0,7.53627
265481.0,7.7098
265526.0,8.06967
265551.0,8.55656
265566.0,9.15683
265581.0,10.3139
265591.0,11.7517
265600.0,13.8428
265608.0,16.5807
265623.0,22.971
265630.0,24.2011
265630.0,24.2194
265636.0,23.3497
265645.0,20.1981
265656.0,15.1466
265664.0,12.8434
265672.0,11.2979
265682.0,10.0138
265697.0,8.97049
265718.0,8.29709
265744.0,7.8886
265801.0,7.5538
266058.0,7.3013
267758.0,7.08751
268140.0,7.23223
268261.0,7.56159
268328.0,8.09347
268367.0,8.79914
268401.0,9.95524
268420.0,11.1641
268439.0,12.9298
268455.0,15.2545
268473.0,18.95
268498.0,24.6625
268511.0,26.0133
268513.0,26.0375
268526.0,24.9534
268565.0,16.7993
268582.0,14.1519
268602.0,12.0895
268622.0,10.7551
268648.0,9.63641
268675.0,8.94232
268728.0,8.16834
268829.0,7.55042
269051.0,7.11084
269522.0,6.56582
269615.0,6.22066
269666.0,5.77114
269696.0,5.23294
269713.0,4.67774
269726.0,3.9635
269736.0,3.20159
269751.0,1.7095
269754.0,1.4863
269756.0,1.40624
269757.0,1.40425
269759.0,1.4418
269761.0,1.58996
269763.0,1.83975
269765.0,2.20359
269767.0,2.76186
269771.0,3.79766
269780.0,7.30786
269786.0,8.71444
269790.0,9.40193
269795.0,9.87018
269802.0,9.98727
269851.0,8.87349
269903.0,8.53677
269905.0,8.53598
269943.0,8.71696
269969.0,9.20507
269989.0,10.0291
270003.0,11.0542
270013.0,12.2965
270023.0,14.2082
270033.0,17.2883
270051.0,23.7149
270059.0,25.1986
270061.0,25.248
270069.0,24.1945
270081.0,19.7724
270093.0,15.7154
270103.0,13.1958
270115.0,11.3682
270128.0,10.1086
270148.0,9.06356
270175.0,8.36617
270209.0,7.92384
270305.0,7.47236
270620.0,7.15664
273150.0,6.7867
274437.0,6.55469
274530.0,6.50023
274575.0,6.6611
274591.0,7.06147
274601.0,7.74761
274609.0,8.80192
274616.0,10.4528
274628.0,13.5805
274633.0,14.3377
274635.0,14.4311
274640.0,14.1065
274660.0,10.4409
274668.0,9.43024
274680.0,8.54376
274696.0,7.94048
274714.0,7.59453
274752.0,7.24341
274887.0,6.91793
275651.0,6.73504
276192.0,6.89973
276330.0,7.19951
276423.0,7.80651
276466.0,8.46191
276502.0,9.4833
276523.0,10.5076
276545.0,12.0829
276567.0,14.5274
276590.0,18.4055
276614.0,22.8309
276630.0,24.2079
276631.0,24.2235
276644.0,23.5212
276665.0,20.0452
276692.0,15.3451
276712.0,12.863
276733.0,11.1938
276761.0,9.73267
276797.0,8.67882
276840.0,7.98539
276912.0,7.41276
277045.0,7.00067
277414.0,6.72949
277588.0,6.70898
277969.0,6.89161
278090.0,7.19938
278180.0,7.83703
278230.0,8.67157
278261.0,9.64688
278286.0,10.9528
278308.0,12.8121
278327.0,15.3336
278344.0,18.8189
278362.0,24.043
278383.0,31.055
278393.0,33.34
278401.0,33.9939
278411.0,33.1081
278425.0,29.4807
278451.0,21.0853
278468.0,16.9253
278485.0,14.148
278505.0,12.0109
278529.0,10.3584
278560.0,9.11039
278598.0,8.25868
278640.0,7.70493
278731.0,7.12932
278921.0,6.70994
279644.0,6.35806
280092.0,6.24986
280273.0,6.38102
280348.0,6.70965
280394.0,7.20711
280431.0,8.04109
280462.0,9.28261
280494.0,11.2579
280539.0,14.6732
280562.0,15.3683
280584.0,14.9478
280657.0,11.327
280695.0,10.0613
280740.0,9.09419
280816.0,8.1997
280936.0,7.53622
281160.0,7.05666
281772.0,6.69065
282330.0,6.60712
282717.0,6.75978
282843.0,7.06185
282903.0,7.40885
282963.0,8.13728
283001.0,9.05151
283030.0,10.2791
283055.0,12.0623
283077.0,14.485
283101.0,18.4054
283130.0,23.4606
283144.0,24.5802
283147.0,24.6265
283163.0,23.6564
283212.0,15.8391
283235.0,13.1219
283262.0,11.1638
283292.0,9.78421
283337.0,8.6154
283397.0,7.82309
283487.0,7.2669
283663.0,6.84748
284197.0,6.53781
288597.0,6.17427
293079.0,5.91552
293476.0,6.02957
293608.0,6.32295
293677.0,6.8069
293718.0,7.46985
293745.0,8.29616
293766.0,9.31944
293786.0,10.9054
293804.0,13.0588
293821.0,16.1724
293850.0,22.0105
293863.0,23.2159
293864.0,23.2442
293874.0,22.7796
293887.0,20.8248
293918.0,15.0166
293937.0,12.4486
293955.0,10.8668
293975.0,9.58664
294003.0,8.51305
294037.0,7.72064
294092.0,7.04328
294191.0,6.51017
294390.0,6.14715
295116.0,5.84907
296681.0,5.42788
297116.0,5.06137
297321.0,4.63805
297421.0,4.23818
297496.0,3.73324
297546.0,3.18825
297583.0,2.58304
297612.0,1.94128
297639.0,1.20458
297657.0,0.656859
297665.0,0.477536
297670.0,0.382953
297673.0,0.339275
297677.0,0.31537
297679.0,0.312111
297682.0,0.322421
297684.0,0.349449
297687.0,0.395299
297690.0,0.482018
297693.0,0.601533
297697.0,0.782812
297701.0,1.04158
297705.0,1.39719
297710.0,1.97489
297718.0,2.94472
297740.0,6.12232
297753.0,7.5306
297765.0,8.30917
297779.0,8.78292
297793.0,8.91969
297841.0,8.50294
297927.0,7.62233
298053.0,6.90924
298210.0,6.46812
298219.0,6.46625
298256.0,6.59532
298279.0,6.98647
298295.0,7.65205
298307.0,8.62825
298319.0,10.2897
298339.0,13.8225
298349.0,14.4857
298354.0,14.3815
298368.0,13.088
298387.0,10.8595
298402.0,9.63253
298425.0,8.56503
298449.0,7.97501
298503.0,7.30541
298588.0,6.87882
298837.0,6.45994
299644.0,6.10115
303513.0,5.6808
305787.0,5.39338
306128.0,5.23328
306183.0,5.30751
306219.0,5.61422
306238.0,6.04649
306251.0,6.67252
306263.0,7.57169
306275.0,8.9747
306299.0,12.602
306310.0,13.3103
306311.0,13.3247
306318.0,13.1885
306334.0,11.7567
306355.0,9.77497
306377.0,8.44914
306404.0,7.52223
306432.0,7.00528
306469.0,6.60751
306560.0,6.15612
306777.0,5.82867
307657.0,5.57511
311674.0,5.29716
311844.0,5.35981
311856.0,5.52014
311860.0,5.79296
311865.0,6.36483
311876.0,8.38967
311880.0,8.62192
311884.0,8.31334
311894.0,6.29781
311898.0,5.7487
311902.0,5.45415
311911.0,5.27601
311930.0,5.25822
312092.0,5.26532
312442.0,5.26252
313190.0,5.36057
313302.0,5.57435
313335.0,5.87271
313350.0,6.23758
313361.0,6.85712
313369.0,7.62667
313375.0,8.66905
313380.0,10.2779
313393.0,15.1339
313399.0,16.2276
313400.0,16.297
313405.0,15.7292
313410.0,14.0434
313420.0,10.0557
313425.0,8.60962
313431.0,7.518
313439.0,6.73016
313447.0,6.23179
313465.0,5.79274
313498.0,5.55637
313568.0,5.47874
313766.0,5.66929
313909.0,6.07668
313981.0,6.48192
314053.0,7.19874
314107.0,8.15417
314152.0,9.50091
314187.0,11.2446
314219.0,13.5984
314244.0,16.3117
314273.0,20.609
314313.0,27.414
314330.0,29.3311
314344.0,29.8005
314362.0,28.835
314390.0,24.6266
314430.0,18.1301
314458.0,14.6434
314488.0,12.1409
314520.0,10.3452
314555.0,8.98146
314609.0,7.7253
314663.0,6.98047
314753.0,6.28107
314896.0,5.75249
315166.0,5.37177
315866.0,5.10167
317879.0,4.91932
318588.0,5.02988
318818.0,5.28389
318950.0,5.72086
319033.0,6.37144
319082.0,7.12942
319123.0,8.21935
319156.0,9.62871
319183.0,11.436
319211.0,14.0282
319257.0,19.4696
319276.0,20.7587
319283.0,20.8482
319300.0,20.2248
319323.0,17.8808
319362.0,13.1964
319389.0,10.8972
319412.0,9.46183
319445.0,8.07536
319486.0,7.01595
319544.0,6.1847
319626.0,5.58703
319758.0,5.1654
320038.0,4.85895
321052.0,4.61255
324233.0,4.23653
324432.0,4.33345
324498.0,4.59068
324526.0,4.8961
324547.0,5.36445
324561.0,5.93354
324571.0,6.60775
324580.0,7.60888
324589.0,8.86052
324598.0,10.8809
324611.0,14.9376
324620.0,17.7434
324626.0,18.5623
324628.0,18.6855
324634.0,18.2822
324642.0,16.5096
324657.0,11.9195
324667.0,9.78976
324677.0,8.20911
324689.0,7.0451
324703.0,6.23313
324724.0,5.53954
324744.0,5.15022
324786.0,4.74816
324852.0,4.4742
325062.0,4.19785
325452.0,3.87433
325486.0,3.95889
325505.0,4.19213
325517.0,4.58656
325526.0,5.16217
325534.0,5.9528
325543.0,7.33105
325558.0,10.1852
325564.0,10.9573
325569.0,11.1317
325577.0,10.7516
325602.0,7.84869
325614.0,6.8918
325632.0,6.04336
325651.0,5.56517
325675.0,5.19365
325717.0,4.86025
325820.0,4.53184
326075.0,4.29305
327337.0,3.98552
327448.0,4.02682
327500.0,4.14902
327529.0,4.351
327551.0,4.71938
327565.0,5.19483
327576.0,5.88644
327584.0,6.75613
327592.0,7.95453
327599.0,9.73267
327608.0,12.7792
327619.0,16.4282
327625.0,17.4577
327627.0,17.5232
327630.0,17.3981
327637.0,16.0031
327654.0,10.7673
327662.0,8.79521
327671.0,7.49272
327682.0,6.46351
327694.0,5.83271
327710.0,5.26845
327730.0,4.88715
327776.0,4.4801
327843.0,4.24891
328054.0,4.03484
328371.0,3.93908
328436.0,4.02355
328446.0,4.14066
328452.0,4.35627
328456.0,4.69414
328460.0,5.33899
328464.0,6.35732
328468.0,8.07363
328475.0,10.7359
328479.0,11.6096
328480.0,11.7123
328484.0,11.3511
328487.0,10.1038
328495.0,6.82933
328499.0,5.72338
328503.0,5.06184
328507.0,4.55807
328514.0,4.24731
328520.0,4.12329
328545.0,3.98141
328764.0,3.86253
335715.0,2.69301
335843.0,2.68869
336189.0,2.76676
336343.0,2.94272
336417.0,3.13532
336484.0,3.46676
336532.0,3.90006
336572.0,4.52426
336600.0,5.23177
336624.0,6.15006
336644.0,7.26636
336664.0,8.84361
336684.0,11.0372
336721.0,16.2191
336737.0,17.5317
336743.0,17.6454
336755.0,17.0827
336773.0,14.8799
336804.0,10.3627
336823.0,8.19279
336843.0,6.64347
336862.0,5.56913
336884.0,4.75284
336908.0,4.13515
336940.0,3.59679
336980.0,3.18189
337028.0,2.88266
337099.0,2.63314
337227.0,2.41149
337496.0,2.22057
338533.0,1.89907
339268.0,1.73559
339361.0,1.76683
339402.0,1.84211
339428.0,1.9793
339443.0,2.16684
339452.0,2.38283
339459.0,2.672
339464.0,3.03141
339468.0,3.48897
339473.0,4.19031
339476.0,5.09904
339480.0,6.36413
339485.0,8.4867
339493.0,12.7901
339497.0,13.9843
339500.0,14.3444
339504.0,13.888
339508.0,12.473
339518.0,7.10193
339522.0,5.57681
339526.0,4.53859
339529.0,3.75888
339534.0,3.16465
339539.0,2.70338
339545.0,2.39386
339553.0,2.15823
339565.0,1.95814
339581.0,1.82143
339609.0,1.71518
339698.0,1.61277
340082.0,1.49983
340134.0,1.49575
340225.0,1.53598
340256.0,1.61584
340273.0,1.72749
340286.0,1.89942
340294.0,2.10795
340300.0,2.38056
340305.0,2.773
340310.0,3.27727
340313.0,3.94322
340317.0,4.84379
340321.0,6.20408
340325.0,8.29677
340334.0,12.5974
340338.0,13.9084
340340.0,14.1111
340344.0,13.7173
340348.0,12.3696
340358.0,7.00885
340362.0,5.51208
340366.0,4.48865
340370.0,3.71461
340374.0,3.11797
340379.0,2.64731
340386.0,2.30313
340395.0,2.029
340407.0,1.83691
340426.0,1.67389
340460.0,1.54997
340536.0,1.45726
340772.0,1.38074
340946.0,1.36661
341191.0,1.41019
341331.0,1.5089
341436.0,1.67002
341506.0,1.86326
341558.0,2.09323
341610.0,2.45187
341654.0,2.92159
341689.0,3.48884
341719.0,4.19791
341746.0,5.09696
341773.0,6.37284
341798.0,8.09359
341824.0,10.3937
341867.0,14.8561
341887.0,15.9562
341894.0,16.0264
341911.0,15.4582
341935.0,13.2385
341976.0,8.90983
342000.0,6.8854
342025.0,5.4153
342050.0,4.34295
342077.0,3.53313
342108.0,2.86639
342143.0,2.36356
342178.0,2.01359
342222.0,1.709
342274.0,1.46178
342344.0,1.24672
342432.0,1.07614
342554.0,0.92854
342729.0,0.800096
342973.0,0.687549
343288.0,0.593115
343527.0,0.552526
343583.0,0.549825
343699.0,0.562864
343768.0,0.593846
343820.0,0.641299
343871.0,0.729507
343904.0,0.823763
343928.0,0.928663
343952.0,1.08158
343974.0,1.28172
343994.0,1.55426
344011.0,1.89268
344026.0,2.31449
344039.0,2.84253
344051.0,3.51631
344063.0,4.45487
344074.0,5.68702
344086.0,7.41665
344102.0,10.3516
344115.0,13.113
344124.0,14.3085
344132.0,14.7
344140.0,14.2683
344152.0,12.473
344176.0,8.09795
344188.0,6.4021
344199.0,5.1723
344212.0,4.14102
344225.0,3.38312
344240.0,2.76331
344258.0,2.24597
344274.0,1.91648
344296.0,1.60197
344323.0,1.33404
344354.0,1.12685
344389.0,0.973156
344436.0,0.835423
344492.0,0.732875
344544.0,0.67127
344647.0,0.599949
344776.0,0.566175
344811.0,0.56488
344923.0,0.585488
344996.0,0.628775
345054.0,0.693262
345102.0,0.784252
345138.0,0.889565
345173.0,1.04728
345199.0,1.22541
345222.0,1.45584
345242.0,1.74774
345259.0,2.09315
345276.0,2.58589
345290.0,3.14501
345303.0,3.93268
345315.0,4.88342
345325.0,6.08685
345335.0,7.56935
345345.0,9.71189
345356.0,12.7403
345377.0,19.3623
345387.0,21.2271
345392.0,21.4692
345399.0,20.8269
345408.0,18.7897
345431.0,11.6132
345443.0,8.94748
345453.0,7.16779
345463.0,5.83588
345473.0,4.78972
345486.0,3.88049
345499.0,3.20177
345514.0,2.62633
345532.0,2.15804
345553.0,1.79001
345578.0,1.48135
345609.0,1.24431
345640.0,1.08388
345682.0,0.944596
345730.0,0.843851
345784.0,0.776701
345867.0,0.719272
345977.0,0.695091
346032.0,0.69055
346251.0,0.724783
346526.0,0.826154
346856.0,1.00693
347246.0,1.29784
347679.0,1.72475
348174.0,2.34964
348723.0,3.21867
349492.0,4.71957
350151.0,6.2751
350426.0,7.20103
350577.0,8.14936
350659.0,9.15577
350719.0,10.4725
350767.0,12.2214
350802.0,14.2245
350852.0,18.1988
350893.0,21.3045
350914.0,21.8841
350936.0,21.3801
350974.0,18.5796
351026.0,14.554
351060.0,12.6863
351104.0,11.1381
351148.0,10.1873
351222.0,9.27557
351345.0,8.62375
351677.0,8.11051
352140.0,7.46802
352471.0,6.62218
352829.0,5.37054
353545.0,2.37594
353757.0,1.63131
353902.0,1.2115
354022.0,0.926678
354141.0,0.705641
354247.0,0.560358
354340.0,0.472071
354419.0,0.423185
354505.0,0.398783
354538.0,0.395671
354631.0,0.409716
354711.0,0.444191
354817.0,0.518467
354949.0,0.651931
355108.0,0.862531
355346.0,1.25508
355797.0,2.14263
356486.0,3.66153
356658.0,4.14883
356734.0,4.52858
356771.0,4.93195
356791.0,5.40579
356804.0,6.00645
356814.0,6.80635
356823.0,7.94875
356829.0,9.30075
356835.0,11.3417
356843.0,14.9375
356852.0,19.2788
356857.0,20.7597
356861.0,21.074
356865.0,20.4916
356872.0,17.9836
356884.0,12.6591
356891.0,10.1949
356897.0,8.75453
356905.0,7.52824
356915.0,6.65171
356929.0,6.02255
356952.0,5.57096
356990.0,5.36179
357003.0,5.34915
357112.0,5.59435
357248.0,6.29582
357368.0,7.30202
357454.0,8.41775
357539.0,10.1068
357620.0,12.508
357775.0,18.8199
357832.0,19.9619
357844.0,19.9899
357885.0,19.51
357967.0,16.7883
358062.0,13.3751
358149.0,11.1409
358218.0,9.97083
358320.0,8.83642
358457.0,7.99276
358663.0,7.40258
359016.0,7.0867
359290.0,7.04933
361023.0,7.2812
361771.0,7.10892
361848.0,7.30256
361878.0,7.80641
361894.0,8.4492
361908.0,9.50296
361927.0,11.6873
361945.0,13.6168
361954.0,13.9911
361968.0,13.5905
362000.0,11.2668
362028.0,9.95676
362069.0,9.04663
362129.0,8.46639
362235.0,8.1193
362292.0,8.08064
362382.0,8.25988
362431.0,8.67626
362468.0,9.4522
362493.0,10.5186
362514.0,12.1475
362532.0,14.3032
362567.0,20.3562
362581.0,21.4466
362582.0,21.4522
362597.0,20.5936
362638.0,14.8116
362656.0,13.005
362680.0,11.4168
362711.0,10.2782
362749.0,9.52885
362821.0,8.91015
362843.0,8.87283
362876.0,9.08568
362895.0,9.61416
362906.0,10.4306
362914.0,11.5999
362922.0,13.4489
362939.0,18.9416
362946.0,19.7797
362951.0,19.3052
362961.0,16.682
362972.0,13.3791
362981.0,11.5717
362990.0,10.5044
363004.0,9.64292
363022.0,9.08294
363049.0,8.68998
363142.0,8.25875
363579.0,7.90101
363875.0,7.81804
363978.0,7.9843
364005.0,8.36233
364018.0,8.86346
364027.0,9.53252
364035.0,10.7657
364043.0,12.628
364058.0,17.8533
364065.0,19.046
364066.0,19.078
364072.0,18.5461
364082.0,15.64
364091.0,12.9775
364100.0,11.2994
364111.0,10.098
364124.0,9.34502
364141.0,8.83481
364170.0,8.43719
364266.0,8.06029
364884.0,7.79864
370084.0,7.03949
370227.0,7.15694
370275.0,7.47353
370298.0,7.93017
370316.0,8.71098
370327.0,9.73822
370337.0,11.2945
370348.0,13.9275
370361.0,17.5013
370369.0,18.705
370371.0,18.7828
370378.0,18.2977
370389.0,15.6785
370402.0,12.5514
370414.0,10.6976
370425.0,9.57889
370443.0,8.64778
370472.0,7.93014
370504.0,7.56949
370610.0,7.15863
370973.0,6.6575
370996.0,6.74177
371011.0,7.04061
371021.0,7.57967
371028.0,8.3527
371039.0,10.0772
371051.0,12.0722
371059.0,12.6237
371060.0,12.6258
371069.0,12.1241
371086.0,10.1774
371101.0,9.09457
371117.0,8.49821
371147.0,7.91761
371217.0,7.44723
371433.0,7.10716
373539.0,6.47003
375711.0,5.95954
376095.0,6.11592
376249.0,6.4186
376364.0,6.98124
376441.0,7.78286
376499.0,8.91516
376537.0,10.1753
376574.0,12.039
376604.0,14.3491
376635.0,17.6346
376681.0,23.6812
376705.0,25.5961
376714.0,25.7932
376733.0,25.087
376760.0,22.1401
376806.0,16.0917
376837.0,13.1046
376864.0,11.2398
376893.0,9.81557
376932.0,8.49609
376987.0,7.39804
377063.0,6.53622
377164.0,5.9327
377331.0,5.43782
377721.0,4.91617
379279.0,3.5315
380169.0,2.5208
381304.0,1.04335
381594.0,0.730362
381772.0,0.581594
381905.0,0.500659
382039.0,0.45172
382139.0,0.439071
382261.0,0.455701
382350.0,0.491637
382462.0,0.567469
382573.0,0.679229
382706.0,0.864899
382844.0,1.11948
382996.0,1.48235
383152.0,1.96504
383285.0,2.50742
383396.0,3.11391
383485.0,3.78091
383563.0,4.60903
383619.0,5.45213
383664.0,6.3713
383708.0,7.63038
383747.0,9.08966
383786.0,11.1384
383825.0,13.9388
383908.0,21.5112
383942.0,23.5958
383958.0,23.8525
383984.0,23.2404
384023.0,20.4828
384086.0,15.2468
384133.0,12.2563
384178.0,10.34
384230.0,8.81494
384292.0,7.70777
384380.0,6.82112
384486.0,6.29677
384663.0,5.9714
384731.0,5.94376
384829.0,6.03902
384882.0,6.28566
384918.0,6.68159
384946.0,7.28216
384971.0,8.22633
385002.0,10.0528
385033.0,12.0601
385054.0,12.7679
385060.0,12.8076
385087.0,12.3214
385154.0,9.98429
385207.0,8.92546
385278.0,8.20625
385384.0,7.73768
385628.0,7.43981
385848.0,7.404
386529.0,7.5684
386666.0,7.89686
386726.0,8.48081
386756.0,9.21562
386776.0,10.1481
386793.0,11.5632
386809.0,13.5192
386839.0,18.918
386851.0,19.9453
386852.0,19.963
386864.0,19.2251
386900.0,13.3317
386916.0,11.5488
386936.0,10.22
386966.0,9.15836
387006.0,8.49567
387065.0,8.05587
387243.0,7.66401
389772.0,6.59926
390982.0,5.67537
391861.0,4.63528
392521.0,3.56687
393665.0,1.32402
393906.0,0.930423
394082.0,0.708839
394214.0,0.588443
394346.0,0.512968
394456.0,0.487315
394478.0,0.486117
394566.0,0.496264
394676.0,0.540883
394786.0,0.619613
394918.0,0.757419
395094.0,1.00633
395336.0,1.44543
396413.0,3.75779
397029.0,4.79268
